Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo4990.61.gml;61;80;6;0.49;70.12;2450;162.7;22;6589;70.12;1.71658554848371;1;1
grafo4998.61.gml;61;73;8;2.27;82.3;5909;152.68;19;14631;82.3;1.20432692307692;1;1
grafo5014.61.gml;61;89;7;0.11;31.14;1742;172.44;131;5784;31.14;2.74983682983683;1;1
grafo5016.61.gml;61;77;6;0.08;23.88;5804;13071.9;70;15123;23.88;1506.35150166852;1;1
grafo5048.61.gml;61;80;7;3.6;51.75;0;153.44;19;18579;51.75;1.50209072978304;1;1
grafo5112.61.gml;61;77;6;1.78;56.98;5741;154.1;21;14866;56.98;1.28189890710383;1;1
grafo5281.61.gml;61;87;9;0;31.21;4337;160.29;118;13436;31.21;2.73127657254987;1;1
grafo5287.61.gml;61;88;8;0.67;32.49;2178;163.77;82;6895;32.49;2.1572633552015;1;1
grafo5332.61.gml;61;83;8;0.01;44.91;574;188.16;46;1644;44.91;2.33851908526736;1;1
grafo5418.61.gml;61;83;7;0.04;34.09;5355;2111.44;61;16069;34.09;397.038404726736;1;1
grafo5559.61.gml;61;75;6;1.17;53.68;4316;160.67;41;11196;53.68;1.94887356321839;1;1
grafo5689.61.gml;61;88;9;0.02;27.86;1251;175.95;96;3912;27.86;2.99705177814631;1;1
grafo5740.61.gml;61;90;7;0.31;29.59;1422;174.16;122;4600;29.59;2.50128035320088;1;1
grafo5743.61.gml;61;92;7;0.23;32.76;1426;167.19;89;4639;32.76;2.44822787159028;1;1
grafo5755.61.gml;61;85;7;1.03;29.98;3460;161.32;83;10176;29.98;2.70017877799979;1;1
grafo5831.61.gml;61;72;7;0.05;59.49;6430;2319.69;37;15994;59.49;301.613466717968;1;1
grafo5963.61.gml;61;83;8;0.09;54.39;2021;163.74;41;5876;54.39;1.73248070228546;1;1
grafo6022.61.gml;61;86;8;1.27;45.14;2521;160.92;41;7431;45.14;2.02177177177177;1;1
grafo6131.61.gml;61;79;8;0.18;33.82;4757;163.48;87;13084;33.82;2.22858259255641;1;1
grafo6581.61.gml;61;92;9;0;0;3044;91840.5;274;11347;;19966.6970458199;1;1
grafo6583.61.gml;61;84;6;0.38;40.17;3501;157.7;33;9845;40.17;1.45483800190156;1;1
grafo6584.61.gml;61;84;6;1.43;42.4;2875;157.25;29;8029;42.4;1.83014967336476;1;1
grafo6769.61.gml;61;83;8;1.98;37.12;1907;168.83;68;5553;37.12;3.04820268910638;1;1
grafo6803.61.gml;61;87;7;0.91;48.22;3069;158.3;48;9155;48.22;1.70822151744328;1;1
grafo6898.61.gml;61;72;5;0.85;69.76;4596;156.52;22;11358;69.76;1.30024071777664;1;1
grafo7230.61.gml;61;95;9;0.56;13.99;0;226.38;497;29862;13.99;6.17110042210661;1;1
grafo7324.61.gml;61;78;7;7.63;34.8;2424;166.71;48;6942;34.8;2.00470262793914;1;1
grafo7371.61.gml;61;88;7;1.39;18.13;6178;190.33;250;20734;18.13;8.19938493080472;1;1
grafo7596.61.gml;61;85;6;0.68;19.98;6434;172.59;157;20874;19.98;3.23067684652998;1;1
grafo7643.61.gml;61;85;7;0.08;17;0;176.24;189;21135;17;2.80216873842899;1;1
grafo7696.61.gml;61;88;7;0.18;24.28;6043;168.91;136;20817;24.28;3.42463199214917;1;1
grafo7800.61.gml;61;84;8;0;32.94;3177;165.16;87;9441;32.94;2.34137000609278;1;1
grafo7814.61.gml;61;90;8;0.09;18.85;3635;5848.23;150;11985;18.85;849.357881136951;1;1
grafo7835.61.gml;61;82;8;0.16;52.84;2429;161.57;50;6892;52.84;1.78581243558914;1;1
grafo7870.61.gml;61;79;7;0.01;64.71;2045;171.67;31;5578;64.71;2.02388998035363;1;1
grafo7881.61.gml;61;74;6;0.3;66.03;1552;175.82;11;3916;66.03;1.64552081872985;1;1
grafo7958.61.gml;61;87;8;0.05;11.91;0;12856.39;113;21417;11.91;1256.57978659633;1;1
grafo7988.61.gml;61;87;8;0.1;2.01;5007;79101.44;172;16351;2.01;6619.14571497643;1;1
grafo7989.61.gml;61;87;8;0.29;40.09;1626;162.54;58;4967;40.09;2.27992684042067;1;1
grafo8051.61.gml;61;73;6;0.2;61.63;4115;159.57;17;10160;61.63;1.44372721749696;1;1
grafo8059.61.gml;61;92;8;0.07;42.67;1339;171.32;75;4237;42.67;2.66706864564007;1;1
grafo8112.61.gml;61;77;6;0.01;55.4;2265;163.46;25;6067;55.4;1.87472292915196;1;1
grafo8121.61.gml;61;81;7;3.61;49.09;1881;167.55;45;5247;49.09;1.64872542423563;1;1
grafo8136.61.gml;61;87;9;0.01;23.06;0;201.74;396;22853;23.06;6.82200995560339;1;1
grafo8155.61.gml;61;89;8;0.52;22.53;0;191.05;247;23953;22.53;7.0833903718914;1;1
grafo8169.61.gml;61;82;9;1.45;38.84;2131;161.63;38;6104;38.84;1.7066479940687;1;1
grafo8182.61.gml;61;90;7;0.18;24.7;1513;167.76;83;4784;24.7;2.4663612940166;1;1
grafo8185.61.gml;61;84;8;0.2;46.67;4394;157.04;52;12779;46.67;1.91815349759275;1;1
grafo8199.61.gml;61;85;9;0.02;43.53;2918;162.49;71;8558;43.53;1.8613845144357;1;1
grafo8268.61.gml;61;90;8;0;0;4367;18278.99;327;15564;;2810.38254755997;1;1
grafo8319.61.gml;61;87;9;0.02;53.01;975;172.88;39;3119;53.01;3.47540983606557;1;1
grafo8325.61.gml;61;82;9;0.1;52.58;2599;160.18;49;7571;52.58;1.51054392088423;1;1
grafo8384.61.gml;61;79;8;3.74;67.97;4095;156.79;29;11328;67.97;1.35269895934716;1;1
grafo8395.61.gml;61;89;8;0.2;23.55;3650;176.27;181;12492;23.55;3.09404031551271;1;1
grafo8397.61.gml;61;82;5;0.05;27.97;5943;9263.03;153;16864;27.97;1406.79003558719;1;1
grafo8402.61.gml;61;79;6;0.25;66.35;4950;154.35;9;13559;66.35;1.36587991081725;1;1
grafo8407.61.gml;61;76;6;7.45;41.92;1708;175.73;19;4325;41.92;1.84348195931098;1;1
grafo8417.61.gml;61;89;8;0.06;20.98;5508;5521.88;118;17536;20.98;719.985773562537;1;1
grafo8418.61.gml;61;80;8;0.08;29.81;3810;8182.15;43;10436;29.81;713.948898020172;1;1
grafo8424.61.gml;61;83;9;3.76;47.02;1723;166.78;54;4907;47.02;1.84615974244979;1;1
grafo8455.61.gml;61;90;8;0.05;39.65;564;181.54;59;1752;39.65;2.49995986836825;1;1
grafo8475.61.gml;61;79;8;3.25;66.46;4623;155.57;29;12952;66.46;1.64368886818817;1;1
grafo8496.61.gml;61;91;8;2.4;40.65;2610;162.26;97;8420;40.65;2.17370773252382;1;1
grafo8515.61.gml;61;73;6;1.02;67.75;2071;176.03;5;5105;67.75;1.9010843279507;1;1
grafo8536.61.gml;61;94;7;0.06;18.28;0;192.47;375;26925;18.28;4.65403665180783;1;1
grafo8542.61.gml;61;84;8;1.62;51.4;1915;163.02;43;5450;51.4;1.54046446164673;1;1
grafo8544.61.gml;61;84;7;1.11;60.48;1200;176.74;21;3370;60.48;2.03812248685431;1;1
grafo8562.61.gml;61;80;8;0.1;67.23;4434;156.86;34;12149;67.23;1.6070125337141;1;1
grafo8584.61.gml;61;74;6;0.78;45.65;2233;169.01;26;5626;45.65;1.68620052982259;1;1
grafo8990.61.gml;61;79;6;5.17;56.87;1066;180.01;21;2960;56.87;2.0068697235557;1;1
grafo9006.61.gml;61;80;8;2.65;40.05;0;153.29;31;20025;40.05;1.55135544704496;1;1
grafo9017.61.gml;61;80;7;2.88;66.93;5513;157.58;34;15146;66.93;1.59169223507198;1;1
grafo9049.61.gml;61;83;6;0.51;37.58;3312;165.22;97;10105;37.58;2.27984560242625;1;1
grafo9067.61.gml;61;75;7;0;61.32;379;201.88;16;988;61.32;2.59097572894608;1;1
grafo9080.61.gml;61;89;8;0.03;35.62;2063;165.09;77;6574;35.62;2.52540260736196;1;1
grafo9092.61.gml;61;99;11;1.12;20.1;1292;191.72;289;5319;20.1;4.75412346842601;1;1
grafo9093.61.gml;61;80;6;0.12;49.64;3042;157.47;33;8893;49.64;1.67407144126533;1;1
grafo9184.61.gml;61;85;5;0;23.9;3579;168.18;152;11075;23.9;3.06544932293804;1;1
grafo9278.61.gml;61;85;9;1.97;47.71;360;196.98;32;1107;47.71;2.68003070886292;1;1
grafo9301.61.gml;61;77;6;3.27;81.26;4414;153.54;21;11582;81.26;1.24029460352423;1;1
grafo9367.61.gml;61;77;8;0.3;53.76;0;156.89;41;18288;53.76;1.79157845212891;1;1
grafo9379.61.gml;61;76;8;0.04;40.3;3730;165.06;24;9605;40.3;1.80908182207625;1;1
grafo9391.61.gml;61;78;8;0.49;49;3915;158.1;61;11024;49;1.53916495356915;1;1
grafo9408.61.gml;61;89;9;1.51;40.59;317;196.19;35;961;40.59;2.75325969603854;1;1
grafo9451.61.gml;61;97;6;0.06;26.6;2652;13532.56;106;9491;26.6;4233.46588037068;1;1
grafo9494.61.gml;61;80;8;0.07;55.8;1782;164.51;33;5148;55.8;1.8900571239341;1;1
grafo9535.61.gml;61;78;9;0.03;20.73;3158;17331.43;100;8854;20.73;1653.74648723531;1;1
grafo9775.61.gml;61;79;6;7.53;65.52;2042;167.21;14;5381;65.52;1.64949692145968;1;1
grafo9779.61.gml;61;90;7;0;10.97;3865;18724.01;238;13021;10.97;5169.73759391522;1;1
grafo9794.61.gml;61;91;9;0.32;41.52;1589;164.31;80;5235;41.52;2.12281988590057;1;1
grafo9818.61.gml;61;88;7;0.92;12.11;0;208.14;358;25106;12.11;8.42800397219464;1;1
grafo9847.61.gml;61;80;8;1.33;62.39;6459;154.66;28;17463;62.39;1.4;1;1
grafo1215.62.gml;62;82;8;1.03;34.78;1119;176.12;45;3223;34.78;2.91193903471634;1;1
grafo1468.62.gml;62;75;8;0.16;20.82;6730;2977.7;82;17318;20.82;568.170600280203;1;1
grafo1552.62.gml;62;72;6;0.36;65.18;2006;176.04;16;4911;65.18;2.13667634918208;1;1
grafo2002.62.gml;62;77;6;0.6;60.24;6282;154.39;10;16839;60.24;1.41252946095948;1;1
grafo3120.62.gml;62;80;8;1.81;52.68;2062;166.48;27;5548;52.68;1.77069679849341;1;1
grafo3408.62.gml;62;73;6;0.08;53.53;2962;167.98;15;7480;53.53;1.49312774715691;1;1
grafo3733.62.gml;62;91;8;0.1;35.8;1644;166.85;79;5542;35.8;1.90717434869739;1;1
grafo3746.62.gml;62;80;5;1.05;45.95;4724;158.57;47;12881;45.95;1.7492265535225;1;1
grafo3929.62.gml;62;76;6;2.96;76.04;1647;173.14;11;4218;76.04;2.19478971564788;1;1
grafo4008.62.gml;62;79;5;1;21.67;0;180.52;172;20454;21.67;4.09975809238567;1;1
grafo4106.62.gml;62;79;6;0.1;15.46;0;17231.95;58;18724;15.46;2460.44846766278;1;1
grafo4189.62.gml;62;92;8;0.19;23.12;4519;166.21;144;15024;23.12;2.69714450533602;1;1
grafo4215.62.gml;62;85;7;1.1;42.22;4417;157.93;51;13005;42.22;2.44640407603371;1;1
grafo4231.62.gml;62;83;6;0.05;53.68;3187;16530.65;60;8944;53.68;3050.00789591745;1;1
grafo4237.62.gml;62;88;7;0.91;60.88;4048;158.34;43;12206;60.88;1.67298331015299;1;1
grafo4245.62.gml;62;84;7;4.43;49.84;0;153.76;30;20088;49.84;2.06597819850832;1;1
grafo4246.62.gml;62;88;8;0.02;58.03;2385;161.34;48;7055;58.03;1.55983680870354;1;1
grafo4248.62.gml;62;81;6;3.36;28.75;2195;163.96;34;5979;28.75;1.99649092776446;1;1
grafo4293.62.gml;62;77;7;0.14;75.19;1148;182.71;15;2997;75.19;1.8242106714463;1;1
grafo4312.62.gml;62;74;9;0.05;78.22;2297;164.36;19;5748;78.22;1.93988234346039;1;1
grafo4359.62.gml;62;83;11;0;48.92;4093;158.83;34;11606;48.92;1.64660482374768;1;1
grafo4431.62.gml;62;80;6;0.35;53.94;1282;175.5;19;3648;53.94;1.65621925509487;1;1
grafo4469.62.gml;62;77;7;0;48.55;1967;167.88;33;5250;48.55;2.40845539280959;1;1
grafo4487.62.gml;62;86;8;0.41;43.65;1157;174.17;79;3519;43.65;2.70663636363636;1;1
grafo4494.62.gml;62;78;6;0.12;74.18;2193;163.64;14;5640;74.18;1.69273127753304;1;1
grafo4504.62.gml;62;88;8;0;62.02;2338;159.77;50;7137;62.02;1.79977293001379;1;1
grafo4515.62.gml;62;78;6;0.1;46.76;5433;162.17;58;15601;46.76;1.80151024811219;1;1
grafo4538.62.gml;62;85;8;0.22;44.21;1242;3205.88;64;3736;44.21;605.775328330206;1;1
grafo4553.62.gml;62;88;6;0.01;18.84;3982;22853.12;142;13138;18.84;4230.06413377077;1;1
grafo4561.62.gml;62;82;6;0.79;46.64;2585;161.93;23;7121;46.64;1.54777562862669;1;1
grafo4566.62.gml;62;85;7;0.07;21.29;0;47377.45;70;22329;21.29;7135.62834152883;1;1
grafo4593.62.gml;62;76;5;0.26;57.77;2350;168.88;15;6015;57.77;1.76981744421907;1;1
grafo4646.62.gml;62;78;7;0.06;57.68;2235;167.55;13;5901;57.68;1.97189019866458;1;1
grafo4647.62.gml;62;89;6;0.06;26.18;2943;172.99;140;9296;26.18;2.48488707760231;1;1
grafo4653.62.gml;62;95;8;0.01;14.48;0;19504.06;352;26810;14.48;8367.75011975092;1;1
grafo4671.62.gml;62;84;8;3.5;35.24;3184;163.5;56;9126;35.24;2.28351629354309;1;1
grafo4691.62.gml;62;85;8;0.55;44.81;501;193.71;36;1477;44.81;3.01638933021156;1;1
grafo4695.62.gml;62;85;8;1.1;48.78;884;183.05;44;2570;48.78;2.46318141197498;1;1
grafo4714.62.gml;62;80;9;1.44;37.12;5766;238.56;34;15924;37.12;9.97713905226945;1;1
grafo4715.62.gml;62;76;6;0.22;51.82;4045;159.64;29;10360;51.82;1.6129238133227;1;1
grafo4775.62.gml;62;90;8;2.63;38.34;2135;166.68;81;6859;38.34;1.95441450601593;1;1
grafo4786.62.gml;62;81;6;0.02;51.57;1861;169.71;18;5035;51.57;1.92193745591347;1;1
grafo4790.62.gml;62;85;7;1.08;30.57;3284;160.56;61;9624;30.57;2.86608927381745;1;1
grafo4811.62.gml;62;79;6;0.33;42.38;1699;176.07;23;4476;42.38;1.97300548913452;1;1
grafo4846.62.gml;62;76;6;0.55;80.94;5964;154.04;14;14972;80.94;1.30105921660624;1;1
grafo4857.62.gml;62;76;5;3.75;83.11;0;154.99;13;18178;83.11;1.42195488721805;1;1
grafo4877.62.gml;62;85;6;0.92;51.51;2562;160.01;52;7765;51.51;1.92914083259522;1;1
grafo4883.62.gml;62;82;8;0.01;55.41;1263;174;30;3702;55.41;2.05958260315437;1;1
grafo4888.62.gml;62;80;7;2.46;43.44;3619;159.36;48;10324;43.44;2.11274920422181;1;1
grafo4924.62.gml;62;84;6;4.82;31.12;599;189.72;39;1741;31.12;2.2665439766889;1;1
grafo4952.62.gml;62;78;8;0.78;57.5;4199;160.06;36;11319;57.5;1.51333282102513;1;1
grafo4988.62.gml;62;79;8;0.19;36.25;3932;157.98;62;10605;36.25;1.64364777796134;1;1
grafo5011.62.gml;62;85;7;0;49.04;1264;173.85;26;3655;49.04;2.01211283635477;1;1
grafo5020.62.gml;62;89;6;0.38;29.53;2233;168.92;118;7255;29.53;3.10843373493976;1;1
grafo5036.62.gml;62;84;8;4.11;38.81;765;183.81;27;2187;38.81;2.33727370422419;1;1
grafo5058.62.gml;62;92;8;0.21;23.14;2044;166.15;100;7064;23.14;2.46007141697776;1;1
grafo5084.62.gml;62;81;8;0;48.84;2038;161.76;41;5704;48.84;1.50752620379857;1;1
grafo5095.62.gml;62;90;8;1.41;21.67;0;175.09;147;22492;21.67;3.35537538169948;1;1
grafo5118.62.gml;62;78;7;0.1;32.65;4842;166.89;85;13185;32.65;1.6895952884325;1;1
grafo5134.62.gml;62;80;7;6.73;37.71;4818;157.11;24;13030;37.71;1.69282081214042;1;1
grafo5140.62.gml;62;76;5;0.17;59.22;1010;185.78;12;2749;59.22;2.10398702925787;1;1
grafo5163.62.gml;62;94;10;1.27;43.52;1272;168.41;91;4308;43.52;2.52122534315062;1;1
grafo5172.62.gml;62;87;6;0;40.85;1787;169.34;73;5496;40.85;2.29192708333333;1;1
grafo5324.62.gml;62;81;7;0.28;54.35;4245;164.24;21;11404;54.35;1.80866799792915;1;1
grafo5406.62.gml;62;77;7;1.69;77.47;3516;158.62;22;9569;77.47;1.36434515330984;1;1
grafo5415.62.gml;62;83;8;0.11;57.57;2466;160.17;43;6925;57.57;1.65121991157688;1;1
grafo5481.62.gml;62;101;8;0.04;7.71;2780;14384.11;294;11584;7.71;6742.53039713909;1;1
grafo5610.62.gml;62;95;8;0.19;41.21;1593;164.02;89;5394;41.21;2.51416375630578;1;1
grafo5685.62.gml;62;90;9;0.01;4.73;0;3508.06;302;26276;4.73;796.158673962021;1;1
grafo5706.62.gml;62;87;9;0.11;50.4;600;186.06;43;1804;50.4;2.62300830982694;1;1
grafo5754.62.gml;62;89;9;2.22;35.05;1731;170.84;95;5740;35.05;2.00309837335399;1;1
grafo5881.62.gml;62;80;7;4.19;57.6;581;190.92;26;1713;57.6;1.86728283630587;1;1
grafo5912.62.gml;62;75;7;3.82;60.35;1814;174.18;14;4655;60.35;1.81134564643799;1;1
grafo5985.62.gml;62;87;8;0.2;17.46;0;191.53;281;25303;17.46;6.55377302436126;1;1
grafo5986.62.gml;62;88;7;0.21;21.85;0;192.5;272;24205;21.85;6.68488892951824;1;1
grafo5997.62.gml;62;93;10;0.96;37.48;2017;165.73;94;6714;37.48;2.69831045406547;1;1
grafo6017.62.gml;62;84;9;0.17;51.81;2572;164.7;76;7759;51.81;2.15146147032772;1;1
grafo6073.62.gml;62;75;7;0;29.53;5162;4365.74;28;13672;29.53;510.128131252501;1;1
grafo6080.62.gml;62;91;6;0.74;26.41;1628;168.52;66;5154;26.41;2.76497939342703;1;1
grafo6110.62.gml;62;80;8;0.53;62;4787;156.07;48;13129;62;1.6284911717496;1;1
grafo6173.62.gml;62;73;6;0.85;71.59;5511;157.71;15;13473;71.59;1.42190468951889;1;1
grafo6206.62.gml;62;95;8;0.12;27.91;2464;1733.88;129;8376;27.91;328.612769485904;1;1
grafo6305.62.gml;62;81;8;2.79;52.89;2757;162.57;29;7481;52.89;1.84579223891603;1;1
grafo6413.62.gml;62;95;9;0.17;21.07;2032;1943.65;115;7164;21.07;369.759045253267;1;1
grafo6494.62.gml;62;81;8;1.82;38.9;945;181.17;33;2583;38.9;2.22118305355715;1;1
grafo6753.62.gml;62;89;9;0.15;35.01;5178;161.92;113;17256;35.01;2.60155461336564;1;1
grafo6805.62.gml;62;75;6;5.61;63.79;3592;161.03;19;9050;63.79;1.35562531941301;1;1
grafo7019.62.gml;62;90;8;0.6;35.43;2481;166.75;123;8069;35.43;2.94337988524413;1;1
grafo7772.62.gml;62;79;8;0.23;51.47;3345;158.9;34;8941;51.47;1.41528525296017;1;1
grafo7789.62.gml;62;87;7;0.06;31.13;1135;22959.24;59;3444;31.13;3301.44058072825;1;1
grafo7791.62.gml;62;83;5;6.07;44.55;1313;172.26;33;3736;44.55;1.8890073831009;1;1
grafo7852.62.gml;62;82;6;3.88;34.9;2870;162.98;67;8286;34.9;2.31798263086607;1;1
grafo7875.62.gml;62;100;8;1.04;25;1845;167.57;121;6510;25;2.92626778151808;1;1
grafo7880.62.gml;62;80;6;0.96;38.24;406;197.65;28;1107;38.24;3.2562134502924;1;1
grafo7923.62.gml;62;88;7;0;36.1;2071;163.41;69;6272;36.1;2.25107449856733;1;1
grafo7950.62.gml;62;86;9;2.94;40.36;4782;155.91;51;14296;40.36;1.63754660984704;1;1
grafo7957.62.gml;62;85;9;1.26;38.42;871;176.49;53;2573;38.42;2.23983638033225;1;1
grafo7960.62.gml;62;77;6;1.92;60.61;3970;159.96;11;10605;60.61;1.64425706472197;1;1
grafo7965.62.gml;62;94;10;0.83;18.12;3872;5718.3;218;14332;18.12;841.298166926677;1;1
grafo7980.62.gml;62;92;8;0.05;19.85;5918;214.54;410;22911;19.85;7.35919800634345;1;1
grafo7999.62.gml;62;82;6;0;66.04;3809;156.3;29;10848;66.04;1.55941648910015;1;1
grafo8010.62.gml;62;88;8;0.32;16.59;0;214.08;386;23708;16.59;5.22304256676693;1;1
grafo8037.62.gml;62;81;8;0.01;20.68;5241;10930.5;105;14899;20.68;750.222510677498;1;1
grafo8042.62.gml;62;79;6;0.83;60.74;5413;154.31;25;15320;60.74;1.44619186699618;1;1
