graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo3492.51.graphml;300;125;49.323;51;69;9.8469;29.650544031505;27;49.323;1500;382;55.7417;6.7456;2.28414511380427;27;55.7417;100;71;51.3628;5.5658;2.1811162968855;25;51.3628
grafo3507.51.graphml;1500;515;78.1018;51;71;15.384;40.516320495868;39;78.1018;1500;539;59.7575;15.021;2.73769170708384;27;59.7575;600;486;51.749;21.458;2.42134801967488;35;51.7281
grafo3616.51.graphml;1500;655;55.0755;51;73;10.7327;20.9877292410492;50;55.0755;1400;472;51.0839;9.0267;2.38263084710335;48;51.0839;300;245;40.3816;17.3834;2.07872496058929;51;39.1815
grafo3677.51.graphml;2100;796;84.9958;51;71;10.2637;37.9055030484955;25;84.9958;900;346;78.3725;14.2356;2.43167484839507;23;78.3725;700;420;55.9828;6.9429;2.51969981939188;27;55.9828
grafo3717.51.graphml;700;249;68.4959;51;72;3.9113;27.9073019736793;39;68.4959;800;205;49.2084;5.5073;2.25284364607698;30;49.2084;200;129;54.0074;7.8908;2.17724167283706;36;52.168
grafo3726.51.graphml;900;345;74.8527;51;70;15.296;26.6089548102442;26;74.8527;300;89;59.8091;14.3056;2.64997909459044;28;59.8091;700;512;51.3273;15.4112;2.23632750524145;28;51.3273
grafo3790.51.graphml;1900;686;66.5881;51;74;6.3297;29.8426675391105;48;66.5881;500;232;45.1531;6.882;2.92920542894105;41;45.1531;100;82;28.1183;9.6429;2.56695760803468;42;28.1183
grafo3826.51.graphml;1500;624;89.3704;51;63;16.0906;34.9796230390103;7;89.3704;1100;447;82.2793;12.9565;2.0758710237487;12;82.2793;400;244;64.496;18.4767;1.53513273870226;16;64.4025
grafo3943.51.graphml;2000;765;85.4101;51;70;13.0456;75.9453709271743;15;85.4101;100;38;49.744;15.5207;2.22137309324242;21;49.744;100;77;40.6404;18.8133;2.39948745154849;23;40.3596
grafo3958.51.graphml;2300;811;89.4854;51;62;16.4346;8.7940872211996;9;89.4854;900;246;76.3739;8.9726;3.59497433876597;10;76.3739;1300;933;55.1714;24.693;1.84943755901228;19;54.6255
grafo4109.51.graphml;1600;781;59.8519;51;75;5.5023;84.1818485942028;55;59.8519;2500;867;68.7915;7.5273;2.84361514176595;40;68.7915;700;611;42.4537;7.3977;2.4753972474919;46;42.4478
grafo4154.51.graphml;1700;483;84.8738;51;65;7.7674;35.215957229159;17;84.8738;100;44;55.233;9.0047;2.47981542379316;16;55.233;1600;1294;68.4659;22.332;2.24614345742201;15;68.2466
grafo4160.51.graphml;1500;624;83.3303;51;70;22.1502;23.132192333641;17;83.3303;1200;383;55.5452;23.2463;2.45104478457992;17;55.5452;400;307;43.5619;21.4147;2.20415700952283;21;43.5391
grafo4164.51.graphml;1100;406;85.0267;51;65;20.9871;26.6991172278726;12;85.0267;900;253;45.8554;20.263;1.77247651110408;16;45.8554;2200;1627;56.177;30.4825;2.23762688878332;16;56.177
grafo4242.51.graphml;2300;687;84.1292;51;70;11.5365;21.2227408984589;20;84.1292;1800;542;84.5126;8.381;2.39983920042978;11;84.5126;700;535;74.1828;24.1033;1.87767735533384;15;74.1828
grafo4328.51.graphml;1400;422;82.9709;51;66;10.868;23.9343906540308;9;82.9709;800;253;69.9067;12.0235;2.39274583600238;13;69.9067;1400;1072;57.423;21.2818;2.22772731643967;15;57.423
grafo4369.51.graphml;400;155;75.1607;51;67;18.1031;96.2664491049989;21;75.1607;1600;431;69.5287;8.9529;2.91476279292207;18;69.5287;300;226;46.0749;15.5835;2.08233387005218;16;46.0749
grafo4451.51.graphml;1300;515;75.0692;51;72;10.3659;65.6523016380602;30;75.0692;500;185;59.1834;8.2807;2.83321978803793;23;59.1834;300;240;47.9813;11.5431;1.7539603015326;31;42.1951
grafo4567.51.graphml;1700;390;89.8899;51;64;21.071;11.2805367685144;3;89.8899;500;129;58.8083;23.6793;2.0784466590328;6;58.8083;1300;816;87.0894;29.4364;1.71839806612251;4;87.0894
grafo4577.51.graphml;1100;437;86.1554;51;68;13.5007;58.013754274126;17;86.1554;600;179;74.8625;6.4886;2.27255575403725;15;74.8625;3300;2080;58.3068;15.9076;1.94938138853342;21;58.306
grafo4602.51.graphml;2000;795;88.784;51;64;18.8262;50.1770323369683;13;88.784;700;184;74.8619;18.9684;1.87306852729387;11;74.8619;1200;834;66.0919;15.8355;1.86849662629343;10;66.0337
grafo4726.51.graphml;2500;795;79.7078;51;67;12.5682;50.8947363421342;27;79.7078;1100;289;61.4086;4.9825;2.8538697531344;17;61.4086;2500;1904;48.5007;18.9874;2.2708591341085;21;48.5007
grafo4756.51.graphml;300;140;47.1108;51;70;11.6325;33.9126666380778;51;47.1108;500;148;67.383;7.8002;2.72031490819596;21;67.383;400;281;58.5434;16.0667;2.29278570438462;29;58.2345
grafo4766.51.graphml;900;327;77.9325;51;73;1.5794;11.7838488045838;27;77.9325;1500;473;75.1418;9.5676;2.32660099545047;19;75.1418;300;173;66.1751;4.7291;1.85553023030727;21;59.3515
grafo4862.51.graphml;1700;593;82.2783;51;67;10.4825;32.3391507139387;23;82.2783;1100;319;67.9729;10.5825;2.06116220867934;13;67.9729;400;338;58.9127;14.4634;1.76573262740902;15;58.9127
grafo5066.51.graphml;800;249;77.9224;51;70;9.5546;23.2979536459598;19;77.9224;1300;356;70.5907;11.0759;2.20295308727821;19;70.5907;100;80;49.702;11.4763;2.24511972237486;23;49.354
grafo5102.51.graphml;700;266;89.5051;51;60;22.8337;28.9137844179575;3;89.5051;2000;456;68.2174;21.7685;2.10015577983356;6;68.2174;800;461;55.2818;28.8792;1.83815014852311;7;55.2818
grafo5366.51.graphml;1300;545;77.864;51;72;9.4031;73.5607381132078;26;77.864;400;177;54.8093;8.4421;2.89717477020495;32;54.8093;1100;907;38.88;8.2545;2.5317596085149;43;38.7215
grafo5605.51.graphml;700;375;62.622;51;77;4.8506;18.4374274923232;68;62.622;1800;638;51.2951;7.0525;2.82568979674728;53;51.2951;800;655;35.797;5.4934;2.48466759884435;59;35.7813
grafo6012.51.graphml;4200;1810;74.3191;51;81;2.4666;50.098924580597;48;74.3191;100;52;24.6499;1.5697;5.06397429065733;58;24.6499;400;343;35.7593;6.4752;3.07116556065422;60;35.7593
grafo6185.51.graphml;2100;812;82.0666;51;69;10.3629;260.282688137858;24;82.0666;1300;447;78.0766;6.9964;2.846611800943;19;78.0766;3500;2487;63.041;8.4198;2.3468637344252;24;63.0396
grafo6327.51.graphml;800;280;85.4377;51;70;7.4716;18.7070765866254;20;85.4377;500;389;66.9421;5.4341;2.99182524017148;18;66.9421;200;150;53.5367;14.8774;1.85367860757728;22;53.5299
grafo6370.51.graphml;0;0;9.1478;51;79;1.5928;2.74800771319015;56;0.7013;700;338;47.2301;3.4344;2.56610778717684;55;47.2301;300;194;36.9963;11.3851;2.12654922387258;58;33.218
grafo6428.51.graphml;1200;436;89.8448;51;67;13.909;7.09888517107009;3;89.8448;1500;352;84.0368;14.723;1.88011045248611;7;84.0368;2200;1506;58.4303;19.9481;2.11686340441016;8;58.3935
grafo6449.51.graphml;1200;562;82.8765;51;65;12.7935;37.8705420779055;12;82.8765;1400;409;80.6871;11.2111;2.31131601121798;7;80.6871;400;313;74.0886;29.654;1.60010013323601;11;74.081
grafo6466.51.graphml;1800;624;87.2021;51;64;17.4058;17.865494833616;9;87.2021;300;62;55.1956;30.9692;2.22182674235786;11;55.1956;300;234;49.133;30.8706;1.42231148427628;12;49.133
grafo6475.51.graphml;800;343;87.2734;51;66;7.1701;12.1044719642576;14;87.2734;1100;302;87.9689;13.867;2.1253892418035;10;87.9689;800;628;70.5574;28.7038;2.10488761837746;11;70.5542
grafo6526.51.graphml;900;297;89.3314;51;65;12.4016;34.3505234460599;9;89.3314;1300;356;88.27;4.7071;2.17632688376638;10;88.27;400;295;64.8322;17.9592;1.883399331373;13;64.8173
grafo6580.51.graphml;300;109;80.7861;51;67;10.3925;40.7800300388785;20;80.7861;900;334;87.38;11.4896;2.33423394720653;14;87.38;200;149;62.7988;23.216;1.78245724466795;19;61.5063
grafo6687.51.graphml;700;235;53.2783;51;72;7.9294;99.2879167537886;37;53.2783;500;213;58.8914;7.5724;3.01319975459274;27;58.8914;500;312;64.9603;13.5319;2.13028425323202;29;64.9603
grafo6731.51.graphml;900;265;86.5076;51;67;12.3655;36.0088181746255;17;86.5076;1300;380;58.738;14.7952;2.24716949884911;20;58.738;0;0;41.3322;12.6086;2.61623847731767;24;41.3322
grafo6747.51.graphml;600;265;81.643;51;65;7.8678;66.0834961778618;19;81.643;1200;314;57.4658;3.7851;2.50588316796773;12;57.4658;200;172;64.5012;12.9096;2.204538712545;18;63.9502
grafo6846.51.graphml;1000;390;55.9515;51;71;1.259;45.202945843685;39;55.9515;1500;475;61.7152;8.3804;2.51796338973389;15;61.7152;600;331;69.8134;18.1515;2.16426949974538;18;69.8105
grafo6893.51.graphml;600;296;84.2054;51;68;13.1979;19.3060679337424;16;84.2054;1300;343;75.3897;11.4695;2.32138107853727;15;75.3897;27500;19461;64.8984;22.5937;2.51416327648625;18;64.8984
grafo6894.51.graphml;1800;655;86.9157;51;68;13.6713;123.921530430726;17;86.9157;1200;257;80.7081;14.7423;2.13739447278861;15;80.7081;1900;1198;70.7979;19.2599;2.22948675475538;18;70.7979
grafo7532.51.graphml;2100;952;78.1756;51;71;9.3468;37.2566660591688;29;78.1756;500;207;67.1733;6.7517;2.6451684171812;29;67.1733;200;157;45.2214;11.8607;2.04785704125115;31;45.2214
grafo7550.51.graphml;200;93;55.8734;51;66;1.7715;30.0786212890289;24;55.8734;500;169;74.5854;3.4775;2.54220617102765;17;74.5854;300;222;56.2729;12.2984;2.26618108404688;21;56.2577
grafo7562.51.graphml;2900;1169;71.6565;51;81;5.039;123.343677093652;47;71.6565;1600;644;64.0909;3.8486;5.64809288114241;41;64.0909;300;262;34.5158;4.4863;2.83089342898927;47;16.9838
grafo7606.51.graphml;1100;561;70.8784;51;71;7.4378;23.7981553364852;35;70.8784;500;216;59.3816;3.9689;1.98895445134407;34;59.3816;100;63;46.0867;15.3636;1.97515390827006;35;44.1401
grafo7730.51.graphml;1200;406;88.415;51;67;16.3504;22.944867470377;15;88.415;500;134;56.9928;13.027;2.27573170272316;12;56.9928;300;253;47.9679;10.9617;1.9113198123084;13;47.9674
grafo7748.51.graphml;2400;888;85.4722;51;65;2.4805;55.7866374412353;11;85.4722;1600;392;69.0954;12.103;2.37372093971583;12;69.0954;5200;3015;66.9192;13.9945;2.4111412507623;16;66.9192
grafo1358.52.graphml;1500;655;78.9467;52;70;8.5959;24.8574752829195;23;78.9467;1800;553;67.9951;17.9931;2.34447136551451;18;67.9951;500;404;59.9824;16.8657;2.18791839493907;31;59.9824
grafo1417.52.graphml;100;47;89.0906;52;63;28.1296;6.85975091481512;3;89.0906;600;149;89.6084;28.3249;1.96536599539075;3;89.6084;300;141;84.2188;36.7733;1.42240701966575;3;84.2188
grafo1431.52.graphml;3800;1373;85.3574;52;70;11.3347;25.6825586396793;16;85.3574;1600;463;71.0411;18.7179;2.51340044751371;15;71.0411;2400;1952;63.6911;14.3307;2.82100110356081;21;63.6182
grafo1447.52.graphml;700;203;88.2484;52;62;8.9847;24.9469389539607;5;88.2484;600;155;69.6367;10.0962;2.26883647540688;5;69.6367;300;161;73.0064;19.5537;1.60498418551005;8;72.8431
grafo1448.52.graphml;300;94;84.7815;52;63;25.32;41.7006219825646;8;84.7815;1500;396;68.6036;25.5837;2.3255195386832;9;68.6036;0;0;58.0752;30.1279;2.55577379582612;6;58.0752
grafo1474.52.graphml;1700;687;59.878;52;73;6.8284;17.2022353651252;54;59.878;600;272;57.9808;7.0208;2.17363565262936;33;57.9808;800;648;45.9707;20.9253;2.70706364992518;39;45.6394
grafo1496.52.graphml;500;171;81.6122;52;66;4.9265;35.7888107833713;12;81.6122;700;212;60.2465;3.7405;2.26031794357805;12;60.2465;400;260;53.3255;10.1927;1.92419382335019;15;53.3255
grafo1591.52.graphml;400;172;88.5497;52;62;16.6037;42.925988583924;5;88.5497;200;68;80.2838;21.9702;2.28579813539784;6;80.2838;4500;2280;75.9312;30.6296;2.04524616865333;8;75.9312
grafo2048.52.graphml;1100;390;89.6207;52;65;16.2602;15.2262512395159;6;89.6207;300;111;87.682;7.0785;2.76287098705729;6;87.682;7200;4377;77.7926;15.2262;2.40365058298688;6;77.7924
grafo2083.52.graphml;1300;516;87.1614;52;63;29.7671;83.5987694117494;13;87.1614;2100;508;89.8215;30.92;2.26342849318015;6;89.8215;200;141;72.103;30.9719;1.98162307853801;8;71.4983
grafo3165.52.graphml;400;202;59.2305;52;72;6.5463;68.9797091974783;40;59.2305;800;320;59.1013;2.6488;2.309758226056;37;59.1013;900;804;55.255;3.1488;2.53012930606514;37;54.5105
grafo3170.52.graphml;1800;827;83.7911;52;78;1.9481;43.3108264823979;31;83.7911;900;353;72.4708;4.6881;3.22579037163966;18;72.4708;200;168;59.2133;4.7879;2.02773307390085;24;58.8542
grafo3185.52.graphml;1000;530;75.7468;52;76;3.5036;83.1497836518328;38;75.7468;1100;520;56.738;5.0099;3.02465262004363;36;56.738;0;0;38.575;3.3166;3.15736928433096;40;38.575
grafo3211.52.graphml;700;343;55.5039;52;77;5.3378;21.3001132118187;74;55.5039;800;354;52.6862;5.5055;2.42514000140926;52;52.6862;200;183;33.7737;3.9825;2.81252289563179;57;32.1557
grafo3274.52.graphml;700;265;84.002;52;68;2.7459;19.1976400364456;12;84.002;1200;256;66.5368;17.0183;2.08447573449441;15;66.5368;400;301;68.7036;27.6344;1.78113668855715;15;68.702
grafo3364.52.graphml;300;141;49.7773;52;77;1.6938;20.9696558141431;49;49.7773;600;276;57.2914;2.2673;2.51245576349253;41;57.2914;300;269;34.8193;4.1731;2.2027614367137;56;34.8193
grafo3366.52.graphml;300;156;79.9537;52;65;12.9048;9.02353189767449;19;79.9537;1000;301;57.9227;22.4353;1.97504502109948;16;57.9227;1400;1036;54.4857;16.4;2.21261599239004;20;54.4851
grafo3384.52.graphml;2000;826;51.8994;52;81;4.0632;65.4938470974339;71;51.8994;1900;886;57.4752;5.4899;2.19975232146996;66;57.4752;1300;1128;63.2444;3.0508;2.77224959487659;68;63.2444
grafo3411.52.graphml;2200;827;87.1447;52;68;6.5805;29.0295803161982;13;87.1447;2500;674;81.6706;11.7793;2.01533381594138;17;81.6706;900;578;55.1613;12.3706;2.67106953251812;16;55.161
grafo3442.52.graphml;1900;734;73.9303;52;73;9.3599;29.9471723165091;31;73.9303;400;169;59.516;7.2566;2.35806275550368;21;59.516;4300;3230;56.3447;24.5699;2.5595068784508;23;56.3447
grafo3455.52.graphml;600;235;76.2699;52;65;15.0258;9.22121376098354;21;76.2699;600;171;55.551;10.6738;2.34042336491532;18;55.551;300;199;55.9597;17.9533;1.74508034127504;19;55.9595
grafo3490.52.graphml;400;156;79.7382;52;67;6.9473;51.2111086728394;21;79.7382;700;288;69.3138;20.3402;2.77616206288685;13;69.3138;400;326;64.2844;11.1019;1.91982083066503;16;64.0081
grafo3567.52.graphml;1200;343;59.4707;52;68;10.8516;55.9508493855634;31;59.4707;1000;324;73.1313;13.6108;2.36921325764058;23;73.1313;100;83;49.8753;7.9898;2.12068595545445;29;49.8753
grafo3579.52.graphml;1000;296;86.3507;52;67;3.2002;141.394677639068;13;86.3507;600;231;70.188;2.8671;3.04588060671316;13;70.188;500;376;57.2377;20.0993;2.13267715499258;24;57.2377
grafo3628.52.graphml;2000;625;80.4689;52;71;7.0966;19.2230959952881;24;80.4689;1300;425;76.8719;9.2853;2.82599227082657;17;76.8719;200;144;45.1799;10.128;2.12599495870254;33;45.1799
grafo3641.52.graphml;2000;842;61.7545;52;71;2.9401;22.8660233534777;47;61.7545;1500;489;63.3668;6.293;2.28945936821564;31;63.3668;1000;789;58.3545;17.4616;2.44229732210457;32;57.9455
grafo3704.52.graphml;2100;593;76.9314;52;71;6.0586;89.9168325691619;30;76.9314;2500;747;81.6482;2.5397;5.36424498597259;20;81.6482;300;239;58.7605;9.7065;2.09300247488099;17;58.7605
grafo3714.52.graphml;2800;951;65.3701;52;76;3.3486;58.1800150994668;60;65.3701;1000;357;50.192;14.3847;2.69899568956644;33;50.192;200;123;34.0364;11.2437;2.15402129484437;43;29.3208
grafo3755.52.graphml;600;202;77.1679;52;72;8.5199;37.1587789071796;29;77.1679;1900;627;78.8858;11.0278;2.7215404761975;25;78.8858;400;319;51.8305;19.3409;1.79017673610847;30;50.3655
grafo3779.52.graphml;1000;436;75.3332;52;67;10.229;16.9913435265827;29;75.3332;1800;505;59.2719;12.4346;2.21474022325042;26;59.2719;700;512;64.2683;23.4647;2.04236045235621;25;64.2683
grafo3810.52.graphml;300;141;71.2217;52;64;16.388;24.9519740290219;17;71.2217;1300;369;74.8525;22.1636;2.45364544851724;12;74.8525;400;295;66.1117;8.6503;1.91649174108653;17;66.1117
grafo3819.52.graphml;1000;327;79.7653;52;67;18.3145;35.6158289347219;15;79.7653;600;206;55.6923;15.9454;2.12056364770619;15;55.6923;100;73;55.5239;19.8315;1.69239284684859;19;55.3934
grafo3832.52.graphml;1300;546;73.5612;52;71;4.9647;25.0824241510759;26;73.5612;1600;513;71.4372;3.4005;2.89059834332022;25;71.4372;400;328;54.3179;7.2956;2.12552521445161;33;53.0032
grafo3844.52.graphml;700;296;45.2124;52;78;4.7893;21.6535161617069;108;45.2124;1300;526;65.9477;10.5321;3.44188726687451;42;65.9477;100;87;36.5471;4.7878;2.30511915378274;46;36.5471
grafo3852.52.graphml;2400;936;85.1687;52;68;15.862;26.8155822102313;23;85.1687;1100;333;65.5503;17.1711;1.97815468468671;21;65.5503;600;362;58.2003;19.6215;1.96769861754326;22;58.2003
grafo3993.52.graphml;2600;903;59.1549;52;82;2.6762;60.5600981779158;87;59.1549;1200;618;48.5573;3.7679;2.98900696362179;67;48.5573;500;485;31.2735;5.2289;3.59474364753089;91;27.7606
grafo4025.52.graphml;1300;483;68.2494;52;74;3.31;128.6663639195;45;68.2494;500;150;69.3611;6.5533;2.79365407218872;30;69.3611;400;367;46.3479;8.9271;2.18980923750946;41;46.3414
grafo4030.52.graphml;1100;312;88.6254;52;65;17.2063;20.7632571295439;10;88.6254;1800;378;86.3526;18.2577;1.86509668275849;8;86.3526;800;586;71.7728;29.6568;1.85432900429773;10;71.7728
grafo4044.52.graphml;1100;375;88.4736;52;71;9.6344;36.2898453674754;14;88.4736;800;264;49.6397;8.2971;2.87089108873081;17;49.6397;2400;1965;56.6031;13.5246;2.26899404872227;18;56.6031
grafo4075.52.graphml;300;109;82.0395;52;66;7.073;16.2026695944359;15;82.0395;600;199;78.7149;9.121;3.90645309167177;12;78.7149;400;332;54.9601;21.2819;1.70183123137841;20;42.7059
grafo4103.52.graphml;700;343;79.6875;52;65;16.1722;21.2467511070879;17;79.6875;900;228;72.1869;17.8671;1.76726035689551;11;72.1869;700;525;70.1271;28.3725;1.48164721284955;10;70.1271
grafo4205.52.graphml;1500;467;88.0979;52;65;21.2954;37.8030316472445;10;88.0979;300;114;74.234;20.5481;2.02347894208879;9;74.234;1000;739;74.0898;23.1269;1.77127482020058;10;74.0821
grafo4230.52.graphml;200;78;54.2686;52;73;4.4846;14.6791691645339;33;54.2686;700;298;53.722;0.9614;3.07625901435988;23;53.722;500;405;66.9078;10.1012;2.07397581724189;26;66.5647
grafo4267.52.graphml;700;250;81.5031;52;71;6.6077;12.2333577193991;15;81.5031;1000;380;76.7274;5.7402;3.32554002380795;17;76.7274;200;164;49.0031;10.9766;2.21599210465974;26;49.0031
grafo4268.52.graphml;1100;313;89.7842;52;65;14.723;8.09436364252509;3;89.7842;1000;281;88.5292;13.8863;2.2979929263116;4;88.5292;200;176;72.3483;10.9391;1.7958196312509;8;72.3395
grafo4344.52.graphml;800;406;77.2143;52;69;5.5055;18.6284098000885;24;77.2143;900;305;82.2443;8.7105;3.45921999922323;11;82.2443;2000;1522;67.0407;17.5938;1.96521812157516;16;67.0407
grafo4374.52.graphml;1200;562;53.9217;52;73;5.3797;222.504680353562;79;53.9217;600;246;57.8559;6.0187;2.56302717236553;27;57.8559;600;507;49.2128;13.2933;2.84459129202996;38;49.2082
grafo4444.52.graphml;700;281;73.9566;52;73;4.4047;35.1974697573479;42;73.9566;700;291;37.3599;1.5717;2.58389966790967;36;37.3599;1600;1267;49.3107;5.545;2.76167765049683;39;49.2667
grafo4535.52.graphml;1700;670;88.5004;52;67;16.851;26.8461637353742;10;88.5004;700;214;64.0201;22.5952;2.24722050542442;12;64.0201;500;392;65.3812;18.2926;1.69982607269193;15;65.3812
grafo4556.52.graphml;1200;343;77.4007;52;68;8.169;14.4614078852623;13;77.4007;200;55;46.2972;5.3167;2.7246760760369;16;46.2972;200;162;41.0131;10.0693;2.33932706158331;19;41.0131
grafo4677.52.graphml;800;406;74.0419;52;72;15.1895;19.6329891835836;30;74.0419;500;211;54.9841;12.6773;2.42461099459558;24;54.9841;700;543;47.215;11.0731;2.08031212696959;25;47.215
grafo4736.52.graphml;400;187;88.5542;52;65;13.2586;10.4556450660317;8;88.5542;800;233;80.2758;13.6516;1.70068159158893;5;80.2758;400;275;75.2743;26.0658;1.55279652995579;6;75.2607
grafo4874.52.graphml;2500;1045;86.7358;52;70;3.5053;64.9591636003851;17;86.7358;1700;517;85.0597;9.1241;3.11625573021007;13;85.0597;100;72;51.6416;4.4488;2.4386937327601;21;51.6416
grafo4965.52.graphml;1700;718;87.9328;52;68;14.4344;26.0549003521499;12;87.9328;2100;571;73.7704;16.3762;2.01828607254433;17;73.7704;400;311;68.4791;19.0567;1.76632312386964;18;68.4667
grafo5026.52.graphml;2300;982;81.5163;52;70;4.0204;11.8594504523546;23;81.5163;1300;312;59.3397;5.5803;3.03352663576874;23;59.3397;300;231;67.5146;6.4132;1.93697414864067;23;67.2841
grafo5070.52.graphml;800;265;84.8268;52;63;25.3883;19.3933869116291;9;84.8268;300;81;65.0757;24.3339;2.32958330238225;11;65.0757;100;58;50.9045;25.6432;1.96943787247778;11;50.5417
grafo5092.52.graphml;2800;889;87.563;52;66;6.1473;29.152638086361;15;87.563;1200;316;67.7282;16.0961;2.40955944454083;14;67.7282;400;325;56.033;13.6474;1.78336706305839;17;56.033
grafo5105.52.graphml;600;390;59.8467;52;81;2.3373;56.1278859899723;42;59.8467;2300;784;59.5728;4.1893;3.18329397548673;42;59.5728;1000;626;53.7958;8.931;2.88320902144023;46;53.6548
grafo5150.52.graphml;1300;547;82.5633;52;70;4.3519;10.0369794109131;21;82.5633;1900;573;75.8701;6.716;2.18017739731884;19;75.8701;1700;1063;42.9447;7.7652;2.63245108009729;26;42.7947
grafo6130.52.graphml;700;296;85.2097;52;65;15.8256;45.5666013729773;17;85.2097;3000;795;80.1664;13.9565;1.92167332579307;14;80.1664;100;82;64.7307;22.297;2.14837917827981;15;64.7307
grafo6159.52.graphml;700;234;88.076;52;65;10.985;39.1005137974087;7;88.076;1500;294;63.1762;8.572;1.9306383478091;10;63.1762;0;0;48.8385;26.7207;4.04452383809554;14;48.8385
grafo6177.52.graphml;1000;515;77.0211;52;69;15.0558;126.854724591602;29;77.0211;700;270;67.9812;16.5263;2.55150396150456;22;67.9812;100;72;44.2272;10.3048;1.98935059673002;24;44.2272
