graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo126.22.graphml;1600;234;89.8202;22;30;6.302;16.7952835341638;4;89.8202;400;70;86.9575;12.3516;1.66530638220682;4;86.9575;800;147;68.1189;16.7376;1.59397899158823;5;68.1189
grafo146.22.graphml;1600;280;89.4245;22;31;25.7829;23.5442935329955;5;89.4245;800;125;79.7886;24.4873;1.95375070161015;5;79.7886;7600;1081;68.1377;29.5013;1.9239039626408;6;68.1377
grafo1715.22.graphml;1100;218;88.8722;22;34;21.0775;38.8175040953693;6;88.8722;1200;177;53.8586;9.8411;1.87055307168851;9;53.8586;100;22;50.1611;20.1469;2.2277317048176;10;49.1226
grafo1819.22.graphml;1100;218;73.2275;22;37;7.0613;16.7176908123415;19;73.2275;1000;174;67.3676;7.5774;2.8747876262676;17;67.3676;3500;806;48.488;10.0939;2.32654004225522;15;48.488
grafo1922.22.graphml;1800;203;88.945;22;29;29.0933;81.724166277682;7;88.945;600;100;89.4715;24.918;1.92123911498156;5;89.4715;3100;529;83.6577;29.8653;1.98077989013713;4;83.6577
grafo2248.22.graphml;500;94;89.9171;22;28;36.0802;8.19135437852268;3;89.9171;300;34;89.785;38.0762;1.67838517979714;4;89.785;300;50;88.1955;36.3344;1.36939807822876;4;88.1955
grafo2443.22.graphml;800;171;89.7999;22;31;20.5454;17.9910205570825;4;89.7999;400;71;89.8447;23.0375;2.53108390663424;4;89.8447;200;42;50.3919;17.1639;2.04143421940854;10;50.3791
grafo2453.22.graphml;800;125;89.7627;22;29;14.9719;9.95552211485612;6;89.7627;1600;201;88.9253;16.1838;1.54061803361934;4;88.9253;200;36;73.3956;27.2074;1.46199087266275;4;73.3744
grafo249.22.graphml;3000;422;89.519;22;31;19.9862;10.3259047286095;9;89.519;300;35;66.8221;15.559;1.66238044424615;8;66.8221;200;38;73.8439;15.3753;1.62711565370772;9;73.8439
grafo2490.22.graphml;600;78;89.9785;22;29;33.0171;10.1056689525358;1;89.9785;1000;94;89.4505;25.341;1.82666675383349;3;89.4505;300;53;83.871;24.8479;1.78655915931715;3;83.8445
grafo2661.22.graphml;1500;172;89.5285;22;30;9.6139;5.72091687646762;5;89.5285;500;69;87.5041;3.773;1.85832591953954;4;87.5041;400;73;76.0474;24.8432;1.47471710972007;4;75.9792
grafo2821.22.graphml;900;125;89.9767;22;30;15.3407;5.49783821079235;1;89.9767;500;52;89.9394;17.1857;1.98379317126037;1;89.9394;6100;1053;83.8074;22.4587;1.73749882137447;3;83.8074
grafo2920.22.graphml;1100;171;88.9059;22;36;7.6079;14.5259657291376;13;88.9059;2000;322;62.7629;13.0345;1.57596318024791;16;62.7629;300;51;45.1227;8.3979;2.18565058925392;18;45.1227
grafo539.22.graphml;200;31;79.9733;22;34;7.238;8.36374793643244;10;79.9733;500;83;73.9038;15.9398;2.11683266387368;11;73.9038;300;63;54.0636;13.9278;1.95252732431282;14;54.0535
grafo1130.23.graphml;3400;515;83.7069;23;39;4.5739;19.2249097582643;14;83.7069;700;147;72.4459;9.5475;3.87674134390006;10;72.4459;100;19;44.9034;10.4995;2.37740590131994;15;44.9034
grafo1624.23.graphml;1000;125;88.5167;23;34;16.5475;52.4072122354096;5;88.5167;1400;198;61.1429;11.4538;1.73430295435752;16;61.1429;500;106;64.6943;19.8031;1.62469581180379;7;64.6943
grafo1789.23.graphml;800;93;89.8989;23;28;21.0603;11.2916171799119;2;89.8989;700;79;89.3823;22.8737;1.76796130436228;2;89.3823;400;66;84.1272;22.1263;1.78476932008714;2;83.7146
grafo1974.23.graphml;400;78;89.0608;23;27;15.3616;7.31272546299407;4;89.0608;2200;186;88.2495;21.8999;1.47881588388077;4;88.2495;600;82;81.0066;20.1712;1.48529053171828;4;80.8465
grafo2009.23.graphml;1300;234;88.9084;23;30;17.2443;83.1271676313965;6;88.9084;800;104;89.3813;9.0156;1.88481809825495;5;89.3813;300;57;70.6403;28.2836;1.61082206978533;6;67.836
grafo2028.23.graphml;400;94;89.8559;23;32;11.8684;16.6630366857333;5;89.8559;1100;157;87.0724;13.9763;1.7398627719484;7;87.0724;4600;916;73.8492;17.727;1.64788522641751;8;73.8492
grafo2032.23.graphml;600;78;89.9128;23;27;19.6538;25.7347486862129;2;89.9128;500;63;88.7669;23.5512;1.55212051316653;2;88.7669;15800;2732;81.1662;37.0688;1.49730996014032;3;81.1662
grafo2469.23.graphml;1000;265;88.5715;23;38;11.525;5.04093882755244;10;88.5715;800;160;70.1123;15.3975;2.10642298110786;14;70.1123;200;46;51.5192;14.8664;1.90764843715112;14;51.5164
grafo2853.23.graphml;2300;452;88.2001;23;34;10.4148;15.8104507579313;13;88.2001;300;58;67.8346;15.097;1.96231600129392;9;67.8346;1000;220;66.2529;25.7894;1.95447585725695;8;66.1787
grafo2980.23.graphml;600;93;89.9719;23;34;4.6451;4.35105407487524;4;89.9719;1100;214;69.3493;12.3031;2.47081826788538;10;69.3493;200;48;57.794;8.9774;2.16189017368723;9;57.794
grafo3013.23.graphml;1500;218;89.3996;23;31;30.3446;30.1367679950299;5;89.3996;500;75;74.4165;29.2076;2.10175567298997;9;74.4165;8400;1654;63.3553;23.3694;1.79443468835126;8;63.3553
grafo3062.23.graphml;500;110;72.57;23;37;10.4089;24.0851324746183;12;72.57;700;126;72.7681;10.0857;2.21754487778801;9;72.7681;600;161;71.1906;10.0406;1.83704229108663;13;67.9022
grafo545.23.graphml;1300;234;89.9255;23;28;13.8847;17.9577944255253;2;89.9255;700;75;89.7062;15.1801;1.94379680128784;2;89.7062;18600;2891;73.6568;28.7533;1.92950616214677;3;73.6568
grafo581.23.graphml;900;187;89.9918;23;35;27.0354;2.58945692660686;2;89.9918;400;64;89.978;34.1857;1.96645451328186;2;89.978;100;18;88.6162;24.0597;1.78208251895854;2;88.6162
grafo1109.24.graphml;700;94;89.454;24;33;20.5028;9.40685125637703;5;89.454;900;125;86.8971;20.5179;1.67464836557454;5;86.8971;400;89;74.1215;20.1498;1.6590224183054;6;74.0583
grafo1521.24.graphml;500;62;89.902;24;38;14.9062;17.1324974093429;2;89.902;1300;181;73.0774;20.4242;1.94840088634698;7;73.0774;300;71;55.2752;16.7676;1.77739611377766;13;55.2746
grafo1966.24.graphml;1000;202;89.4818;24;34;21.9771;5.44855742261585;3;89.4818;900;102;89.5646;19.5418;1.83725254246027;3;89.5646;0;0;65.1499;26.7721;1.88116801574136;6;65.1499
grafo1981.24.graphml;1300;328;88.5823;24;36;15.1729;32.797968498107;7;88.5823;900;151;69.4575;8.632;1.96055946666485;13;69.4575;400;89;74.8332;20.7116;2.05370884529551;8;74.8332
grafo2702.24.graphml;2300;422;89.5413;24;36;13.4452;22.1007691998723;6;89.5413;1700;264;88.0861;12.7628;1.73300310725052;7;88.0861;100;16;67.1796;12.3812;1.64139902832262;7;66.8774
grafo2787.24.graphml;1300;296;77.985;24;35;1.1935;30.3354772750014;12;77.985;2800;362;89.1512;9.5931;2.43082335382343;9;89.1512;400;68;61.7722;4.9699;2.20624845389161;11;61.6616
grafo3018.24.graphml;1400;156;86.9265;24;33;4.023;11.4090683445817;14;86.9265;1000;147;84.7314;21.0241;2.3262755779379;10;84.7314;9000;2089;48.3945;22.4732;2.0358307250899;14;48.3945
grafo3028.24.graphml;200;31;89.2843;24;34;3.6426;19.386489945003;4;89.2843;300;58;73.2767;11.743;1.91478731286201;5;73.2767;1400;302;54.7668;26.4013;1.831881386437;7;54.7668
grafo915.24.graphml;400;62;89.7609;24;32;15.5754;9.97791057993257;4;89.7609;2200;260;85.3678;15.9973;1.73842486606819;5;85.3678;700;103;75.702;27.855;1.62150407846714;6;66.89
grafo1101.25.graphml;1800;343;89.6282;25;37;13.861;90.8300252271306;4;89.6282;1500;208;88.5355;14.9178;2.2289086200195;5;88.5355;200;44;69.4968;21.3179;1.91877620853556;8;69.1694
grafo1234.25.graphml;400;94;89.5092;25;33;23.0133;9.68130044237164;6;89.5092;1500;228;88.4862;16.9275;1.68253729931594;6;88.4862;300;50;58.7526;19.7434;1.96946301987185;8;58.6693
grafo1628.25.graphml;600;125;88.8966;25;33;7.7613;18.3808220704827;8;88.8966;700;104;84.8943;20.8212;2.27755733459062;5;84.8943;300;69;65.1626;12.2796;1.69368126161125;6;65.1065
grafo163.25.graphml;1300;233;83.2315;25;37;22.5704;21.8210914165879;17;83.2315;1500;302;88.7034;5.5;2.35221442534926;8;88.7034;1400;361;75.7684;11.4734;1.86428385666774;13;75.7684
grafo1968.25.graphml;1300;265;84.0874;25;32;7.2043;19.1998858757886;5;84.0874;1900;183;85.827;9.902;1.80994786094478;5;85.827;5000;775;58.0201;24.5168;2.23750645719157;5;58.0201
grafo2016.25.graphml;700;140;86.0723;25;33;7.6117;9.81758480464097;6;86.0723;1900;260;89.7816;10.4234;1.84397717398434;3;89.7816;3900;836;72.6422;21.5282;1.77372197818421;6;72.6422
grafo2084.25.graphml;700;156;88.542;25;35;4.8987;46.240263194855;7;88.542;400;85;86.1904;8.2064;4.70490166925289;5;86.1904;600;151;53.2172;8.805;2.1286504709174;8;53.1665
grafo2229.25.graphml;2000;454;72.4703;25;42;6.443;9.21081841327585;35;72.4703;1700;215;61.3048;6.6479;2.17706500993446;15;61.3048;300;93;55.5572;12.2227;1.77704021885962;27;55.1439
grafo2301.25.graphml;1200;187;89.8091;25;37;9.4825;42.6673905000085;4;89.8091;1200;183;89.2526;7.0526;2.05608259508418;5;89.2526;100;23;64.288;18.6571;1.68408858445959;10;64.2824
grafo2323.25.graphml;100;15;89.9534;25;30;25.3118;6.99199539442271;1;89.9534;100;19;89.9893;24.3818;1.43365323422715;1;89.9893;200;27;87.6787;35.3925;1.50378963055792;1;87.4748
grafo2483.25.graphml;1000;203;89.4822;25;36;8.01;17.7998070476275;7;89.4822;1800;210;83.0585;14.1396;2.02617480238116;9;83.0585;200;53;63.6857;18.2408;1.95664182976204;12;63.6857
grafo1026.26.graphml;400;78;89.0169;26;36;21.0801;4.0884591598734;5;89.0169;2700;368;89.6192;18.869;1.9832579597158;5;89.6192;0;0;73.5351;26.1081;2.08664382623355;5;73.5351
grafo1159.26.graphml;300;47;89.9016;26;33;7.4589;7.65666750945471;2;89.9016;1000;129;89.0842;8.4812;1.91825527284041;4;89.0842;2200;483;76.7169;17.674;1.82569139649093;5;76.6958
grafo1185.26.graphml;100;32;89.0481;26;32;30.4189;36.5979116928622;5;89.0481;400;53;87.4817;20.2669;1.66200103449125;4;87.4817;400;69;73.3166;25.1923;1.68313449871097;6;73.3166
grafo1272.26.graphml;1400;250;88.9938;26;34;11.582;215.423610435952;4;88.9938;600;75;87.2338;14.8628;2.08437489411967;4;87.2338;200;48;67.512;30.9744;1.65471533121563;5;67.512
grafo1285.26.graphml;1200;125;89.9964;26;30;34.0288;9.71077963308631;1;89.9964;900;111;89.7387;38.2871;1.59362146251923;3;89.7387;1100;227;75.6025;33.9015;1.46492893699257;3;75.6024
grafo1375.26.graphml;600;93;89.991;26;31;36.9146;16.7320832768289;1;89.991;300;43;82.1682;36.3864;1.71818206527149;3;82.1682;400;84;86.4721;39.3308;1.41952982638097;3;86.4721
grafo1577.26.graphml;1300;250;89.8961;26;36;24.0687;8.92652255473031;2;89.8961;1100;163;89.6142;26.4256;1.97159322344158;2;89.6142;500;108;88.4586;32.7995;1.501853730897;3;88.4525
grafo1585.26.graphml;700;156;89.7531;26;33;8.4307;16.8447946462981;4;89.7531;1000;130;89.1827;9.3057;1.9297384471058;4;89.1827;100;17;64.5947;23.5656;1.90945259409113;6;64.5947
grafo169.26.graphml;1500;250;79.3622;26;38;9.2335;13.768716680284;20;79.3622;2300;353;80.268;19.5128;2.21004094152601;8;80.268;700;208;55.3399;20.0567;2.04296971041393;14;54.9411
grafo1759.26.graphml;600;94;89.3446;26;36;15.7209;14.0326554522596;6;89.3446;1000;144;87.7099;24.9203;1.83042358072666;9;87.7099;6800;1639;70.3907;22.2982;1.92177557551483;10;70.3904
grafo2108.26.graphml;300;47;87.6187;26;35;3.6749;6.85226917122203;7;87.6187;900;158;89.174;14.8269;3.7100367724625;6;89.174;0;0;69.1152;12.7541;3.95956121306389;7;69.1152
grafo2400.26.graphml;700;187;82.3409;26;38;6.0287;8.85098046195377;13;82.3409;1000;183;73.1795;7.1722;2.12022919529463;9;73.1795;100;22;48.9504;8.3704;2.21295235155867;19;48.3337
grafo2589.26.graphml;100;16;45.7302;26;34;13.6713;4.22061268748374;12;45.7302;1300;193;72.0501;17.2972;2.1289804664522;10;72.0501;500;86;41.1663;13.1411;1.72783768512941;10;40.0688
grafo2981.26.graphml;900;188;89.9001;26;36;10.8875;15.9375922965083;4;89.9001;2100;321;72.5377;5.9152;1.95233891556431;5;72.5377;800;200;69.6306;14.8831;1.66160706918556;8;69.4918
grafo3056.26.graphml;1100;218;89.3601;26;36;6.9196;22.0662391306931;9;89.3601;900;143;70.9116;20.7704;2.09916441289747;9;70.9116;1000;254;35.6976;9.6197;1.92907333147012;11;35.6976
grafo3074.26.graphml;1300;312;89.9328;26;37;11.7882;9.64427906517678;4;89.9328;600;95;68.353;19.6409;1.47956498489691;9;68.353;200;44;69.3781;32.8508;1.4801411986447;8;69.3781
grafo798.26.graphml;500;109;88.412;26;32;28.4068;18.007065600361;5;88.412;200;27;79.4293;20.4769;1.89481239348521;6;79.4293;300;64;75.7286;25.5865;1.65314912013668;6;75.6536
grafo914.26.graphml;3300;764;86.0328;26;42;7.7608;73.5086603929132;25;86.0328;1200;209;80.6737;9.861;2.4436834431414;13;80.6737;1000;214;44.5013;15.6429;2.10582562082332;23;44.5007
grafo1241.27.graphml;1500;234;89.8359;27;33;22.9381;6.96439045959459;4;89.8359;1700;236;89.3075;22.2892;2.18860751793609;4;89.3075;300;78;55.3765;16.7628;1.84629482823838;6;55.3592
grafo1320.27.graphml;500;93;88.4519;27;37;11.3099;45.586164085336;5;88.4519;1300;221;89.5188;12.944;2.698105940622;5;89.5188;500;91;72.643;13.9095;1.63763760910813;6;72.5534
grafo1390.27.graphml;1100;296;89.6026;27;39;13.4558;30.8105893006009;7;89.6026;500;71;82.0382;11.3099;2.31976045455296;9;82.0382;400;85;71.8337;23.1485;1.97909345431425;9;71.8337
grafo1523.27.graphml;1200;187;89.6328;27;35;20.7394;7.1602957737139;5;89.6328;1400;218;86.2002;30.2616;1.6113373356466;7;86.2002;1000;181;78.5787;32.3435;1.72233239953041;8;78.5786
grafo1625.27.graphml;900;156;84.9459;27;37;12.3194;12.0576679955272;6;84.9459;900;136;78.9748;14.6147;2.05141431245055;9;78.9748;5900;1591;68.4622;17.0942;2.26986338877292;10;68.4622
grafo1746.27.graphml;300;78;89.4999;27;38;9.1839;8.22468857599109;6;89.4999;1500;307;88.8442;9.667;1.89107819097808;5;88.8442;7800;2076;73.7058;25.0727;1.95205375490188;9;63.0035
grafo1773.27.graphml;1100;187;89.9942;27;33;31.6708;4.82706011273336;1;89.9942;400;58;89.0799;34.9553;1.53372736430674;3;89.0799;1100;240;78.4557;32.1513;1.55378756320077;3;78.4487
grafo1842.27.graphml;500;125;89.7112;27;35;23.0964;6.96788136925709;4;89.7112;700;125;89.351;18.8805;1.5310443143781;5;89.351;100;27;77.037;17.1903;1.92199387727673;6;76.1021
grafo1986.27.graphml;2000;374;89.9447;27;34;11.8453;12.7052440548677;1;89.9447;200;34;89.4876;21.9023;1.95675053808316;2;89.4876;400;100;72.9475;29.9324;1.41247196052879;7;72.6631
grafo2037.27.graphml;1100;140;89.8389;27;31;3.8984;9.3776110317368;1;89.8389;2100;236;71.5253;30.6813;1.54794872434009;4;71.5253;300;62;69.9934;26.378;1.60154094904426;3;69.9353
grafo2040.27.graphml;300;47;89.9136;27;35;27.8397;16.3801518020632;1;89.9136;1100;168;89.799;28.4956;2.09568411071227;1;89.799;1500;364;75.5459;38.7318;1.83779153405672;5;75.5459
grafo2337.27.graphml;500;109;89.9583;27;37;11.6681;21.8550323611982;2;89.9583;1400;216;89.9569;12.1023;2.13881449327859;2;89.9569;300;69;86.1044;30.7409;1.47439086249178;3;85.8475
grafo2429.27.graphml;200;47;87.6559;27;37;15.8796;3.43849068968286;6;87.6559;1300;211;78.0242;13.2694;2.02779930890611;6;78.0242;700;184;83.2499;27.994;1.87964216788072;7;83.2499
grafo2840.27.graphml;300;78;89.0997;27;34;20.0569;20.2326753992947;5;89.0997;1200;164;89.5384;23.83;1.89280863509197;5;89.5384;100;105;74.7278;33.6507;1.73072003595192;6;69.9865
grafo2915.27.graphml;2200;343;89.5694;27;37;5.401;142.116235210768;5;89.5694;600;104;68.615;21.2361;2.03967848509633;7;68.615;300;63;49.5712;14.8816;2.05303317936649;17;45.5392
grafo2950.27.graphml;900;203;89.286;27;36;13.9912;10.399004206806;4;89.286;1500;245;88.5072;8.9322;2.10051473743037;4;88.5072;200;53;87.1494;30.4052;1.57182359290223;5;87.1494
grafo3039.27.graphml;600;93;89.9154;27;31;35.5218;17.5079819796506;2;89.9154;1400;160;87.0561;31.2005;1.88936869268046;4;87.0561;700;150;86.4285;36.0356;1.49329025378939;3;86.3697
grafo1201.28.graphml;200;63;89.3598;28;38;22.8286;10.911476471825;4;89.3598;1700;228;86.5933;22.3327;1.70834440595832;9;86.5933;200;64;67.9521;5.9232;1.49786004025959;9;67.9521
grafo1291.28.graphml;700;125;89.2232;28;38;8.0058;16.8798262280967;5;89.2232;1000;143;84.6671;9.2473;2.0213288857286;5;84.6671;300;86;56.5666;17.5795;1.66396936364933;6;56.5666
grafo1331.28.graphml;600;93;89.9584;28;33;20.576;5.1903749859916;1;89.9584;400;75;89.6713;15.7824;1.92976012629044;2;89.6713;300;53;88.1209;29.7805;1.3744019233074;3;88.1209
grafo1339.28.graphml;400;124;59.8568;28;41;12.5288;240.661404117225;23;59.8568;1600;291;62.3001;13.1061;2.08628758153606;11;62.3001;200;56;60.8902;24.3866;2.02297948438295;15;60.6283
grafo1354.28.graphml;800;172;86.172;28;36;26.7823;18.4134691649801;5;86.172;1300;192;88.6058;22.7869;1.65034952812274;5;88.6058;500;130;69.6948;33.774;1.39990294285609;5;69.6938
grafo1569.28.graphml;600;156;88.3434;28;36;16.6556;10.7901770441409;5;88.3434;1200;194;89.5996;19.8702;2.28384230308171;4;89.5996;2800;707;78.6039;25.3311;2.52999813548779;5;78.6039
grafo1600.28.graphml;900;187;88.829;28;37;11.7805;8.0089786671995;7;88.829;400;42;85.3093;5.1905;2.44828989468631;6;85.3093;3100;814;59.579;20.3026;1.84587082929013;10;59.579
grafo1760.28.graphml;4000;593;87.9431;28;39;12.5831;6.96221498728729;10;87.9431;3700;552;68.1199;16.5835;2.12234900093537;10;68.1199;0;0;44.9569;18.699;2.06129867348011;11;44.9569
grafo2018.28.graphml;900;203;89.9918;28;37;23.3782;18.4574176138294;1;89.9918;200;36;89.8686;13.6328;1.94547607855148;2;89.8686;100;24;85.2537;3.2688;1.92171012543215;3;85.2537
grafo2026.28.graphml;1000;202;89.9169;28;36;31.5408;49.3113561677708;3;89.9169;600;80;89.118;25.4719;1.80362275947922;5;89.118;1200;313;88.1024;34.1396;1.71103477850142;5;88.0408
grafo2041.28.graphml;700;77;86.4262;28;39;23.476;14.3164164466471;7;86.4262;1900;339;73.5911;26.4243;1.70695527383246;8;73.5911;2400;710;71.2202;25.4353;2.06247526944803;9;71.2202
grafo2045.28.graphml;4500;937;81.2128;28;49;12.2817;31.1846387288825;22;81.2128;800;180;52.3151;12.9087;1.78375611502369;20;52.3151;600;208;40.3157;11.0838;1.79711171713728;21;40.3157
grafo2395.28.graphml;700;187;88.5529;28;37;18.4349;10.1626959668515;6;88.5529;1000;164;88.7824;23.0105;2.18998252763214;7;88.7824;400;79;72.407;11.1818;1.71288739416047;7;72.407
grafo284.28.graphml;300;47;89.6225;28;36;10.6737;24.810350079548;3;89.6225;1000;165;89.3177;17.2094;2.45923774382016;3;89.3177;500;130;81.0217;26.5608;1.85397965623195;4;81.0217
grafo3060.28.graphml;700;109;89.5124;28;36;37.9983;80.9910139176143;3;89.5124;500;74;89.7082;39.2931;1.80414262359769;1;89.7082;0;0;88.3839;23.2541;1.82167246398405;1;88.0355
grafo1018.29.graphml;400;78;89.8505;29;36;21.7018;10.0150432807504;3;89.8505;500;52;89.6383;31.731;1.98905546169915;2;89.6383;21600;5173;82.3479;21.2551;2.02391714977597;3;81.6939
grafo1045.29.graphml;1100;265;85.2782;29;39;16.0864;13.458519397131;9;85.2782;2300;349;82.8609;17.0427;1.88189139123831;8;82.8609;500;143;64.248;17.926;1.89381311143083;8;64.248
grafo1284.29.graphml;600;109;89.6118;29;40;19.6121;11.0768926126699;4;89.6118;800;142;89.2101;10.0568;2.59639445163815;4;89.2101;100;27;72.3772;19.0777;1.90815945419724;6;72.2972
grafo1350.29.graphml;1800;437;87.2253;29;41;17.4985;8.7246406256098;8;87.2253;2500;402;86.9615;12.9946;1.96180258408901;13;86.9615;200;62;51.5225;21.826;1.74926050963608;11;51.1244
grafo1386.29.graphml;200;47;89.6511;29;40;18.1527;5.49036132007637;2;89.6511;1100;155;89.7488;18.7659;2.01037708480757;3;89.7488;300;80;82.3442;19.5218;1.58736383607395;5;82.134
grafo1456.29.graphml;1300;328;87.3604;29;43;8.0894;13.9203485742253;10;87.3604;600;111;71.7112;15.3473;2.30308176994437;11;71.7112;1100;278;61.1789;20.7612;2.03286016739375;18;61.1789
grafo181.29.graphml;1000;328;86.5728;29;40;20.8978;48.3017253102425;9;86.5728;500;116;88.0038;13.097;2.3567651609577;8;88.0038;6700;2283;69.5838;20.9488;2.10702241800835;10;69.5838
grafo2063.29.graphml;400;63;87.1191;29;39;34.5401;55.5148617403286;8;87.1191;1100;175;88.5697;33.9878;1.50642222626039;8;88.5697;300;63;72.6508;35.7844;1.67259496560129;8;72.6508
