graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo3197.41.graphml;1300;405;89.4164;41;53;10.0911;18.7075707549272;6;89.4164;1000;239;84.5241;13.6425;2.4535260145108;7;84.5241;100;48;65.9694;24.5187;2.03454823828987;8;65.9694
grafo3265.41.graphml;800;266;78.7201;41;62;2.1344;99.8334684476527;28;78.7201;300;115;60.887;5.8785;2.66111749468499;25;60.887;200;120;43.0304;14.8564;2.36035633851156;35;43.0304
grafo3278.41.graphml;2300;656;82.7017;41;56;3.0831;21.197483700081;28;82.7017;1200;210;50.3239;11.2556;2.3555520951229;19;50.3239;100;52;57.3744;12.8589;2.2998499540736;18;56.6867
grafo3306.41.graphml;1800;530;79.6593;41;53;2.5768;92.1284924872552;14;79.6593;1000;195;78.6992;6.4464;2.40469644456585;10;78.6992;300;161;71.5934;9.6559;2.20792383842362;10;71.3236
grafo3340.41.graphml;1200;374;84.0188;41;54;22.1901;23.4979423517083;14;84.0188;300;93;51.0691;17.6427;2.36142487359397;11;51.0691;300;179;55.3149;10.5545;1.77811702702237;12;54.5844
grafo3369.41.graphml;1400;454;86.7021;41;56;15.2285;18.4470336358893;17;86.7021;1300;297;56.9099;14.144;1.80437834236092;15;56.9099;200;115;57.8851;15.2279;1.71773156801912;19;57.8851
grafo3388.41.graphml;1700;359;80.8882;41;56;3.5034;44.7050764152849;18;80.8882;1600;333;78.0656;10.6662;2.31197395229465;12;78.0656;200;113;56.4513;9.6865;1.7757740412805;14;56.4439
grafo3401.41.graphml;1500;343;78.7928;41;53;19.9766;16.7349720920414;24;78.7928;2800;638;72.1586;13.5756;1.85844005934572;19;72.1586;300;161;47.6292;11.8576;2.29154985315349;23;47.6292
grafo3420.41.graphml;1000;328;88.2472;41;51;9.6143;11.0483564623753;12;88.2472;600;136;83.2491;11.0537;3.27188970940946;8;83.2491;1800;918;66.1364;21.8158;2.14496818584764;9;66.1364
grafo3444.41.graphml;1000;328;85.857;41;53;24.1721;12.3513941490464;16;85.857;3200;730;77.2651;18.0672;2.25600254825526;14;77.2651;1000;542;56.7848;17.2049;1.88713581355045;16;56.7266
grafo3452.41.graphml;600;186;67.4425;41;54;16.2704;28.0905318286962;23;67.4425;1400;319;73.0942;23.9028;1.65928823727233;9;73.0942;300;166;53.3923;18.8664;1.66957632665608;18;53.3923
grafo3470.41.graphml;600;155;89.5201;41;51;25.4623;10.6370953458702;4;89.5201;1000;204;82.6338;23.9492;1.80560596888353;4;82.6338;400;143;76.6888;26.9384;1.70197174211728;6;76.63
grafo3498.41.graphml;400;140;88.3309;41;53;13.8113;6.63363456336609;6;88.3309;2000;459;88.2854;18.2721;3.60564394311904;7;88.2854;14300;6940;73.7114;31.5904;2.3666558636099;11;73.7114
grafo3527.41.graphml;700;187;85.8481;41;54;23.4837;41.508610654196;17;85.8481;1000;263;88.163;6.3795;2.25430300552439;9;88.163;300;166;55.8031;23.3142;1.67721444109429;11;55.8031
grafo3575.41.graphml;1900;547;85.0512;41;52;4.6876;81.5788393035606;11;85.0512;800;200;77.0676;15.4092;2.10191810488525;14;77.0676;200;73;54.6496;18.5517;1.83625603963644;11;54.1802
grafo3582.41.graphml;1400;312;82.6574;41;51;14.5645;13.1254822044874;15;82.6574;400;112;69.0938;12.3362;1.94657067176912;15;69.0938;6800;3530;57.0129;23.4306;1.9582136335323;16;57.0129
grafo3613.41.graphml;200;63;75.7257;41;54;7.2318;22.768095099585;14;75.7257;400;137;59.8961;15.3128;2.60248071957086;14;59.8961;0;0;44.4414;4.4872;2.65792926415921;14;44.4414
grafo3640.41.graphml;2200;640;84.6042;41;53;16.2124;9.91229843620751;7;84.6042;600;145;66.8389;14.6334;2.07646586124334;10;66.8389;300;164;57.026;14.7736;1.78395187462975;12;52.9719
grafo3647.41.graphml;800;265;83.8717;41;58;11.6447;17.2362766591408;14;83.8717;500;162;59.8758;12.0738;2.44614963849592;15;59.8758;400;220;46.4513;17.6388;1.87071956438138;23;46.4509
grafo3650.41.graphml;1200;296;87.2517;41;54;16.1499;21.0612585042565;11;87.2517;1100;284;87.4528;10.346;2.18229306928041;10;87.4528;1500;789;69.5975;22.7191;2.06182234083709;11;69.5975
grafo3670.41.graphml;300;93;74.8841;41;57;10.1454;9.68097980425325;21;74.8841;2500;609;64.2293;20.357;2.45157906572346;14;64.2293;300;173;53.0966;16.7257;1.8709619711829;20;52.5314
grafo3683.41.graphml;700;235;80.8823;41;59;5.6005;34.3562472656365;27;80.8823;400;133;58.8775;3.967;2.50147220253212;24;58.8775;1500;911;59.3264;16.5908;2.39413799151665;29;59.2547
grafo3687.41.graphml;2700;609;84.3595;41;53;5.6123;29.4063886823588;22;84.3595;600;125;87.0227;17.3005;2.25307022969066;4;87.0227;2800;1579;66.16;16.8737;2.01216674079998;10;66.16
grafo3691.41.graphml;900;343;86.6008;41;53;8.947;18.7466312509041;9;86.6008;600;181;59.9506;9.5691;2.43431066479029;15;59.9506;0;0;50.7198;11.2522;3.96540596212348;14;50.7198
grafo3692.41.graphml;1000;421;58.312;41;59;4.6507;28.5707092084824;29;58.312;1000;348;52.2916;8.818;1.96891917148567;29;52.2916;1200;685;37.5893;17.5514;2.13344665170015;30;37.53
grafo3694.41.graphml;1600;577;81.8896;41;59;16.7311;26.2169284603152;23;81.8896;1900;510;81.0612;7.0165;2.29809409719926;24;81.0612;500;283;54.7848;9.2131;2.16466753473928;29;54.7848
grafo3701.41.graphml;2900;827;85.0275;41;58;14.9718;106.34243009434;15;85.0275;2100;508;71.4179;10.0493;2.39870693035747;19;71.4179;400;220;51.4397;4.4362;2.00392511417009;20;50.7902
grafo3745.41.graphml;1200;437;84.8884;41;54;14.5564;37.9932554145866;14;84.8884;200;71;63.2157;21.6059;2.12088488159913;16;63.2157;300;170;52.865;16.698;1.87115555953363;19;52.865
grafo3781.41.graphml;500;187;72.7698;41;58;11.2381;17.141590785677;25;72.7698;1000;309;63.5438;8.0791;3.00034554959176;23;63.5438;400;225;39.6806;8.7155;2.33957259669377;29;39.6806
grafo3794.41.graphml;2900;670;88.8784;41;52;19.7495;20.0383466651499;9;88.8784;1700;359;83.2322;29.047;1.97015839217898;9;83.2322;200;129;53.4892;13.0621;1.81082151771606;13;52.1895
grafo3798.41.graphml;1100;358;86.1188;41;50;3.0795;25.8766859447889;6;86.1188;2000;429;89.1419;7.1823;2.07146580581691;6;89.1419;1300;586;67.766;14.1729;2.3189664336633;7;67.766
grafo3802.41.graphml;1100;609;77.6939;41;57;5.8878;11.8138951223768;27;77.6939;1300;340;68.3578;15.0392;2.15073429203256;21;68.3578;100;42;39.7938;21.8014;1.83308839444545;22;38.3008
grafo3889.41.graphml;1400;374;89.1993;41;55;8.1301;8.10934508507838;7;89.1993;1600;376;80.047;14.703;2.37110894198739;9;80.047;400;241;45.9566;21.2369;2.24524273884344;10;45.8796
grafo3908.41.graphml;3100;671;77.9064;41;57;15.7984;16.7380029242376;40;77.9064;4200;944;76.5604;11.1845;2.45375082233607;17;76.5604;1800;1030;42.479;11.0539;2.61807583065046;22;42.479
grafo3910.41.graphml;600;171;89.817;41;49;27.6995;42.5758773865341;4;89.817;1600;283;70.051;28.6537;2.15453552913464;8;70.051;500;257;75.7673;31.0838;1.44924048146667;7;75.2905
grafo3940.41.graphml;900;344;81.2788;41;59;8.5836;9.41765707770276;19;81.2788;1600;478;70.0224;4.1273;2.79588541513769;25;70.0224;1000;609;61.346;8.6005;2.53199704435296;24;61.346
grafo4001.41.graphml;600;203;89.7417;41;51;2.3557;6.36688642697903;4;89.7417;700;159;86.9806;7.194;1.97306475874758;5;86.9806;900;444;78.7043;11.3648;1.68973362019018;7;78.6783
grafo4031.41.graphml;500;172;59.7403;41;62;6.782;13.8544490781775;35;59.7403;2600;562;60.2402;11.1318;2.21451092617497;28;60.2402;700;446;46.0841;5.7936;2.40436947601007;35;46.0841
grafo4052.41.graphml;2200;483;70.3429;41;56;2.8498;11.6395892070099;29;70.3429;600;176;43.1069;6.7321;1.99658361041705;24;43.1069;500;292;68.8552;16.2967;2.5873337814102;25;68.8552
grafo4084.41.graphml;900;281;87.3424;41;56;4.5255;14.9428415757322;8;87.3424;900;215;79.2555;7.5963;3.0275518891141;9;79.2555;4500;2800;70.0885;18.0773;2.47750068671295;12;70.0748
grafo4108.41.graphml;2500;796;81.5426;41;52;18.9859;41.9384599106705;20;81.5426;400;108;48.4547;8.5691;2.79973042167368;15;48.4547;1500;794;49.3584;18.0222;2.06725771669919;13;49.3584
grafo5146.41.graphml;2800;749;89.4429;41;50;19.963;20.5043723251721;9;89.4429;700;162;67.0926;29.1495;2.11754716043146;11;67.0926;1600;651;71.1076;31.071;2.08839458772385;11;71.1063
grafo5149.41.graphml;700;280;82.1958;41;55;11.5667;253.227666673924;18;82.1958;1200;303;68.8916;9.7585;1.89844180786172;16;68.8916;100;46;55.3401;15.3768;2.03341457374954;17;54.2975
grafo5191.41.graphml;1000;266;64.5327;41;61;8.6065;11.8776284764093;23;64.5327;2700;546;80.3209;8.0352;3.21034955665885;19;80.3209;100;52;42.589;13.9333;2.10042097855354;21;40.4264
grafo5225.41.graphml;200;46;79.5079;41;52;19.2726;16.2996950633881;15;79.5079;200;42;33.0173;4.6838;2.06099815978427;14;33.0173;1400;715;51.6772;25.3974;1.81858188591686;17;51.6772
grafo5234.41.graphml;900;234;89.4735;41;51;22.5035;10.0819318234617;5;89.4735;1500;321;87.2943;12.5553;2.89252963127026;6;87.2943;300;143;66.5405;11.0489;1.97772859568672;7;66.5405
grafo5273.41.graphml;400;156;83.3386;41;59;5.0215;59.2729096669735;16;83.3386;1700;401;71.9107;8.1301;2.15985176226605;15;71.9107;700;323;51.7532;14.1613;2.2018347652483;18;51.7532
grafo5328.41.graphml;1700;360;88.2614;41;53;9.3124;56.4201191115204;12;88.2614;4300;851;79.9411;22.5438;1.94347148274099;12;79.9411;1300;660;69.8839;21.0487;2.41991287425223;10;69.8819
grafo5334.41.graphml;1100;375;79.3194;41;57;9.7143;166.528544276479;26;79.3194;1400;350;78.7758;9.9673;2.34883483047175;14;78.7758;1500;920;56.967;11.9201;2.01354014433236;15;56.9653
grafo5344.41.graphml;900;249;88.8656;41;52;25.3106;15.4031018783023;8;88.8656;200;60;83.026;22.843;2.42363115524561;5;83.026;400;231;65.634;24.3479;1.75414976229146;12;65.634
grafo5359.41.graphml;1300;313;76.9493;41;59;9.2461;46.8707370414907;24;76.9493;2800;633;73.9454;3.0128;2.21774828331103;25;73.9454;300;130;43.546;11.3967;2.1738077061966;33;43.546
grafo5430.41.graphml;1100;375;89.7297;41;49;30.6078;22.9985502207113;3;89.7297;1900;316;88.8901;32.0795;1.72157422267816;3;88.8901;1100;500;75.4795;35.1704;1.42986003324644;3;75.4775
grafo5451.41.graphml;700;281;78.121;41;56;8.6204;15.7361058305745;14;78.121;100;33;60.7688;12.6651;1.95939272308137;13;60.7688;500;288;63.5736;23.6216;1.82576731373325;14;63.5736
grafo5458.41.graphml;1800;405;81.0312;41;58;10.4516;21.4469673610609;37;81.0312;700;161;68.6825;12.0948;2.1208608169739;20;68.6825;1800;946;62.8459;18.2899;2.04962062771818;25;62.8349
grafo5549.41.graphml;1000;375;85.8536;41;61;5.795;72.0423990705965;10;85.8536;400;140;67.33;2.7081;3.93255043602469;22;67.33;100;55;50.1707;6.3398;2.1596855388107;25;50.1446
grafo5565.41.graphml;400;109;84.7769;41;53;7.7941;14.6438136631662;12;84.7769;800;196;68.724;11.3099;1.99485684948586;12;68.724;2700;1594;58.9465;11.0674;2.27693743134075;15;58.9465
grafo5637.41.graphml;400;94;89.1168;41;49;12.6941;10.0966561943538;4;89.1168;300;65;88.2679;35.1516;1.8722185991329;5;88.2679;100;33;68.5179;32.9311;1.86176827122911;6;68.5179
grafo5645.41.graphml;2500;561;89.2829;41;52;16.4051;11.9146779800591;9;89.2829;2000;417;88.6874;30.5404;1.96198182058387;9;88.6874;200;105;66.2847;20.5625;2.06333222298114;10;66.004
grafo5651.41.graphml;900;343;65.9293;41;56;9.8248;90.2037710649309;23;65.9293;1300;294;59.6514;6.4791;2.10906751417343;16;59.6514;1300;555;68.5913;16.7621;2.35761207764906;20;68.5913
grafo5717.41.graphml;900;265;89.6506;41;51;36.5273;7.88416621290536;4;89.6506;1800;362;88.8178;37.9935;1.5439846808214;5;88.8178;400;178;70.7187;35.7343;1.41749290768242;6;70.7187
grafo5811.41.graphml;300;125;59.8157;41;59;2.8456;21.4677831287386;29;59.8157;1300;373;73.5498;6.889;2.37950592042332;18;73.5498;400;219;67.604;10.6113;2.04335883083981;23;66.7194
grafo5823.41.graphml;1100;312;62.6049;41;60;0.9022;16.8559883561922;25;62.6049;1100;263;54.8104;2.9641;2.32567998431661;18;54.8104;600;266;51.0786;16.4907;2.52158408004511;30;47.7797
grafo5840.41.graphml;900;359;79.0026;41;58;7.2441;25.0945378293231;16;79.0026;200;68;51.5908;5.1302;4.33535381466903;21;51.5908;600;326;57.2466;6.2361;2.98977412776872;27;57.0579
grafo5886.41.graphml;1700;437;86.6777;41;58;13.1639;20.330570904692;10;86.6777;200;58;68.243;11.6086;1.91662271272956;16;68.243;200;122;48.5878;13.6857;1.92809574401993;16;48.4859
grafo5941.41.graphml;1600;468;89.9123;41;48;24.4008;8.87976603591466;4;89.9123;900;152;85.7387;26.1601;1.99951386058118;6;85.7387;300;108;64.0371;31.7814;1.62014509310692;7;63.6883
grafo5983.41.graphml;2000;561;83.0194;41;50;17.0697;22.5463408757925;6;83.0194;1700;328;66.7747;30.3194;1.65429332058512;9;66.7747;300;152;60.1966;30.8471;1.52346577098675;11;60.1898
grafo6046.41.graphml;1300;452;72.0378;41;57;7.4521;34.4555609295841;29;72.0378;1200;289;59.6663;12.6092;2.93054735275102;20;59.6663;800;425;56.0817;13.8082;2.05563305597107;23;56.0817
grafo6088.41.graphml;1600;484;89.3865;41;48;36.475;10.2029623845922;7;89.3865;200;38;85.2351;13.4694;2.37517384146973;3;85.2351;700;289;88.3631;40.5377;1.46317027021797;3;88.1917
grafo6103.41.graphml;3200;905;80.6738;41;59;6.5999;41.0917532410675;34;80.6738;1000;304;67.5145;9.9693;1.92505989966315;27;67.5145;200;119;40.4057;18.3294;1.86967481256876;29;40.4057
grafo6122.41.graphml;2300;685;89.8663;41;50;17.3831;10.14540177793;4;89.8663;100;24;52.8163;18.4349;2.14095574027396;6;52.8163;1000;314;82.4329;37.2739;1.62418673079189;4;82.375
grafo6140.41.graphml;2500;623;88.6526;41;52;26.0746;21.9502552347666;8;88.6526;1300;251;76.693;21.1223;1.86753108836672;9;76.693;200;102;58.8149;26.4935;1.8530081064498;9;58.6867
grafo6150.41.graphml;1300;374;84.5371;41;52;25.0006;10.2234678816129;8;84.5371;1100;173;60.1792;22.8002;2.12640488623112;7;60.1792;400;146;63.9238;30.3664;1.62040745661163;8;63.9238
grafo6152.41.graphml;1100;375;88.7413;41;57;6.5544;20.986772966081;10;88.7413;2900;448;87.8546;13.2492;2.14902594914566;8;87.8546;200;111;54.9147;15.0184;2.04192351810415;12;54.9147
grafo6164.41.graphml;600;172;87.0316;41;55;8.2865;22.5897022315083;19;87.0316;600;171;70.968;4.0562;2.04676220197002;17;70.968;100;43;49.5526;19.0881;1.89640746779288;19;49.5526
grafo6190.41.graphml;200;47;85.3105;41;51;32.8319;16.5476204948176;9;85.3105;1800;354;88.6272;25.2561;2.09544464654841;5;88.6272;600;197;79.0377;30.753;1.55652003169819;5;79.0377
grafo6191.41.graphml;2100;453;89.26;41;52;7.3558;36.07701909991;6;89.26;1200;259;77.7951;13.0845;1.94811146529546;12;77.7951;200;88;72.4946;8.0678;1.74454398894898;11;72.4946
grafo6192.41.graphml;1200;280;88.24;41;54;6.6763;14.9061232218847;12;88.24;2300;543;76.2403;3.961;2.45012402333937;12;76.2403;200;95;46.6342;17.3693;1.68869908482596;16;46.6332
grafo6198.41.graphml;1100;406;66.6459;41;61;7.7442;42.6915232787076;32;66.6459;1700;492;59.8146;12.6797;3.17206189219202;20;59.8146;400;222;48.7466;12.7161;2.31892329321765;30;48.7466
grafo6246.41.graphml;1100;312;86.9177;41;55;3.7153;17.0352290333231;14;86.9177;1500;365;83.3935;9.5558;2.86522107643161;14;83.3935;800;453;47.5381;19.9125;2.21529967132016;17;47.5381
grafo6256.41.graphml;1500;439;87.5543;41;53;14.4436;26.9043926809086;10;87.5543;900;188;56.9084;22.195;1.80653680502989;13;56.9084;2700;1486;61.6486;19.5633;2.15701811679536;15;61.6486
grafo6258.41.graphml;1600;422;82.7026;41;57;4.1702;13.9511917139084;15;82.7026;900;249;86.8271;7.8018;2.29908898816809;14;86.8271;1000;590;72.2581;16.5282;2.12158165017341;15;72.2581
grafo6265.41.graphml;1400;452;69.8213;41;58;7.0395;23.9412513982471;22;69.8213;1400;341;58.2237;12.0604;2.39949768724931;26;58.2237;100;48;44.6811;4.8685;2.20133255684114;25;43.0252
grafo6286.41.graphml;900;296;85.1287;41;51;10.4792;12.67256196281;5;85.1287;2100;410;87.9223;16.1304;1.96980706461202;5;87.9223;300;98;74.6836;25.7283;1.77257405004602;6;74.4271
grafo6288.41.graphml;800;328;65.5473;41;62;6.3489;18.0537887785102;43;65.5473;400;139;63.3151;9.073;2.46029826523623;20;63.3151;4500;2453;51.0684;6.6933;2.68258687386925;29;51.0571
grafo6309.41.graphml;1200;405;89.6442;41;55;9.4902;49.2234225582439;6;89.6442;900;241;70.6034;22.4339;2.07242780165433;7;70.6034;25500;10784;79.3103;26.7144;2.37221183869836;8;79.3103
grafo6323.41.graphml;1300;390;89.6326;41;51;19.5673;7.01356009863634;7;89.6326;2100;431;86.3463;16.4249;2.13458164325774;7;86.3463;1000;342;71.5494;26.3309;1.78452526946189;7;71.4806
grafo6354.41.graphml;1900;687;80.9943;41;56;5.7717;32.4772487467502;23;80.9943;1200;357;75.4856;10.892;2.2036149946118;26;75.4856;1200;639;62.1719;11.482;2.24067069174685;25;62.1719
grafo6355.41.graphml;2200;826;80.9779;41;60;16.6691;118.201173478641;38;80.9779;1900;638;70.8623;11.7605;4.66621692961073;23;70.8623;2900;1646;62.5292;24.8669;2.12791104733444;21;62.5292
grafo6361.41.graphml;800;359;74.1154;41;60;6.3597;16.2314700737939;30;74.1154;1400;402;59.6783;12.7203;3.32369243582228;30;59.6783;300;170;37.5682;23.3852;1.98605562224479;30;37.5306
grafo6366.41.graphml;1200;359;82.6758;41;51;9.7909;20.1840022197996;11;82.6758;1400;300;77.7422;8.9844;2.02198153303657;11;77.7422;100;42;53.1887;5.7928;2.04296769278138;14;53.1887
grafo6371.41.graphml;1000;280;77.2492;41;55;7.5675;41.6303549703511;20;77.2492;1300;306;51.9268;14.9389;1.84916631060018;21;51.9268;400;167;59.8534;14.6056;1.6693398605326;19;57.1065
grafo6398.41.graphml;1100;359;88.2812;41;53;18.7338;16.1293269014325;10;88.2812;2000;436;87.1554;13.8847;2.01258173720879;6;87.1554;700;340;67.962;31.0709;1.86744490216965;11;67.8317
grafo6403.41.graphml;800;265;89.2147;41;56;19.5262;14.5296956901466;7;89.2147;800;226;80.7551;9.0556;2.40676278994288;10;80.7551;900;320;81.4909;21.0375;2.16267119751069;9;81.4866
grafo6429.41.graphml;900;373;59.5064;41;64;9.211;140.885973959794;66;59.5064;1700;443;50.34;2.6113;1.84639598920269;41;50.34;300;179;36.0552;10.1847;2.19752251650981;40;34.1354
grafo6431.41.graphml;900;265;89.2124;41;51;3.4483;11.8456375990675;6;89.2124;2000;384;89.1439;18.568;2.10157146282831;6;89.1439;600;264;77.0389;20.2539;1.80228148209887;6;76.9676
grafo6439.41.graphml;300;93;86.0245;41;54;9.5754;8.55277705973906;5;86.0245;800;194;88.5719;3.1204;2.40749756349013;7;88.5719;200;89;62.3409;17.4386;1.65946274794527;11;62.3409
grafo6441.41.graphml;1300;343;88.5456;41;54;5.7928;63.1168007831543;8;88.5456;2100;435;77.2622;18.2909;1.80085209239561;13;77.2622;100;64;58.353;18.3509;1.862660615865;12;58.353
grafo6530.41.graphml;400;156;83.929;41;54;9.8784;55.2368071591479;15;83.929;1800;410;78.119;14.9034;1.91647989489136;13;78.119;1100;464;69.2072;18.4852;1.94374472659896;11;69.2065
grafo6844.41.graphml;600;172;82.2282;41;53;4.9191;17.2724232298767;10;82.2282;2700;583;70.957;10.7712;1.95833096934661;10;70.957;0;0;57.0067;9.0337;2.07629969131705;15;57.0067
grafo6853.41.graphml;1200;374;89.7681;41;50;15.696;11.5240993965245;6;89.7681;1000;220;89.6271;19.1481;2.04459669685511;5;89.6271;2100;822;74.1831;26.8815;2.21983563810695;7;74.1762
grafo6857.41.graphml;2300;687;86.6522;41;54;11.4275;24.8413812742247;13;86.6522;200;54;65.4892;19.6973;2.33650002255418;10;65.4892;100;48;63.8393;20.5445;1.95410464424441;10;63.8393
grafo6876.41.graphml;200;62;88.5299;41;50;18.5684;18.6435768275758;2;88.5299;1100;232;80.0872;28.0165;2.188146649899;2;80.0872;600;196;76.0352;32.3766;1.68267202850683;3;76.0352
grafo6910.41.graphml;1400;499;85.1427;41;55;2.8125;24.0460248849675;18;85.1427;800;260;56.8469;1.9009;1.79531869250792;22;56.8469;200;103;38.5344;8.9285;1.84541968212732;21;38.5344
grafo6934.41.graphml;2600;577;87.8465;41;51;7.1292;29.5771931584445;9;87.8465;1000;181;75.7067;19.6067;2.11239844994722;8;75.7067;200;90;59.9385;18.9104;2.0225789916023;10;49.3569
grafo6951.41.graphml;1800;469;89.382;41;54;17.8004;11.2437409436674;6;89.382;1100;248;77.6594;18.4273;1.75024352812711;6;77.6594;200;90;74.5916;19.2533;1.82307056226986;7;74.4642
