graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo5179.71.graphml;1200;795;50.2903;71;98;1.4724;86.3938740262916;99;50.2903;1500;848;58.7311;4.7912;2.65591378481024;50;58.7311;100;109;32.8504;6.2484;2.75022880707399;54;32.8504
grafo5375.71.graphml;1400;608;77.8386;71;93;8.2024;10.5583312276764;42;77.8386;600;284;55.865;14.6601;1.97847533239209;28;55.865;100;113;45.9059;12.6609;1.90094118218871;34;45.3963
grafo5513.71.graphml;1700;982;72.5692;71;93;10.9887;55.3497728404495;40;72.5692;1100;448;68.5168;5.0944;2.30062513215639;28;68.5168;200;200;54.4169;20.6611;2.17666596890012;31;52.3388
grafo5929.71.graphml;800;452;57.3906;71;98;4.6258;165.127500716063;58;57.3906;700;208;51.4362;9.2726;2.43819985649558;41;51.4362;1300;1744;51.4275;15.9697;2.76568307969855;46;49.4246
grafo6430.71.graphml;200;109;84.8687;71;81;17.1851;15.8765900720569;7;84.8687;1100;405;81.4077;8.8841;2.54999196398605;12;81.4077;400;524;62.3864;12.404;1.70973601344149;15;62.3864
grafo6545.71.graphml;600;343;62.8973;71;90;4.4277;32.0934832078702;41;62.8973;1600;748;82.1542;5.8382;2.86219717975309;32;82.1542;200;264;45.0961;3.8017;2.18347914687797;39;45.0892
grafo6598.71.graphml;2400;1217;53.2456;71;104;5.1586;45.9004085497325;157;53.2456;2300;1125;55.9903;8.5236;2.93462502309516;76;55.9903;100;145;26.1004;1.9551;2.46320098641773;79;26.1004
grafo6890.71.graphml;900;717;48.9271;71;107;1.9116;32.1481191281342;128;48.9271;2000;1258;53.7869;3.8609;4.06652927399149;96;53.7869;3100;3716;36.3479;12.7071;2.87905573531304;104;36.1307
grafo7021.71.graphml;1700;1015;85.5882;71;89;17.7433;120.8507397691;29;85.5882;600;264;70.8359;11.2372;2.41520503499129;24;70.8359;1200;1205;54.99;14.8265;2.25579041589422;29;54.8402
grafo7691.71.graphml;900;438;57.2841;71;95;2.6346;52.0818404271974;41;57.2841;1400;548;74.7918;4.1923;2.64259407050802;28;74.7918;600;643;58.3272;10.6703;2.71227554449289;31;57.3305
grafo7787.71.graphml;2000;733;88.6745;71;87;28.0959;43.0641581350356;10;88.6745;400;128;73.9478;29.2445;1.90892741081976;6;73.9478;700;594;83.2068;28.6351;1.87395687828903;5;83.2068
grafo7802.71.graphml;700;328;69.6008;71;92;1.4516;14.2601865609372;42;69.6008;1600;615;68.7146;6.5994;2.34019005900104;19;68.7146;100;121;59.8634;21.7258;1.698039037147;22;59.8634
grafo7809.71.graphml;800;328;89.5938;71;84;24.7345;16.9929390688204;5;89.5938;400;145;77.6343;24.97;2.05359728265242;7;77.6343;100;114;73.8772;25.2547;1.91923568220265;8;73.8772
grafo7810.71.graphml;900;468;82.5322;71;92;4.0078;26.2275100598422;27;82.5322;1300;478;70.8506;10.5067;3.67360883259997;22;70.8506;900;950;66.0207;10.5518;2.1897715263021;29;66.0207
grafo7820.71.graphml;3800;1576;79.8701;71;95;4.6252;23.3898223552009;50;79.8701;1000;437;48.121;3.4443;2.73568173411013;48;48.121;1100;1526;36.5985;10.4294;2.46149465569044;58;36.1538
grafo7831.71.graphml;2300;1483;58.9418;71;94;3.469;51.8116068517269;93;58.9418;800;426;58.6612;6.3463;3.07879724398464;45;58.6612;300;415;34.1777;12.4963;2.33034671607943;59;32.8568
grafo7889.71.graphml;1300;841;52.3543;71;102;2.7464;23.981329762141;106;52.3543;1200;644;53.7725;4.1988;4.23707913517096;71;53.7725;600;713;40.3167;4.2052;3.2182721715214;75;38.1233
grafo7913.71.graphml;2700;1138;75.1428;71;94;5.6228;22.6898400323486;32;75.1428;700;306;51.1326;9.5124;2.52389804372403;41;51.1326;600;598;55.2878;10.3904;2.55717961406328;39;54.1086
grafo7921.71.graphml;1000;686;58.9559;71;101;3.326;21.4026737012984;54;58.9559;800;400;64.2689;0.7129;4.07428083945668;49;64.2689;200;281;45.68;4.308;2.59579830398921;54;45.68
grafo7932.71.graphml;600;421;47.4129;71;102;5.4372;18.9975111287454;73;47.4129;1100;595;53.2007;5.7106;2.96594536006288;64;53.2007;300;331;36.1853;5.5695;2.91481935400326;76;36.1853
grafo7935.71.graphml;1600;890;70.5303;71;91;17.0409;62.519304623621;44;70.5303;1400;524;68.4748;12.1213;2.34268653838237;27;68.4748;100;111;55.919;12.4191;2.1162198538601;28;55.919
grafo7968.71.graphml;1200;531;78.9065;71;91;23.782;295.07939341622;39;78.9065;700;281;65.9822;22.4211;2.84829990318529;28;65.9822;600;596;57.2678;19.7405;1.98217079126559;35;57.2678
grafo7997.71.graphml;1000;531;58.4631;71;96;2.2274;32.704189687378;75;58.4631;1400;648;54.9164;10.0634;2.64098738772664;57;54.9164;200;214;22.5829;6.9122;2.77484670930882;69;21.6122
grafo7998.71.graphml;1400;625;70.8561;71;91;9.9417;40.437569992151;54;70.8561;1400;695;67.821;9.4902;2.60386978928342;40;67.821;200;199;37.1208;11.2769;2.30870475350318;52;37.1208
grafo8096.71.graphml;600;312;51.789;71;96;3.6037;47.9697018631055;76;51.789;900;449;49.1428;5.8769;2.92184073812849;62;49.1428;500;511;45.6644;8.1301;2.7400659985789;53;45.2971
grafo8103.71.graphml;1000;530;51.2522;71;99;6.0899;54.3162707287922;59;51.2522;400;242;45.9015;8.0745;3.09781112714894;48;45.9015;200;280;38.9306;3.8576;2.60394206615394;60;38.3746
grafo8126.71.graphml;800;405;64.9862;71;99;5.7543;16.9531771875128;53;64.9862;1300;674;53.7763;7.481;3.31013248575966;35;53.7763;400;548;49.1546;6.6078;2.15028539519475;41;49.0686
grafo8210.71.graphml;1200;795;61.2866;71;96;2.2776;24.7731938577143;73;61.2866;800;476;59.8948;6.4263;3.47340829596156;43;59.8948;200;200;37.2802;6.2457;2.86379343591664;52;30.6825
grafo8243.71.graphml;2300;1185;75.2532;71;98;2.6077;32.91124101492;62;75.2532;1000;484;61.004;6.7501;3.78487741693271;47;61.004;600;817;41.6657;9.3607;2.88489971314314;53;41.6657
grafo8270.71.graphml;1700;625;81.8225;71;91;3.6531;26.8777769730942;22;81.8225;1500;472;58.8582;9.9098;3.52319485897713;16;58.8582;300;298;50.5135;13.6925;2.17975320788145;20;50.5135
grafo8336.71.graphml;1600;640;68.307;71;91;11.2034;36.4562679323315;45;68.307;200;77;36.7629;7.6219;2.77402396717085;42;36.7629;400;381;50.7285;4.7918;2.60389089247664;44;50.7285
grafo8389.71.graphml;500;234;86.6543;71;87;14.3744;17.5522609810197;11;86.6543;700;273;86.7796;14.5068;2.2042955010934;12;86.7796;2900;3845;52.7663;22.3418;2.06587237062315;17;52.7663
grafo8422.71.graphml;2400;1404;54.7077;71;100;7.1564;362.87131331625;102;54.7077;400;235;40.3304;4.4061;3.0471618538307;68;40.3304;1000;1299;28.5635;6.8284;2.79971014884069;64;26.0258
grafo8439.71.graphml;1900;1140;79.6228;71;90;10.7055;17.2967440910669;38;79.6228;1200;489;58.6631;6.6728;3.44564763995319;28;58.6631;200;201;45.8636;6.2695;2.21003871782556;39;44.8322
grafo8467.71.graphml;2400;1154;69.1626;71;92;10.9174;51.8001549314754;51;69.1626;200;107;43.8241;2.5745;2.80255875076527;36;43.8241;200;224;47.5181;12.2201;2.30424388534366;37;46.1714
grafo8497.71.graphml;800;484;43.9122;71;104;0.3959;29.4141493909357;133;43.9122;2300;1611;53.6697;4.1849;2.75426000952385;103;53.6697;700;788;37.8994;9.7789;2.61816230463983;103;33.62
grafo8504.71.graphml;1400;578;87.2832;71;89;8.144;34.9327920423158;13;87.2832;600;275;68.4859;12.7371;2.21923410211721;20;68.4859;800;826;59.6598;23.665;2.28899439109122;22;59.5416
grafo8523.71.graphml;2300;1404;64.7328;71;102;5.0496;23.7474602045317;80;64.7328;900;463;39.9217;4.5697;3.47168277106059;76;39.9217;200;290;25.7151;1.9294;3.03727614961871;75;25.069
grafo8535.71.graphml;500;219;51.4195;71;93;3.6063;40.0629260570297;79;51.4195;800;438;48.5449;7.9062;3.16166669849867;51;48.5449;800;1033;43.265;17.5256;2.22204105373886;47;43.265
grafo8552.71.graphml;1000;421;58.2671;71;93;4.117;28.8330003416023;84;58.2671;1400;659;79.035;11.5369;3.2358001260804;28;79.035;900;1071;47.6863;17.805;3.19619660425058;40;47.5414
grafo8560.71.graphml;1600;717;74.3943;71;93;5.2934;20.058908595835;39;74.3943;1700;746;64.7559;7.0635;2.43548491753716;38;64.7559;500;505;55.9975;6.9717;2.14731776276567;39;55.9975
grafo8565.71.graphml;2100;797;65.7899;71;96;4.0771;17.003748039846;50;65.7899;2000;759;64.5999;3.6266;2.42552546777413;47;64.5999;800;811;34.8975;9.0206;2.45624497437169;45;33.1892
grafo8570.71.graphml;0;0;28.0877;71;90;1.521;5.35004213251374;37;1.5168;1400;536;58.4678;9.2274;3.91240235409537;32;58.4678;100;136;40.4102;9.9959;2.1994316144102;38;40.4102
grafo8588.71.graphml;1700;950;78.277;71;93;8.2437;29.3715394750261;33;78.277;500;187;59.0145;12.141;2.77461210081509;31;59.0145;300;384;48.3408;17.0993;2.02334922404611;32;48.2903
grafo8672.71.graphml;1300;671;70.4324;71;98;11.269;19.7243871916287;48;70.4324;1900;886;51.6501;9.3934;2.05034050551956;43;51.6501;400;551;37.7656;13.8879;2.20160022235155;47;37.7656
grafo8760.71.graphml;900;672;49.5501;71;103;4.696;33.6490178682857;132;49.5501;1400;675;44.6264;1.9079;3.13466711362723;96;44.6264;0;0;28.495;1.6399;2.87317124876987;89;28.495
grafo8883.71.graphml;900;437;87.3528;71;86;11.0394;44.50741190648;8;87.3528;2400;783;88.7266;25.6171;2.15185430875551;8;88.7266;200;252;74.21;25.129;1.69037112239896;12;74.21
grafo9009.71.graphml;1200;624;87.8371;71;83;16.1029;53.37035180387;11;87.8371;300;139;69.262;19.9433;2.81792420714201;11;69.262;300;300;61.5619;24.9026;1.78227653250205;16;61.5619
grafo9066.71.graphml;1200;795;76.285;71;94;14.2086;36.6125774224216;44;76.285;900;472;57.331;17.6149;2.28130622969048;38;57.331;1800;1817;56.6531;17.2833;2.38411963703201;37;56.6531
grafo9117.71.graphml;1400;1044;58.2511;71;100;1.3403;46.9101580299876;65;58.2511;600;354;48.2128;3.0346;3.43515067044887;55;48.2128;1200;1418;34.2531;7.5909;3.72029997387396;67;33.7761
grafo9125.71.graphml;1500;764;87.3092;71;86;20.1576;35.615499120389;16;87.3092;300;130;70.4986;19.7223;2.16639184708872;8;70.4986;1200;1441;74.8527;26.5918;1.85347849594018;11;74.8527
grafo9130.71.graphml;600;468;42.2121;71;101;3.7563;42.1970874732495;144;42.2121;1600;1017;46.255;5.4323;2.90474700458105;70;46.255;0;0;23.0269;4.3315;3.18839808570717;79;23.0269
grafo9173.71.graphml;1100;608;53.2108;71;105;4.56;33.4765594537679;109;53.2108;1400;782;45.9045;2.2727;2.74216596876985;91;45.9045;800;861;41.1642;3.1767;2.80608825938848;59;41.144
grafo9202.71.graphml;900;749;44.735;71;107;2.6863;72.5979260887366;157;44.735;1500;841;46.9685;2.1706;2.78473940962191;79;46.9685;500;730;34.0306;2.2923;3.23465726579847;89;30.9988
grafo9204.71.graphml;300;218;46.9854;71;106;1.6782;20.4568085084404;87;46.9854;700;436;47.5046;11.4682;3.10597147822214;57;47.5046;0;0;20.3783;0.7096;3.36284475291601;58;20.3783
grafo9296.71.graphml;200;93;57.917;71;94;3.6101;13.4984982171047;36;57.917;500;213;55.3766;10.1243;2.35043284561571;27;55.3766;800;994;46.8242;18.545;2.51221569033185;28;44.3893
grafo9376.71.graphml;1100;436;85.9797;71;84;12.2875;13.8829681642985;9;85.9797;2300;757;81.4736;16.3323;2.89376020904595;11;81.4736;600;798;70.2659;25.2488;1.86036567985053;18;70.2659
grafo9392.71.graphml;900;639;64.0767;71;94;10.5586;21.9948144556247;47;64.0767;1000;511;56.0103;14.8211;2.52496024807426;39;56.0103;200;274;40.376;19.0784;1.94513380392405;52;40.376
grafo9458.71.graphml;2200;1217;58.003;71;94;9.494;46.2759659939061;86;58.003;1700;637;67.3569;4.1513;2.81247909803038;26;67.3569;200;213;53.5351;8.5052;2.25461484963025;34;53.1597
grafo9498.71.graphml;1200;624;64.2748;71;95;13.36;26.6039329526969;69;64.2748;700;299;38.4701;8.5093;2.923398341635;49;38.4701;500;499;52.3822;15.9677;2.69833790366478;56;51.8073
grafo9534.71.graphml;4100;2261;84.2216;71;98;7.5302;68.5098042383765;39;84.2216;600;337;54.616;10.3261;3.102562508866;49;54.616;100;110;40.593;9.4769;1.99543225901217;59;40.536
grafo9539.71.graphml;1200;748;42.0982;71;114;1.6909;53.0464049327705;168;42.0982;1400;875;49.001;2.8137;3.03324715097317;103;49.001;2100;2771;31.4032;4.5357;3.8306913977217;131;31.4032
grafo9572.71.graphml;500;344;60.7096;71;96;2.3802;25.9896605997529;81;60.7096;100;55;26.597;4.2416;2.96734808190331;66;26.411;600;676;46.5903;10.0054;2.27791807573944;61;46.5867
grafo9620.71.graphml;400;203;65.6039;71;90;13.4383;36.169821424625;33;65.6039;600;212;59.8295;15.9792;2.64009009752657;24;59.8295;600;730;64.6146;26.2614;2.10096151111886;25;64.589
grafo9646.71.graphml;1000;515;68.7279;71;86;11.8098;88.3830112187161;30;68.7279;200;103;34.2651;18.0861;2.28599563832915;18;34.2651;500;660;60.5482;11.0402;2.11714604853314;17;59.9671
grafo9655.71.graphml;1000;437;77.2716;71;88;9.1797;35.5920715707949;33;77.2716;700;255;69.9612;7.5631;2.9637448918191;23;69.9612;100;96;47.4184;4.8434;2.45335947595018;29;46.2274
grafo9660.71.graphml;2000;1342;74.9372;71;97;5.423;33.6994967504338;49;74.9372;900;471;56.6378;10.6884;2.73118795985569;45;56.6378;300;404;48.1034;6.9227;2.12547499130985;46;48.1034
grafo9805.71.graphml;1600;826;87.8681;71;93;9.5784;48.6999594000993;18;87.8681;1300;632;82.9185;5.4574;2.70814000447757;19;82.9185;200;198;57.4457;9.8085;1.78510756158902;30;57.4457
grafo9830.71.graphml;1600;624;85.8576;71;83;20.4057;57.0837393250882;12;85.8576;600;233;57.4491;15.4083;2.02201851027274;11;57.4491;100;110;57.4934;26.075;2.11985151539915;15;57.4934
grafo1370.72.graphml;700;297;75.2252;72;89;6.7846;51.6024312331448;27;75.2252;100;44;61.634;18.699;2.84819582391583;20;61.634;100;130;58.4226;25.7803;1.87437874598402;20;58.3964
grafo3075.72.graphml;1800;1078;72.7343;72;92;12.5288;58.0317367048354;46;72.7343;0;0;26.6644;7.2548;2.89353919777288;40;22.0601;3800;4481;61.3415;16.2244;2.42501204847286;31;61.3415
grafo3077.72.graphml;1100;686;69.0146;72;92;7.0305;23.8113019277771;38;69.0146;900;445;57.3388;10.6765;2.67685857447998;31;57.3388;1800;2356;47.3571;11.9486;2.43352895471049;38;47.3571
grafo3543.72.graphml;500;343;55.1849;72;103;5.6229;26.1173386912881;78;55.1849;1300;582;53.3754;1.3837;3.46547414203098;51;53.3754;100;150;26.2369;5.4609;2.8207437604509;58;14.2721
grafo4126.72.graphml;3700;1387;86.6157;72;89;4.8363;27.8008988072602;16;86.6157;600;270;58.151;16.9589;2.13978432157047;16;58.151;200;277;59.6494;6.0483;1.86659108089721;18;59.6489
grafo4236.72.graphml;700;484;52.3707;72;103;7.2571;54.3488478390298;101;52.3707;3600;1371;59.2098;6.1754;2.60297269057054;43;59.2098;100;156;53.4607;5.5292;2.17659480582652;46;49.6841
grafo4284.72.graphml;900;610;58.9552;72;100;2.1868;38.5509874114855;64;58.9552;400;251;46.2154;2.8804;3.1548162430285;59;46.2154;400;566;38.1477;14.691;2.29237338215765;58;38.1477
grafo4430.72.graphml;1000;702;53.9859;72;99;3.1541;41.9850599536972;97;53.9859;800;488;55.8738;6.644;3.22684816956943;49;55.8738;400;558;44.7581;7.506;2.93769369155302;56;44.0729
grafo4525.72.graphml;2400;1030;77.5182;72;96;2.7566;33.0087476852402;33;77.5182;900;337;53.7389;5.4176;2.46981485070621;31;53.7389;300;400;40.1162;14.1402;1.8052135547106;41;40.1162
grafo4564.72.graphml;400;234;70.6997;72;97;1.0051;86.2822572836781;27;70.6997;1200;434;52.868;1.8087;4.29193936344212;19;52.868;200;264;51.6628;9.5433;2.26582198542606;21;51.6576
grafo4570.72.graphml;1900;922;76.6479;72;90;10.4337;11.477992708891;26;76.6479;500;216;58.9938;13.0524;2.57716306529973;21;58.9938;900;1134;58.6327;9.4661;2.09089407355736;24;58.628
grafo4587.72.graphml;0;0;9.1081;72;96;5.001;2.85455868809188;38;1.8362;1300;655;77.713;5.3364;3.23437701611621;26;77.713;300;416;59.4739;7.2311;1.91520808579942;39;52.589
grafo4757.72.graphml;2700;1216;71.6468;72;97;0.5876;23.434256375291;48;71.6468;1000;344;47.4396;12.4384;2.69970654682966;43;47.4396;100;104;47.185;13.0451;1.89404215786363;44;47.185
grafo4758.72.graphml;1500;671;85.3128;72;89;14.0005;38.0983529146676;18;85.3128;1900;522;73.3051;20.7825;2.2156408311286;20;73.3051;300;322;67.7228;25.7123;1.91578346149295;16;67.4382
grafo4807.72.graphml;3100;1217;84.6332;72;91;14.9314;32.6453656925242;22;84.6332;100;55;48.695;21.1879;2.67457433901639;22;48.695;200;256;47.1371;21.8398;1.9876731977935;21;47.1371
grafo4810.72.graphml;900;484;89.0205;72;88;23.6818;15.7405304567767;12;89.0205;1500;555;88.4559;25.0111;2.16991384784559;12;88.4559;300;424;73.3477;29.937;1.666997610275;13;73.2406
grafo4819.72.graphml;2400;1419;80.2381;72;97;11.6796;62.923675535073;31;80.2381;1100;430;54.3894;13.459;2.50158312320941;31;54.3894;500;670;52.4827;8.6927;1.98986811484378;42;52.4827
grafo4822.72.graphml;2500;1559;59.6893;72;100;4.1624;36.0135223881221;86;59.6893;400;243;48.1846;4.3732;2.6423672195019;59;48.1846;1600;2191;39.9727;3.3892;2.75674819174277;62;39.9549
grafo4830.72.graphml;1100;749;51.6301;72;101;0.7431;81.5521274863541;81;51.6301;1400;750;44.4369;8.7667;2.1304362465797;75;44.4369;1500;2168;34.6865;5.5625;2.98680281624675;74;34.5672
grafo5108.72.graphml;1800;952;74.8854;72;88;3.2705;479.011983528208;47;74.8854;700;284;59.7709;11.1159;2.44803222271899;28;59.7709;200;266;44.375;7.4143;1.94652737667453;30;42.9879
grafo5189.72.graphml;4600;2075;85.7905;72;92;5.6117;124.232903886045;33;85.7905;700;255;47.2763;2.236;3.71796783516007;31;47.2763;200;260;42.833;9.5623;1.90115820112914;28;41.7732
grafo5237.72.graphml;800;422;67.1201;72;98;6.5198;38.7335381019197;64;67.1201;400;223;39.4025;14.0362;3.88904004817162;40;39.4025;100;143;33.2935;10.8131;3.06496750878275;41;30.3421
grafo5261.72.graphml;1400;858;62.5913;72;95;7.0305;133.902608904966;59;62.5913;300;117;44.0509;10.1959;2.64673915883479;50;44.0509;1100;1495;34.702;12.7781;2.412459293977;44;34.6942
grafo5664.72.graphml;1300;810;73.6098;72;95;20.5677;62.8850924820154;24;73.6098;700;272;61.418;17.6056;2.43621449459855;22;61.418;400;445;53.0773;19.5756;1.84331391814081;20;52.3673
grafo6045.72.graphml;500;375;76.5392;72;87;1.7453;24.3407411242325;22;76.5392;1400;514;78.8204;8.0765;2.2008259782971;17;78.8204;600;652;56.4247;15.9131;2.04251264990049;22;56.4247
grafo6068.72.graphml;900;375;77.8289;72;92;18.9503;43.2848670552325;19;77.8289;500;230;62.0288;21.8014;2.26961405511679;19;62.0288;1100;1209;73.003;19.2407;2.1503614551179;20;73.003
grafo6528.72.graphml;2600;1341;89.1231;72;87;8.8916;35.8470279091874;19;89.1231;1200;456;79.9336;13.7995;2.56800515847458;15;79.9336;200;215;50.505;25.5533;1.82648297211889;18;50.505
grafo6714.72.graphml;500;250;79.1723;72;95;1.5895;24.5387699789693;25;79.1723;1300;540;64.2987;5.7928;2.85646745657801;32;64.2987;700;719;62.6578;8.3384;2.60540177664368;33;62.6536
grafo6751.72.graphml;1500;670;87.7984;72;92;9.319;26.2355137046964;18;87.7984;2100;845;85.2065;10.6003;2.36464249470975;17;85.2065;500;486;60.2416;15.3255;2.00379180673376;20;60.2416
grafo6836.72.graphml;700;483;57.4137;72;95;6.9535;32.7304873347023;65;57.4137;800;403;59.6749;9.71;2.67172559278196;46;59.6749;600;811;42.7619;9.0154;2.88198229030005;52;42.7183
grafo7461.72.graphml;1600;1076;73.1905;72;97;7.7652;41.0223624411762;51;73.1905;400;237;37.3928;7.2108;3.89763657634034;51;37.3928;0;0;32.9155;5.853;4.55354235849521;44;32.9155
grafo7505.72.graphml;1400;608;56.0888;72;89;3.3694;55.1024889591397;64;56.0888;200;99;39.376;8.0467;2.56123625105337;27;39.376;500;622;40.2728;4.8027;2.22654486820102;28;40.2452
grafo7812.72.graphml;2100;1015;56.8674;72;102;2.0295;60.7764598473454;73;56.8674;600;337;37.7491;2.8222;2.67883493026911;47;37.7491;200;220;45.4753;5.5189;2.45122962233779;52;45.447
grafo7833.72.graphml;2000;1434;60.8877;72;105;8.4827;26.8155635555444;125;60.8877;400;262;40.8518;4.7194;2.93831077514659;70;40.8518;500;711;34.6462;3.6792;2.66249563131139;75;34.6462
grafo7865.72.graphml;2600;1684;68.2857;72;102;3.1402;60.7850402463128;103;68.2857;1100;651;57.6004;3.2515;2.74679509672839;57;57.6004;200;294;32.8864;6.8598;2.1433507923055;71;32.8864
grafo7873.72.graphml;1600;936;69.8784;72;100;10.6348;30.3434017994387;38;69.8784;1700;735;58.718;4.9221;2.31028493503919;45;58.718;200;215;32.1122;5.6339;2.19518136156598;65;32.1122
grafo7924.72.graphml;1300;592;51.1755;72;96;3.2525;19.3359275383734;76;51.1755;1700;794;59.5215;6.2043;2.72214911478917;37;59.5215;600;585;50.774;9.5182;2.26649699381001;41;50.2555
grafo8043.72.graphml;2500;1622;79.2487;72;100;8.8198;33.784140229404;50;79.2487;900;350;62.2548;8.0828;3.12630963484205;37;62.2548;500;684;45.8693;15.1086;2.53630110366124;38;45.8657
grafo8122.72.graphml;700;437;65.5574;72;95;4.9521;60.5730289712842;43;65.5574;600;256;52.4792;2.3699;2.32108776862804;33;52.4792;300;297;39.7216;6.8774;2.0881901602707;42;38.1293
grafo8138.72.graphml;2900;1810;73.5344;72;101;4.5739;86.0448778141583;84;73.5344;400;238;51.2714;3.1101;2.77350098112615;53;51.2714;800;861;49.3502;7.6189;2.45571903113345;62;48.527
grafo8140.72.graphml;2900;1515;65.4221;72;97;4.6047;54.4098793445308;60;65.4221;1500;903;57.6785;1.4389;2.40791908036;51;57.6785;200;211;49.8883;9.2357;2.34094709551107;50;49.8514
grafo8181.72.graphml;1600;810;68.1049;72;101;2.3482;22.7993032022181;58;68.1049;1300;715;59.9682;4.2582;2.54192520472575;43;59.9682;400;415;48.1232;5.3394;2.27215866144329;58;48.1232
grafo8236.72.graphml;400;203;64.2009;72;92;10.6815;25.0728995572894;58;64.2009;1400;389;71.277;14.0419;2.4427712288565;28;71.277;600;776;45.1329;14.2961;2.15291716457791;36;45.1329
