n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm5;crossing resolution rm-1;Angular resolution fa;Angular resolution rm;Angular resolution tr;Angular resolution rm5;Angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm5;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm5;Crossing number rm-1;Total Resolution fa;Total Resolution rm;Total Resolution tr;Total Resolution rm5;Total Resolution rm-1;Time fa;Time rm;Time tr;Time rm5;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd angular resolution fa;sd angular resolution rm;sd angular resolution rm-1;ar_up fa;ar_down fa;ar_up rm;ar_down rm;ar_up rm-1;ar_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
21;61.0963173913044;63.6271304347826;61.7550739130435;59.4395347826087;65.3371260869565;24.5834608695652;41.5697956521739;20.1557130434783;180;35.5899782608696;2.05572877666394;13.0642868080261;2.08046239866955;4.53628241201899;1.86607578159458;7.73913043478261;9.47826086956522;8.26086956521739;9.65217391304348;7.43478260869565;23.3752130434783;41.5517695652174;19.0403652173913;35.3221260869565;35.5899782608696;58.9565217391304;627.478260869565;167.95652173913;200.130434782609;192.739130434783;1347.82608695652;921.739130434783;269.565217391304;8.95705259851086;12.0953456033708;8.37544039487729;33.5405134680761;15.6264082710544;53.6651412555447;29.4744500488032;43.9654186557469;27.2145378659923;0.340795889220294;8.93788387404525;0.304389053626234;2.39652466588424;1.71493288744365;22.0021706820713;4.12640293398082;2.17046483522082;1.56168672796835;6.68252396046684;7.65666415149925;6.72056604053099;14.4216543952495;1.05660647431577;17.1349250210645;1.82159671806597;14.1553486492266;0.714216568164665;308.124506429545;968.067224007521;837.722302512284;577.689723820849;0;2315.89331096404;379.758862949;1759.46143294707;84.0168279224988;n;=21
22;57.8106470588235;60.8372235294118;57.9842529411765;54.6142941176471;62.6249529411765;22.1553941176471;42.5551823529412;17.7548117647059;180;32.1695823529412;2.08756554030934;27.8579928977398;2.18066852865418;4.39998224090834;1.95210767594081;7.29411764705882;8.76470588235294;6.88235294117647;8.05882352941176;7.29411764705882;20.5241235294118;42.5551823529412;16.8903588235294;34.7207470588235;31.3869882352941;52.6470588235294;525.647058823529;93.5882352941177;201.529411764706;168.529411764706;1100;935.294117647059;211.764705882353;10.2013803650211;11.5572654058624;8.83755953751058;32.3567744826682;11.9540137526259;54.1124477588036;30.9979169470788;41.0071418904518;23.3320228154306;0.24765937313807;47.4618266836127;0.233370774636889;2.33522491344741;1.83990616717127;75.3198195813525;1;2.1854784505777;1.71873690130392;4.45483874402813;6.63823594568529;5.20534227839958;11.748956391087;2.83927890303069;15.4029418280382;2.12646993666765;12.4994599254584;2.08877536865924;254.66240628815;757.462870377156;568.925716230366;466.427112170503;0;1857.46287037716;342.537129622844;1504.21983387743;366.368401416692;n;=22
23;57.4935714285714;60.3398642857143;54.2739428571429;49.7312642857143;59.9781214285714;21.1028428571429;41.8088714285714;16.7124714285714;180;30.5619714285714;2.19212231993283;19.5899330321051;2.21932725304891;4.44363279836614;2.10223627037674;7.21428571428571;8.42857142857143;7.71428571428571;10.0714285714286;7.14285714285714;19.3487785714286;41.7835142857143;15.8334357142857;35.3538214285714;30.4228642857143;85;746.857142857143;27.2857142857143;252;186;1757.14285714286;950;328.571428571429;8.19024381479052;9.35269456330664;9.03814931332129;29.2930866719334;12.9125990423523;51.1615659918781;32.4561768652648;39.6001207418927;21.5238221152501;0.27320394158678;13.5392139937289;0.360151444433735;2.46532626151961;1.91891837834605;33.129147025834;6.05071903837612;2.46238771481048;1.74208482594301;4.61066608617906;5.70713838726805;4.16684981282472;11.8249518004648;2.60361962810665;14.1357098158395;2.72143304130338;11.3097069556819;2.97600733003243;510.548078695181;868.875741947636;612.372435695795;839.11950726661;0;2626.01859909049;888.267115195221;1562.37243569579;337.627564304206;n;=23
24;55.8159;59.6597666666667;51.3464555555556;52.8820444444444;56.7283444444444;22.9170111111111;37.9878;14.9155888888889;180;29.1766222222222;2.04281610996265;13.878408281422;2.02770923514612;4.26470272689281;2.00414199230875;8.11111111111111;10;8.88888888888889;8.88888888888889;8.22222222222222;21.4949888888889;37.9878;13.9832222222222;35.6359555555556;28.6314777777778;441.111111111111;633.888888888889;331.666666666667;237.888888888889;123.111111111111;1255.55555555556;511.111111111111;1477.77777777778;7.71803006479705;6.8163951193061;5.00006540151671;30.6350411759082;15.1989810463141;44.8041951193061;31.1714048806939;34.1766876237389;24.1765568207055;0.14465961486219;7.00396211963579;0.385191542731242;2.18747572482484;1.89815649510047;20.8823704010578;6.87444616178624;2.38933353503999;1.61895044957751;2.97676184991529;5.43139024560011;2.63523138347365;11.0878729610264;5.13434926119582;15.4313902456001;4.56860975439989;10.8574536056959;5.58699083874857;3219.38572470657;541.089436024931;247.206616236522;4697.16350248435;0;1796.64499158049;714.466119530625;758.317727347633;263.904494874589;n;=24
25;51.9661909090909;53.5507454545455;49.3850818181818;51.4273181818182;57.1740090909091;22.9064545454545;39.8202181818182;15.1661636363636;180;30.6420545454545;2.3112947688432;38.1265376512268;2.32619385913136;4.73974607596496;2.30362239017521;8.45454545454546;12.4545454545455;10.8181818181818;10.2727272727273;9.54545454545455;22.5954454545454;39.8202181818182;14.7722636363636;32.9928454545455;30.4525454545455;472.636363636364;711.818181818182;51.2727272727273;211.363636363636;245.181818181818;1672.72727272727;1200;1654.54545454545;10.2401283785276;11.460824324351;5.4054274059252;33.1465829239822;12.6663261669269;51.2810425061692;28.3593938574671;36.0474819513797;25.2366271395293;0.299353390445223;32.2613685479341;0.576635023167967;2.61064815928842;2.01194137839798;70.3879061991609;5.86516910329271;2.88025741334318;1.72698736700725;4.69816211647994;6.71362251491155;7.87862470693504;13.1527075710254;3.75638333806551;19.168167969457;5.74092293963391;17.4240792523896;1.6668298385195;4207.93622488831;1220.73003493066;648.074069840786;5862.48167943376;0;2893.45730765794;451.99723779661;1848.07406984079;551.925930159214;n;=25
26;59.2550333333333;60.41805;54.4217611111111;56.8495555555556;59.9660944444445;24.8883833333333;42.5334166666667;17.3627166666667;180;31.9522055555556;2.19548527240749;16.7436253187076;2.0411486753208;4.73898922266527;1.98613512478204;7.88888888888889;10.0555555555556;9.66666666666667;9.22222222222222;8.33333333333333;24.1832222222222;42.1922277777778;16.5651722222222;34.3705666666667;31.9462555555555;94.0555555555556;585.166666666667;58.1666666666667;191.444444444444;204.944444444444;1355.55555555556;916.666666666667;366.666666666667;8.27705297222387;14.4634815797763;12.0078206512389;33.1654363055572;16.6113303611095;56.996898246443;28.0699350868903;43.9600262067945;19.9443849043166;0.413269182210125;10.0905239570547;0.355112323223222;2.60875445461762;1.78221609019737;26.8341492757622;6.65310136165288;2.34124744800526;1.63102280155881;4.44428104274787;8.97363604069441;4.33860915637312;12.3331699316368;3.44460784614102;19.02919159625;1.08191951486114;12.6719424897065;3.99472417696021;395.563633610692;824.066118294073;750.881834519763;762.230300277359;0;2179.62167384963;531.489437261482;1667.54850118643;165.784832146903;n;=26
27;65.1121294117647;65.0085117647059;60.3459235294118;61.3343352941177;67.7567352941176;26.2270176470588;46.7674705882353;21.7277294117647;180;35.0571470588235;2.09422731846866;20.5698592599773;1.90523328150093;4.62098440800154;1.90305799751218;6.05882352941176;8.47058823529412;6.94117647058824;7.70588235294118;6;24.7082823529412;46.7134470588235;20.7861588235294;39.9561529411765;34.9514882352941;77.4117647058823;510.117647058824;118.823529411765;186.941176470588;160.588235294118;1158.82352941176;682.352941176471;247.058823529412;8.42122731214365;17.2910520267986;11.1509871961588;34.6482449592025;17.8057903349152;64.0585226150339;29.4764185614367;46.2081342549823;23.9061598626648;0.244228366479502;13.6782185239021;0.232250139262948;2.33845568494816;1.84999895198916;34.2480777838794;6.89164073607525;2.13530813677513;1.67080785824924;2.77197105493758;6.08397122629233;2.87228132326901;8.83079458434935;3.28685247447418;14.5545594615864;2.38661700900179;8.87228132326901;3.12771867673099;232.15740096652;944.761096474534;473.332988124702;479.216224495932;14.901422562892;2103.5846258863;214.06243293723;1155.68592930117;209.019953051769;n;=27
28;63.6027866666667;62.4122933333333;61.0918866666667;54.5538933333333;63.5004866666667;25.4812333333333;46.05446;19.5398466666667;180;34.1163533333333;2.11785123172211;19.3970124930114;1.95264245771053;4.42349917191746;2.06403687901216;7.8;8.2;8.26666666666667;10.9333333333333;8.6;24.9190533333333;46.03244;19.3743533333333;36.7556733333333;33.9839466666667;154.333333333333;584.6;240.8;205.333333333333;189.4;1233.33333333333;800;460;9.56187771052069;11.3106226255802;9.6455033925412;35.043111043854;15.9193556228126;57.3650826255801;34.7438373744198;43.7618567258745;24.4708499407921;0.55963823743796;23.8135908877432;0.298297855909743;2.67748946916007;1.55821299428415;43.2106033807546;1;2.3623347349219;1.76573902310242;5.12974518999587;5.62138772902208;6.02139044217719;12.9297451899959;2.67025481000413;13.8213877290221;2.57861227097792;14.6213904421772;2.57860955782281;531.574480737581;1020.27073904547;594.017796751194;991.574480737581;0;2253.6040723788;213.062594287867;1394.01779675119;205.982203248806;n;=28
29;55.4725047619048;56.8219666666667;50.3412571428571;53.5246333333333;55.7468952380952;25.1635619047619;43.1531285714286;18.768619047619;180;30.9661809523809;2.11159580258264;24.3555968416702;2.13876447795475;4.72982875316725;2.09333504169198;8;13.047619047619;9.23809523809524;9.38095238095238;8.61904761904762;24.4148666666667;43.0624666666667;16.5635523809524;33.9451619047619;30.7821523809524;152.095238095238;615.190476190476;120;252.809523809524;176.047619047619;1252.38095238095;638.095238095238;442.857142857143;9.3094091311144;12.6419566811923;7.25353638962534;34.4729710358763;15.8541527736475;55.7950852526209;30.5111718902363;38.2197173420063;23.7126445627556;0.247949035029372;27.8160305088094;0.341048915902626;2.35954483761201;1.86364676755327;52.1716273504797;1;2.43438395759461;1.75228612578935;3.44963766213207;12.4115921238018;3.58435755019209;11.4496376621321;4.55036233786793;25.4592111714209;0.636026923817241;12.2034051692397;5.03469006885553;457.789720910626;676.475459731576;412.887624513245;900.646863767769;0;1928.85641211253;575.905492649376;1050.98286260848;225.207613581993;n;=29
30;59.2010736842105;59.4561157894737;55.3145894736842;49.8884947368421;57.5495052631579;24.9222947368421;45.4257684210526;18.2018157894737;180;34.8355736842105;2.15533255043553;20.6967649081413;1.93599698785942;4.75746795261071;2.06689362824473;8.89473684210526;9.89473684210526;10.6842105263158;11.5789473684211;8.31578947368421;23.8695368421053;45.2254368421053;15.9625;32.1426578947369;33.8158052631579;141.578947368421;657;229.78947368421;170.789473684211;205.947368421053;1236.84210526316;868.421052631579;373.684210526316;11.7714502971041;10.482935253971;9.76143857799898;36.6937450339462;13.150844439738;55.9087036750236;34.9428331670817;44.5970122622095;25.0741351062115;0.414745751447579;17.110582177559;0.302725456539933;2.57007830188311;1.74058679898796;37.8073470857003;3.58618273058237;2.36961908478467;1.7641681717048;5.77248970782111;8.13015468516303;5.87889475231288;14.6672265499264;3.12224713428416;18.0248915272683;1.76458215694223;14.1946842259971;2.43689472137133;412.097757095945;715.860419600691;721.920764795746;785.781967622261;0;1952.70252486385;520.981685662467;1590.34181742733;146.500287835833;n;=30
31;57.7361714285714;56.3133904761905;51.8881380952381;50.9125047619048;56.7350047619048;26.0963238095238;41.4303714285714;18.2961571428571;180;30.5449333333333;2.14232533928396;23.9106237344191;2.0789030410673;4.56304297072066;2.07377632995294;9.33333333333333;15.5238095238095;11.1904761904762;12.4761904761905;9.90476190476191;25.6418857142857;41.3963380952381;17.1472333333333;36.8194380952381;29.9447476190476;196.380952380952;599.714285714286;78.1904761904762;210.761904761905;167.142857142857;1233.33333333333;676.190476190476;557.142857142857;11.1104660016538;15.6806229477704;13.6193304966997;37.2067898111776;14.98585780787;57.1109943763418;25.7497484808011;44.164263830033;16.9256028366337;0.387329551369377;20.8688102987601;0.323723844235035;2.52965489065334;1.75499578791459;44.7794340331792;3.04181343565893;2.39750017418797;1.7500524857179;6.53707375920858;17.6709338961444;7.34101329453068;15.8704070925419;2.79625957412476;33.1947434199539;0;17.2457751992926;2.56374861023123;900.872592862847;785.705627657925;564.716532345886;1458.0154500057;0;2019.03896099126;447.627705675408;1240.90700853636;111.47394384459;n;=31
32;61.5830166666667;64.5363857142857;55.0978976190476;60.3351428571428;62.1462333333333;31.5328642857143;50.2632071428571;23.2429;180;36.9621285714286;2.0171489016474;24.7905856921134;2.19647351590656;4.38483412055696;1.95147510661418;7.16666666666667;9.42857142857143;7.73809523809524;8.45238095238095;7.26190476190476;30.7291857142857;50.1802119047619;22.3496095238095;38.9235523809524;36.5476595238095;300.047619047619;529.904761904762;19.6428571428571;185.452380952381;167.880952380952;1102.38095238095;654.761904761905;790.476190476191;10.1076864381573;12.6835454404014;10.5279396352773;41.6405507238715;21.425177847557;62.9467525832586;37.5796617024557;47.4900682067058;26.4341889361513;0.286223641655541;28.5247238667627;0.271541701573858;2.30337254330294;1.73092525999185;53.3153095588761;1;2.22301680818804;1.67993340504032;6.51795518835458;9.96859179120359;6.49224499413563;13.6846218550212;0.648711478312088;19.397163219775;0;13.7541497560404;0.769659767769128;2114.04242565471;646.751015249223;578.139311826492;2904.5186161309;0;1749.13196763017;455.62993713173;1232.9012165884;76.6225929354124;n;=32
33;57.4851018867925;59.7365396226415;53.7782849056604;54.4709283018868;56.8858094339623;27.2411150943396;45.7338528301887;20.5598396226415;180;33.917579245283;2.11194999834443;21.6238481924423;2.16546189800793;4.77975162336014;2.38313715034966;9.0377358490566;12.6981132075472;10.6037735849057;11.6037735849057;9.33962264150943;26.2733849056604;45.7144471698113;19.7039547169811;37.6686132075472;33.2111811320755;217.849056603774;650.622641509434;153.943396226415;240.11320754717;198.396226415094;1245.28301886792;733.962264150943;539.622641509434;11.4819094543647;13.3759552119667;12.2133375998625;38.7230245487043;15.7592056399749;59.1098080421554;32.3578976182219;46.1309168451455;21.7042416454205;0.536139661055404;15.0472727015053;0.960207875953816;2.64808965939983;1.57581033728902;36.6711208939476;6.57657549093695;3.34334502630348;1.42292927439585;7.41869329192491;11.7237184073412;7.72095897846697;16.4564291409815;1.61904255713169;24.4218316148883;0.97439480020601;17.0605816199764;1.61866366304246;969.999925186656;795.072816630375;551.202669772204;1509.62256669609;0;2040.3558354983;450.21020223755;1285.16493392315;182.759594378739;n;=33
34;61.6386193548387;63.3183322580645;55.3319548387097;55.3241806451613;58.9254645161291;28.8891032258065;48.3849887096774;21.2351774193548;180;34.5612870967742;2.06265818177296;24.0786197517014;2.25358805852963;4.75887473783795;2.13017868925498;7.38709677419355;8.59677419354839;8.2258064516129;9.20967741935484;7.88709677419355;28.3198838709677;48.3270048387097;20.2236741935484;37.2295838709677;33.1767935483871;324.822580645161;630.5;67.1612903225806;223.145161290323;187.854838709677;1219.35483870968;648.387096774194;775.806451612903;9.7027230565338;12.0770904248173;11.5265915417776;38.5918262823403;19.1863801692727;60.4620791344948;36.3078982848601;46.0878786385518;23.0346955549966;0.249556540004535;30.3429696615397;0.335340486740604;2.3122147217775;1.81310164176843;54.421589413241;1;2.46551917599558;1.79483820251438;3.94368072523783;5.72729924455674;4.62390381767089;11.3307774994314;3.44341604895572;14.3240734381051;2.86947494899165;12.5110005918644;3.26319295652266;2049.68494051343;684.449931032911;622.986444471075;2825.49139212633;0;1903.80476974259;534.904907676766;1271.37354124527;25.4006523031186;n;=34
35;57.7747483870968;57.7820580645162;51.1850763440861;51.5234247311828;54.714235483871;26.7173838709677;46.0691698924731;19.3877440860215;180;34.329676344086;2.17664060571405;36.7115068134484;2.20197787256299;4.63793741481163;2.20218685159657;9.40860215053763;12.6989247311828;11.4623655913979;12.7096774193548;9.83870967741935;26.045311827957;46.0002473118279;18.3263924731183;34.6704150537634;33.2667344086021;289.086021505376;687.655913978495;137.021505376344;232.741935483871;203.817204301075;1229.03225806452;709.677419354839;689.247311827957;9.00199646586064;11.7817483685091;9.47925027948801;35.7193803368284;17.7153874051071;57.8509182609822;34.287421523964;43.808926623574;24.850426064598;0.325994850384607;64.46168260782;0.369052176903087;2.50263545609865;1.85064575532944;101.173189421268;1;2.57123902849966;1.83313467469349;6.14894221928311;10.371139875129;6.32849031138694;15.5575443698207;3.25965993125452;23.0700646063118;2.32778485605381;16.1671999888063;3.51021936603241;1670.03399897645;644.808809742872;542.150411531434;2359.2813108044;0;1873.84106780739;584.223448321644;1251.82783088627;167.527007823405;n;=35
36;56.1434793103448;59.3240942528736;49.7102614942529;51.7073942528736;55.1374833333333;25.5502609195402;45.3909270114942;17.9911057471264;183.103448275862;32.5162126436782;2.14111233148478;31.0905723893954;2.19631623408452;4.85818960808758;2.1957332552245;10.1551724137931;13.6264367816092;11.5229885057471;12.1954022988506;10.3908045977012;24.5886362068965;45.3502597701149;16.8593534482759;35.0506097701149;31.9053172413793;215.902298850575;674.074712643678;130.626436781609;220.126436781609;196.241379310345;1206.89655172414;650.574712643678;505.747126436782;8.97342537995175;11.8219344542945;9.54413220142202;34.523686299492;16.5768355395885;57.2128614657888;33.5689925571997;42.0603448451002;22.9720804422561;0.350076760007314;34.4362794131791;0.44140871035484;2.49118909149209;1.79103557147746;65.5268518025745;1;2.63714196557934;1.75432454486966;6.23564726318855;12.2876690835789;6.54968793650839;16.3908196769817;3.91952515060455;25.9141058651881;1.33876769803029;16.9404925342095;3.84111666119276;756.223706363957;676.063598514663;493.160988199299;1261.97083280074;0;1882.9601502388;530.832953209475;1143.73570084298;157.413724444379;n;=36
37;52.9016567839196;56.0999753768844;50.0737286432161;47.5550457286432;52.0590909547739;25.2647623115578;43.2409889447236;17.4514889447236;180;31.427232160804;2.16758701498561;27.1416586839366;2.17989675768059;4.99616588464638;2.2618332626765;11.3417085427136;15.4673366834171;13.7939698492462;14.5376884422111;11.9045226130653;24.3225135678392;43.2054738693468;16.093275879397;33.881816080402;30.2651718592965;263.603015075377;700.683417085427;168.969849246231;235.316582914573;208.120603015075;1221.10552763819;656.281407035176;555.778894472362;8.39950273510324;10.4901669335678;9.45045261785883;33.664265046661;16.8652595764546;53.7311558782914;32.7508220111558;40.8776847786629;21.9767795429452;0.34053444588753;27.3583658312099;0.548804871115294;2.50812146087314;1.82705256909808;54.5000245151466;1;2.81063813379179;1.7130283915612;7.36589321974767;13.4065297087097;7.98900315194955;18.7076017624612;3.9758153229659;28.8738663921268;2.06080697470737;19.8935257650149;3.91551946111578;1009.87761602597;695.190391710693;582.963728107435;1565.65651049833;0;1916.29591934888;525.915135927498;1239.24513514261;73.317678927741;n;=37
38;52.6934828703704;54.5994666666667;47.0306402777778;47.8483018518519;50.1477842592593;24.0170435185185;43.2789402777778;17.5696972222222;180;30.9890518518519;2.1500427867408;28.6268328560038;2.22732817059064;4.71719720060065;2.25688838024493;12.337962962963;16.5648148148148;14.6018518518519;15.1666666666667;12.5740740740741;22.9760662037037;43.2180842592593;16.085975;32.5114157407408;29.9926351851852;261.013888888889;760.328703703704;96.6666666666667;220.615740740741;207.074074074074;1288.88888888889;586.574074074074;549.537037037037;8.45309429072365;9.47055271343503;8.75830036913536;32.4701378092422;15.5639492277949;52.7494929912128;33.8083875643427;39.7473522209872;22.2307514827165;0.28474743119911;31.3623058693313;0.575320936696745;2.43479021793991;1.86529535554169;59.9891387253351;1;2.83220931694167;1.68156744354818;7.88000965165968;13.6247197696964;7.91666326669313;20.2179726146226;4.45795331130328;30.1895345845112;2.9400950451184;20.4907373407672;4.65741080738094;1456.56485609712;703.127013347677;443.93098570488;2006.10189313416;0;1992.01590223657;585.761875541212;1030.50505977895;142.643088369194;n;=38
39;49.0437725868726;51.1477988416988;44.8700845559846;44.2027868725869;47.5512177606177;23.0613061776062;40.3396571428571;16.4040335907336;180;29.9886953667954;2.22290049831699;26.0173548016795;2.23400720507766;4.72208186371986;2.31567123466899;14.4208494208494;19.9266409266409;17.3320463320463;18.4671814671815;14.8532818532819;22.2010652509653;40.2668714285714;14.6692351351351;30.1782845559846;28.8253420849421;289.69111969112;752.621621621622;146.030888030888;221.992277992278;217.416988416988;1183.39768339768;605.405405405405;576.447876447876;8.45249493614418;9.98909779757087;8.94740714394474;31.5138011137504;14.608811241462;50.328754940428;30.3505593452863;38.9361025107401;21.0412882228506;0.384040150170188;28.2883944312998;0.472772349914785;2.60694064848718;1.8388603481468;54.3057492329793;1;2.78844358458378;1.84289888475421;8.1908266454707;14.7946677721011;8.94002946217695;22.6116760663201;6.23002277537873;34.721308698742;5.13197315453987;23.7933113154588;5.91325239110491;1785.95547142587;682.388106052145;478.500696347222;2362.40334787375;0;1865.78578944983;501.009577345538;1083.90610175263;126.904709058183;n;=39
40;49.4365052863436;51.748373568282;44.7853581497797;43.581104845815;47.2850414096916;22.7536471365639;41.2499066079296;15.765591629956;180;30.1396365638766;2.20952643361024;29.7589484256399;2.24548991602237;4.90150991456278;2.39820560113723;14.5242290748899;19.1453744493392;18.0440528634361;18.2422907488987;15.0440528634361;21.7100414096916;41.1793110132159;14.0812198237886;30.5858806167401;28.9367189427313;293.013215859031;803.95154185022;194.837004405286;243.246696035242;229.022026431718;1262.99559471366;628.193832599119;570.484581497797;8.22086246731896;9.968225295656;9.66203720065968;30.9745096038828;14.5327846692449;51.2181319035856;31.2816813122735;39.8016737645363;20.477599363217;0.34857794365753;40.219307980329;0.506043253974845;2.55810437726777;1.86094848995271;69.9782564059688;1;2.90424885511208;1.89216234716239;8.00735744089338;13.6732091647715;8.58109660240741;22.5315865157832;6.51687163399649;32.8185836141107;5.47216528456769;23.6251494658435;6.46295626102872;1034.47701013398;744.564857761993;557.806860155136;1604.96159163177;0;2007.56045247565;518.430736951664;1186.00069275426;70.3869724439832;n;=40
41;47.4567867724868;50.7166825396825;43.1514871428571;42.6704026455026;46.1849777777778;22.4957259259259;40.4171756613757;14.9022271428571;180;29.5530592592593;2.2383860893953;31.387065759723;2.2754422745647;4.80183189501597;2.39026964672117;15.5132275132275;22.4603174603175;18.8285714285714;18.6613756613757;15.8888888888889;21.4245380952381;40.3715031746032;13.8737158730159;29.1248470899471;27.882698941799;309.650793650794;837.608465608466;146.968253968254;230.756613756614;248.26455026455;1300;647.089947089947;570.899470899471;8.30175648258124;9.59793831032301;7.66511377464667;30.7974824085072;14.1939694433447;50.0151139716987;30.8192373510526;37.2181730339059;21.8879454846126;0.365383561298735;42.0362476375652;0.469612543346886;2.60376965069404;1.87300252809657;73.4233133972882;1;2.85988219006805;1.92065710337428;8.21169927318832;15.9415408737863;8.52863345750551;23.7249267864158;7.3015282400392;38.4018583341037;6.51877658653121;24.4175223463944;7.36025543138338;1407.93712665236;851.719162585235;465.232151331402;1978.83659755183;0;2151.71916258523;448.280837414765;1112.32209842135;181.857795758546;n;=41
42;47.7053821052631;49.3209205263158;43.6878716666667;41.7268847368421;45.0548268421053;21.115502631579;38.361042631579;13.38615;180;27.8972431578947;2.25496480819338;30.8210045178328;2.46343860135676;4.86184034260887;2.43840162342953;17.3578947368421;23.5736842105263;21.6333333333333;21.4578947368421;17.8526315789474;20.5060368421053;38.2314384210526;12.97901;28.5918315789474;26.4923094736842;294.842105263158;801.468421052632;149.652631578947;247.978947368421;243.1;1206.31578947368;631.578947368421;536.315789473684;8.24884580488351;10.3114243770809;8.84850042331513;29.3643484364625;12.8666568266954;48.6724670086598;28.0496182544981;36.7457435812099;19.0487427345796;0.38089616019801;40.2566430654095;0.520962211578425;2.63586096839139;1.87406864799537;71.0776475832423;1;2.95936383500796;1.91743941185111;10.6586435992158;15.9904846740613;10.7550587787537;28.0165383360579;6.69925113762628;39.5641688845876;7.58319953646501;28.6076903577011;7.09757280019365;841.890732559445;737.837613702241;511.407055361987;1378.20652203313;0;1944.15340317593;468.478175771443;1142.98600273041;120.171892006434;n;=42
43;47.8910398058252;48.7472776699029;47.4915809523809;41.6180830097088;45.3531873786408;22.6574883495146;38.0942844660194;15.3646444444444;180;28.6703689320389;2.25217164967322;29.7962066957932;2.40200861402329;4.83057249204666;2.51004035138759;17.7572815533981;27.495145631068;20.952380952381;22.7621359223301;19.131067961165;21.9269266990291;37.8720495145631;13.7605058252427;27.2794932038835;27.455468446602;408.364077669903;792.936893203884;163.728155339806;235.868932038835;249.902912621359;1186.8932038835;658.252427184466;700;7.84513912091416;9.98747698012068;9.36556104669765;30.5026274704287;14.8123492286004;48.0817614461401;28.1068074858987;38.0359299787365;19.3048078853412;0.423605481811043;34.5766787580546;0.668395366404185;2.67577713148426;1.82856616786218;64.3728854538478;1;3.17843571779178;1.84164498498341;12.9670998464444;24.3486359757816;13.7584494952168;30.7243813998424;4.79018170695367;51.8437816068496;3.14650965528633;32.8895174563819;5.37261846594823;1683.92688561516;716.34101311843;571.267187386361;2383.92688561516;0;1903.23421700193;470.552190765065;1229.51961457083;86.9852397981051;n;=43
44;47.236798816568;48.1936739644971;46.6837;41.2015585798816;45.6444982248521;21.9510343195266;38.0095650887574;15.6219205128205;180;28.0348662721893;2.24569667649212;31.4192088828237;2.23265719787347;4.97175018515713;2.45295107025566;18.2366863905325;27.8461538461538;18.0512820512821;22.3609467455621;18.9289940828402;20.9496822485207;37.9377065088757;13.5467426035503;27.6147532544379;26.6757207100592;346.272189349112;847.278106508876;213.497041420118;257.89349112426;231.538461538462;1192.89940828402;591.12426035503;569.230769230769;8.47953840596409;9.94317787177051;9.54757092560775;30.4305727254907;13.4714959135625;47.9527429605279;28.0663872169869;37.5824371977971;18.4872953465816;0.334198996803327;40.9503221259811;0.525341144701066;2.57989567329544;1.91149767968879;72.3695310088048;1;2.97829221495673;1.9276099255546;11.2537117010288;21.4736826748243;11.5467857641037;29.4903980915614;6.98297468950371;49.3198365209781;6.37247117132958;30.4757798469439;7.38220831873655;884.388408530356;695.527717130861;520.054291983359;1453.61917776113;0;1888.42712541488;497.371691153163;1111.17855233839;71.0699683716706;n;=44
45;45.2919354166667;46.1523145833333;39.443348;39.0058020833333;42.8852166666667;20.7178701388889;36.16778125;15.02502;180;28.0951708333333;2.34287922992288;26.2941682227674;2.2570294362954;4.83141985248496;2.56203171494914;20.4027777777778;30.0069444444444;23.48;24.7152777777778;21.1597222222222;20.0427680555556;36.0758527777778;12.7074381944444;26.8018666666667;25.9320486111111;274.916666666667;760.576388888889;225.694444444444;260.756944444444;249.840277777778;1067.36111111111;602.083333333333;442.361111111111;8.32212084777109;11.7551022635938;9.6837711900716;29.03999098666;12.3957492911178;47.9228835135938;24.4126789864062;37.7789420234049;18.4113996432617;0.488386332040478;21.5976732464611;0.632711377538056;2.83126556196336;1.8544928978824;47.8918414692286;4.69649497630631;3.19474309248719;1.92932033741108;13.0931677290502;22.7456278832018;14.3452256595356;33.495945506828;7.30961004872759;52.7525723276463;7.26131656124263;35.5049478817578;6.8144965626866;668.949689340452;666.252420834092;491.95894279767;1111.31080045156;0;1733.6135319452;401.108690277019;1094.042276131;110.124390535663;n;=45
