Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo1492.54.gml;54;67;8;0.17;68.11;1221;178.57;13;2863;68.11;2.07550282840981;1;1
grafo1543.54.gml;54;72;7;0.01;32.99;712;11675;46;1778;32.99;1314.42523364486;1;1
grafo1545.54.gml;54;71;7;0.09;68.14;3703;155.11;22;9093;68.14;1.66225437803174;1;1
grafo1613.54.gml;54;71;8;0.08;38.14;2906;20522.29;48;7709;38.14;2979.3251523637;1;1
grafo1681.54.gml;54;74;7;0.04;44.58;5941;157.6;65;15705;44.58;1.90741356382979;1;1
grafo3144.54.gml;54;74;7;0.18;19.24;0;173.91;138;19250;19.24;2.20537521249899;1;1
grafo3162.54.gml;54;71;6;1.21;31.17;4292;162.42;55;10499;31.17;1.72717408153775;1;1
grafo3176.54.gml;54;65;7;0.68;35.61;2948;161.02;26;6925;35.61;1.89803338291192;1;1
grafo3189.54.gml;54;84;8;0.01;20.17;0;221.58;423;25295;20.17;6.58952496954933;1;1
grafo3195.54.gml;54;76;8;0.76;46.08;911;176.49;38;2402;46.08;2.59922256553374;1;1
grafo3245.54.gml;54;76;8;0.72;26.39;3608;169.19;110;11144;26.39;2.47409177820268;1;1
grafo3252.54.gml;54;62;5;3.57;83.9;0;155.31;9;15199;83.9;1.29240933177345;1;1
grafo3264.54.gml;54;68;7;0.25;22.42;4705;13318.68;53;11757;22.42;2269.66903193107;1;1
grafo3284.54.gml;54;82;7;0.08;15.17;0;208.81;385;23929;15.17;8.26958002270148;1;1
grafo3385.54.gml;54;64;5;2.33;59.88;5568;155.62;13;12316;59.88;1.28556940017386;1;1
grafo3423.54.gml;54;69;8;1.42;72.15;6929;153.65;24;17162;72.15;1.31601667162846;1;1
grafo3460.54.gml;54;82;9;0.23;40.36;1795;158.75;65;5449;40.36;2.12664398050216;1;1
grafo3496.54.gml;54;83;9;0.76;22.52;0;188.02;275;23554;22.52;6.93002179648962;1;1
grafo3511.54.gml;54;73;7;0.52;46.11;3558;158.69;29;8937;46.11;1.57905606976211;1;1
grafo3531.54.gml;54;81;7;0.52;39.24;2797;162.03;86;8009;39.24;1.94279445184547;1;1
grafo3614.54.gml;54;75;6;1.11;30.52;0;170.42;148;19367;30.52;3.65121191905715;1;1
grafo3630.54.gml;54;69;7;3.35;64.62;4255;156.58;27;10160;64.62;1.63032502366677;1;1
grafo3635.54.gml;54;70;7;0.97;40.24;490;189.53;22;1259;40.24;2.56209373930893;1;1
grafo3665.54.gml;54;77;8;0.06;37.84;2324;165.27;82;6363;37.84;2.13139534883721;1;1
grafo3688.54.gml;54;71;8;0.82;65.46;3420;158.09;35;8490;65.46;1.84194814056636;1;1
grafo3737.54.gml;54;77;7;0.02;35.8;1424;165.75;65;3810;35.8;2.03666152972666;1;1
grafo3748.54.gml;54;73;6;1.43;53.67;1765;161.43;36;4498;53.67;1.48026771290099;1;1
grafo3785.54.gml;54;70;7;4.01;61.37;3454;153.49;26;8288;61.37;1.33510638297872;1;1
grafo3811.54.gml;54;77;8;1.12;28.96;6329;172.94;142;17814;28.96;3.56965174129353;1;1
grafo3845.54.gml;54;75;8;0.77;44.28;5463;158.05;63;14301;44.28;2.00371646120377;1;1
grafo3850.54.gml;54;68;7;2.52;73.73;3605;157;14;8484;73.73;1.29181721572795;1;1
grafo3858.54.gml;54;68;5;1.87;75.02;0;152.07;19;16706;75.02;1.21142654364798;1;1
grafo3912.54.gml;54;68;7;0.56;57.26;4597;160.52;29;10938;57.26;1.36419622000425;1;1
grafo3926.54.gml;54;69;6;0.63;53.8;5014;156.69;41;12383;53.8;2.09294062646096;1;1
grafo3969.54.gml;54;70;6;0.01;65.17;1396;170.75;13;3286;65.17;1.79902631979309;1;1
grafo3980.54.gml;54;70;8;0;51.47;5142;156.46;39;12651;51.47;1.5093023255814;1;1
grafo4006.54.gml;54;64;6;2.29;87.51;0;153.1;6;15447;87.51;1.08469982382437;1;1
grafo4016.54.gml;54;65;7;0;61.76;2753;164.04;13;6501;61.76;1.55238874832564;1;1
grafo4140.54.gml;54;67;6;2.26;59.2;4765;157.45;20;11802;59.2;1.41902787376181;1;1
grafo4185.54.gml;54;71;8;2.27;60.55;6118;152.71;27;14807;60.55;1.23724156878907;1;1
grafo4217.54.gml;54;75;7;0.06;54.85;1469;164.25;27;3876;54.85;1.98502270750797;1;1
grafo4265.54.gml;54;70;6;1.3;76.32;4175;158.78;13;10482;76.32;1.63749908699145;1;1
grafo4309.54.gml;54;88;9;0.04;26.09;2141;181.04;209;7332;26.09;5.07559762164786;1;1
grafo4329.54.gml;54;68;7;0.11;72.45;851;183.84;13;1986;72.45;1.93764345830145;1;1
grafo4332.54.gml;54;69;7;0.09;20.05;3498;19980.89;68;8861;20.05;2021.20625657706;1;1
grafo4346.54.gml;54;80;6;0;13.45;0;187.96;250;20929;13.45;5.52997155983374;1;1
grafo4435.54.gml;54;69;6;0;49.52;0;160.14;31;16862;49.52;2.01793760095214;1;1
grafo4467.54.gml;54;69;6;0.66;42.42;0;161.6;44;16329;42.42;1.8075959933222;1;1
grafo4488.54.gml;54;69;6;3.4;43.99;6849;156.46;38;16259;43.99;1.64071992709599;1;1
grafo4530.54.gml;54;76;7;0;0;3307;522910.56;106;9085;;71009.9792672029;1;1
grafo4540.54.gml;54;66;5;7.25;79.69;3717;160.27;3;8367;79.69;1.30136610146221;1;1
grafo4571.54.gml;54;76;8;0.61;26.52;0;176.05;194;19358;26.52;4.13162806016028;1;1
grafo4590.54.gml;54;72;5;2.54;51.97;2566;160.6;24;6319;51.97;1.57699893794568;1;1
grafo4645.54.gml;54;66;6;0.19;31.72;2466;62109.02;26;5855;31.72;8212.57764658795;1;1
grafo4701.54.gml;54;67;7;0.6;58.27;3078;161.04;20;7140;58.27;1.58707305866136;1;1
grafo4707.54.gml;54;75;6;0.09;19.76;0;191.73;213;19381;19.76;5.33146122770716;1;1
grafo4719.54.gml;54;78;8;0.03;24.42;2147;51313.58;58;6056;24.42;4533.18003399784;1;1
grafo4762.54.gml;54;70;7;0;60.16;5523;152.02;13;13394;60.16;1.24641080312722;1;1
grafo4849.54.gml;54;68;6;0.82;68.84;0;153.48;12;16112;68.84;1.17583102493075;1;1
grafo4860.54.gml;54;75;9;1.03;26.49;6872;177.23;250;19480;26.49;2.96032189560747;1;1
grafo4914.54.gml;54;71;6;4.08;52.46;1287;170.44;33;3221;52.46;1.84729939986664;1;1
grafo4928.54.gml;54;72;8;3.66;40.77;1699;167.98;62;4553;40.77;2.44769191094301;1;1
grafo4942.54.gml;54;77;7;0.02;35.29;1016;175.03;35;2778;35.29;2.42367688022284;1;1
grafo4969.54.gml;54;85;10;0.33;24.26;4305;180.32;211;13802;24.26;3.20534562211982;1;1
grafo5002.54.gml;54;64;6;1.24;65.22;4424;1031.78;15;9964;65.22;176.69106029106;1;1
grafo5088.54.gml;54;72;8;2.26;48.31;3335;159.14;46;8507;48.31;1.9868962219034;1;1
grafo5272.54.gml;54;78;9;0.08;22.1;3301;183.35;205;9443;22.1;4.20409612880313;1;1
grafo5311.54.gml;54;74;8;0.12;63.17;1810;161.9;37;4633;63.17;1.66733579572828;1;1
grafo5494.54.gml;54;73;7;0.13;52.88;1200;168.34;30;3048;52.88;2.05654228450383;1;1
grafo5794.54.gml;54;71;8;0.07;59.33;1702;165.09;23;4248;59.33;1.60922347532505;1;1
grafo6225.54.gml;54;82;8;4.41;32.24;237;197.08;46;759;32.24;2.83731040479181;1;1
grafo6321.54.gml;54;71;7;6.03;65.74;3817;154.39;21;9249;65.74;1.38223017292785;1;1
grafo6609.54.gml;54;66;6;0.13;71.27;0;152.4;15;16118;71.27;1.22769429865555;1;1
grafo6626.54.gml;54;65;6;0.31;44.13;0;164.52;31;16247;44.13;1.89634298034663;1;1
grafo6650.54.gml;54;67;6;0.45;56.43;4701;154.93;8;10857;56.43;1.33452984234234;1;1
grafo6651.54.gml;54;67;6;0.23;56.92;4812;154.79;8;11052;56.92;1.3277293190771;1;1
grafo6652.54.gml;54;74;6;0.16;33.21;1684;11104.49;52;4334;33.21;1010.08828813414;1;1
grafo6732.54.gml;54;69;7;0.23;33.97;5495;168.89;76;13394;33.97;3.27891291410434;1;1
grafo6760.54.gml;54;68;5;0.43;65.14;0;153.15;14;16292;65.14;1.24479129882054;1;1
grafo6837.54.gml;54;70;7;0.07;20.39;6192;18772.81;49;14840;20.39;1109.87892552275;1;1
grafo6871.54.gml;54;76;8;6.22;58.4;2032;159.12;31;5524;58.4;1.92741031390135;1;1
grafo6872.54.gml;54;76;8;0.06;19.61;0;194.25;250;19804;19.61;5.48494468494468;1;1
grafo6875.54.gml;54;67;8;0.71;63.12;2021;161.07;17;4769;63.12;1.52819890842935;1;1
grafo6981.54.gml;54;74;6;3.18;63.69;2994;156.62;45;7637;63.69;1.60422080478778;1;1
grafo7090.54.gml;54;72;5;1.46;56.4;4249;154.6;47;10690;56.4;1.68596262494568;1;1
grafo7122.54.gml;54;76;8;2.43;32.23;1152;169.29;53;3102;32.23;2.05822111120071;1;1
grafo7127.54.gml;54;78;7;0.44;21.53;0;177.98;169;21384;21.53;5.10578172368991;1;1
grafo7159.54.gml;54;66;5;0.12;65.14;1699;169.03;13;3909;65.14;1.54886258946921;1;1
grafo7160.54.gml;54;66;5;0.01;82.07;2486;161.21;11;5549;82.07;1.54748021657643;1;1
grafo7270.54.gml;54;69;6;1;66.54;0;151.97;15;16639;66.54;1.99527487505679;1;1
grafo7407.54.gml;54;66;8;7.75;65.54;705;188.19;9;1672;65.54;1.71654695397712;1;1
grafo7467.54.gml;54;72;8;4.8;57.54;1496;165.8;20;3678;57.54;1.75191776618595;1;1
grafo7468.54.gml;54;81;9;1.74;23.62;1736;186.43;161;5136;23.62;4.91753802281369;1;1
grafo7556.54.gml;54;76;7;0;42.46;1039;169.03;45;2800;42.46;2.0285525664301;1;1
grafo7612.54.gml;54;78;6;7.78;35.81;3312;160.23;61;8965;35.81;2.52170637536491;1;1
grafo7613.54.gml;54;78;6;4.78;45.95;1081;176.25;47;3013;45.95;2.52889551250207;1;1
grafo7617.54.gml;54;81;8;5.5;34.56;178;205.57;49;534;34.56;2.41313890335541;1;1
grafo7723.54.gml;54;73;6;0.02;63.7;2728;158.81;19;6865;63.7;1.55447327494475;1;1
grafo7724.54.gml;54;73;6;0.03;64.08;2655;159.08;19;6827;64.08;1.54211418880724;1;1
grafo1268.55.gml;55;70;6;1.33;66.72;1844;172.54;6;4493;66.72;2.02846108639073;1;1
grafo1487.55.gml;55;71;7;0;68.11;2716;158.67;20;6796;68.11;1.55157480314961;1;1
grafo1549.55.gml;55;66;8;0.09;43.57;892;11041.05;20;2070;43.57;1243.69804901757;1;1
grafo2141.55.gml;55;76;8;0.74;48.73;2454;160.46;31;6544;48.73;1.94655765920826;1;1
grafo3119.55.gml;55;82;9;1.82;43.88;2792;161.55;57;8603;43.88;1.78562391269967;1;1
grafo3140.55.gml;55;68;5;1.79;72.77;4814;155.65;21;11231;72.77;1.4069896040699;1;1
grafo3157.55.gml;55;73;7;1.32;32.84;6788;168.87;128;17547;32.84;3.05950907590759;1;1
grafo3181.55.gml;55;77;8;2.49;44.45;2969;159.04;65;8644;44.45;1.97399665551839;1;1
grafo3183.55.gml;55;67;5;1.71;75.08;2651;159.7;13;6197;75.08;1.33783213833825;1;1
grafo3226.55.gml;55;74;6;0.21;19.49;0;183.91;188;19965;19.49;4.42268581612328;1;1
grafo3238.55.gml;55;68;6;0.63;43.37;4981;162.2;41;11647;43.37;2.00918244059605;1;1
grafo3246.55.gml;55;76;7;0;16;4760;26855.01;74;13247;16;1977.74835766423;1;1
grafo3307.55.gml;55;72;6;3.31;53.94;1365;167.81;45;3654;53.94;1.70025923525599;1;1
grafo3318.55.gml;55;75;7;0.83;28.15;1157;176.18;41;3047;28.15;3.08858324516687;1;1
grafo3346.55.gml;55;74;8;1.35;29.21;1987;161.32;37;5173;29.21;1.97258908547222;1;1
grafo3355.55.gml;55;67;8;0.18;38.17;5368;1508.93;38;12942;38.17;179.568759682858;1;1
grafo3371.55.gml;55;60;4;10.89;87.67;6077;155.57;3;12813;87.67;1.12995074556373;1;1
grafo3440.55.gml;55;67;9;0.33;46.92;1785;166.87;18;4207;46.92;1.9229098805646;1;1
grafo3487.55.gml;55;74;6;0.13;56.44;0;161.16;57;18562;56.44;2.34090292228354;1;1
grafo3517.55.gml;55;66;9;1.75;68.78;0;152.62;18;15902;68.78;1.19119856887299;1;1
grafo3541.55.gml;55;87;10;0.06;31.49;1312;173.01;116;4287;31.49;3.0179017033742;1;1
grafo3568.55.gml;55;87;6;0;22.41;5100;2261.52;165;16411;22.41;468.308897713856;1;1
grafo3598.55.gml;55;73;8;1.24;62.85;3464;158.91;19;8656;62.85;1.41068400226116;1;1
grafo3625.55.gml;55;68;6;0.53;29.36;0;179.39;134;18423;29.36;3.0733703890854;1;1
grafo3713.55.gml;55;84;8;0.02;17.95;4911;26846.38;124;15438;17.95;1957.63428036946;1;1
grafo3740.55.gml;55;71;7;0.15;40.11;1337;172.16;36;3489;40.11;2.25414186906868;1;1
grafo3797.55.gml;55;79;10;0.38;30.85;4507;164.48;107;13525;30.85;2.69733946789358;1;1
grafo3815.55.gml;55;76;8;4.09;41.85;2255;159.87;53;6131;41.85;2.02881108679796;1;1
grafo3821.55.gml;55;87;9;0.52;22.85;2548;181.15;188;8745;22.85;4.38917854246321;1;1
grafo3833.55.gml;55;68;6;0.42;68.63;2288;167.3;14;5312;68.63;1.90185636031649;1;1
grafo3834.55.gml;55;80;6;0.42;34.59;4402;155.87;46;12757;34.59;2.13798805695912;1;1
grafo3950.55.gml;55;74;6;0;51.41;2847;157.48;40;7533;51.41;1.87337662337662;1;1
grafo3955.55.gml;55;72;8;4.03;43.23;3566;161.19;44;8820;43.23;1.67298682284041;1;1
grafo4002.55.gml;55;82;9;0.15;35.67;2263;34990.08;55;6702;35.67;5732.0240497135;1;1
grafo4122.55.gml;55;80;8;0.06;33.46;3580;167.52;91;10201;33.46;3.11361665221162;1;1
grafo4125.55.gml;55;74;7;0;60.91;3405;83891.3;36;8949;60.91;16954.2246748989;1;1
grafo4161.55.gml;55;73;8;0.01;61.79;5649;156.83;41;14512;61.79;1.84630113141862;1;1
grafo4195.55.gml;55;69;8;0;56.57;6103;152.79;14;14339;56.57;1.46674208144796;1;1
grafo4212.55.gml;55;69;5;8.26;67.55;1779;169.47;17;4193;67.55;1.86289132929028;1;1
grafo4218.55.gml;55;67;6;0.48;74.99;2311;163.16;16;5388;74.99;1.43779806513149;1;1
grafo4221.55.gml;55;69;6;0.02;69.83;2234;37875.7;14;5290;69.83;4973.75085453855;1;1
grafo4278.55.gml;55;65;7;0.09;78.31;0;153.05;15;15875;78.31;1.10078836482262;1;1
grafo4296.55.gml;55;68;6;0.04;64.05;2986;161;24;7206;64.05;1.99642823573644;1;1
grafo4299.55.gml;55;79;7;0.01;20.38;0;191.02;279;21784;20.38;3.94316575812639;1;1
grafo4318.55.gml;55;81;8;0.1;22.64;0;207.3;327;22563;22.64;6.19559523809524;1;1
grafo4325.55.gml;55;72;7;0.38;49.68;1696;165.43;21;4376;49.68;2.43087837207132;1;1
grafo4356.55.gml;55;73;6;1.91;39.55;2909;167.48;52;7584;39.55;2.04439847231063;1;1
grafo4357.55.gml;55;74;7;0.49;42.45;3086;165.52;67;7869;42.45;2.09762132822478;1;1
grafo4358.55.gml;55;87;8;0.17;12.06;0;3746.21;297;23895;12.06;1589.87933850551;1;1
grafo4366.55.gml;55;75;8;0.11;45.85;1453;162.66;29;3706;45.85;1.7052406574777;1;1
grafo4367.55.gml;55;72;6;0.29;52.56;2224;162.2;21;5448;52.56;1.75862619808307;1;1
grafo4394.55.gml;55;76;8;3.16;52.02;1270;166.42;32;3314;52.02;1.76695816591822;1;1
grafo4407.55.gml;55;70;9;3.6;54.55;4632;155.78;9;10938;54.55;1.35400479268027;1;1
grafo4426.55.gml;55;72;8;4.48;46.95;892;179.5;36;2278;46.95;2.12226707029936;1;1
grafo4438.55.gml;55;66;7;4.01;74.31;1030;181.28;11;2336;74.31;1.80986066452304;1;1
grafo4460.55.gml;55;68;6;1.65;45.85;5225;160.36;18;12561;45.85;1.4940332326284;1;1
grafo4465.55.gml;55;84;8;1.33;36.96;1599;165.46;81;4705;36.96;2.19191834685853;1;1
grafo4475.55.gml;55;67;6;0;32.29;1326;151345.81;33;3078;32.29;16096.1149598792;1;1
grafo4499.55.gml;55;72;7;0.01;60.57;3707;157.93;23;9031;60.57;2.1346576258237;1;1
grafo4502.55.gml;55;76;8;0.64;61.72;6428;153.26;33;16895;61.72;1.48119233498935;1;1
grafo4506.55.gml;55;68;6;0.63;38.36;5963;161.9;39;14203;38.36;1.48933717579251;1;1
grafo4510.55.gml;55;75;7;0.71;39.8;0;165.95;100;18216;39.8;2.66153281994866;1;1
grafo4661.55.gml;55;69;6;0.01;21.5;3760;7308.04;23;9089;21.5;965.672218975258;1;1
grafo4667.55.gml;55;72;6;8.52;57.05;3265;160.1;33;8092;57.05;1.85157396835753;1;1
grafo4675.55.gml;55;83;9;0.25;9.98;0;204.25;339;23298;9.98;6.6544720739487;1;1
grafo4682.55.gml;55;70;8;7.58;63.46;4599;159.59;13;11129;63.46;1.51939570383193;1;1
grafo4698.55.gml;55;74;6;0.03;61.95;4267;154.32;18;11211;61.95;1.28247723132969;1;1
grafo4699.55.gml;55;78;9;0.06;26.72;5310;176.03;163;14989;26.72;3.11919564795026;1;1
grafo4747.55.gml;55;69;6;0.81;33.06;0;156.4;54;16892;33.06;1.61153330353152;1;1
grafo4760.55.gml;55;73;8;0;37.15;2353;161.47;22;6180;37.15;1.67668481177643;1;1
grafo4817.55.gml;55;80;8;0.8;42.62;1317;166.74;65;3750;42.62;2.0597962251545;1;1
grafo4821.55.gml;55;79;8;8.44;41.11;1214;170.55;50;3366;41.11;2.21732391940761;1;1
grafo4827.55.gml;55;73;6;0;21.37;3562;40385.34;94;9660;21.37;6624.32298642534;1;1
grafo4850.55.gml;55;75;6;0.94;39.19;3870;159.56;59;9883;39.19;2.48308635666837;1;1
grafo4861.55.gml;55;76;6;0.48;41.13;3412;158.98;54;8987;41.13;2.24702630256324;1;1
grafo4894.55.gml;55;76;8;2.21;40.18;3706;163.7;68;9660;40.18;2.50666666666667;1;1
grafo4915.55.gml;55;74;7;0.19;46.77;2506;2919.46;37;6520;46.77;439.549888565061;1;1
grafo4918.55.gml;55;65;6;1.15;85.18;4550;155.3;12;10324;85.18;1.14623149394347;1;1
grafo4967.55.gml;55;66;6;0;41.15;5054;157.21;19;11658;41.15;1.430267943294;1;1
grafo4999.55.gml;55;72;6;1.97;47.92;253;204.25;22;628;47.92;2.47633027522936;1;1
grafo5023.55.gml;55;78;7;0.02;27.73;4078;171.98;131;11532;27.73;3.00711413547788;1;1
grafo5038.55.gml;55;73;7;0;30.41;3379;15252.08;70;8630;30.41;1853.38854271357;1;1
grafo5045.55.gml;55;76;8;0.01;21;0;68733.1;101;20135;21;17829.6363134658;1;1
grafo5050.55.gml;55;69;7;0;52.88;4212;154.99;27;10183;52.88;1.35501573132363;1;1
grafo5186.55.gml;55;79;11;1.23;15.39;0;33436.76;310;22859;15.39;12173.0951366373;1;1
grafo5444.55.gml;55;70;7;2.07;53.91;1400;168.55;15;3337;53.91;1.57201384474112;1;1
grafo5455.55.gml;55;76;8;0.24;61.16;1736;162.56;22;4521;61.16;1.68343967517401;1;1
grafo5462.55.gml;55;78;8;0.39;57.98;1556;159.42;45;4216;57.98;1.58609372614868;1;1
grafo5671.55.gml;55;83;9;0.02;40.21;966;170.7;62;2844;40.21;2.78001808318264;1;1
grafo5845.55.gml;55;80;8;1.29;32.21;526;186.24;63;1581;32.21;2.5070178335535;1;1
grafo5860.55.gml;55;74;9;0;0;542;4394.32;45;1400;;282.421355177122;1;1
grafo5884.55.gml;55;79;7;0.01;31.24;1872;160.84;45;5031;31.24;2.00883134699477;1;1
grafo5930.55.gml;55;77;7;0.18;39.67;6563;85716.81;48;17382;39.67;14208.1090339313;1;1
grafo5960.55.gml;55;79;9;0.01;31.65;1350;167.4;57;3712;31.65;1.95066225165563;1;1
grafo6127.55.gml;55;79;7;1;41.83;1573;164.11;39;4565;41.83;2.09528594155572;1;1
grafo6301.55.gml;55;69;6;0.06;77.44;2788;7165.57;18;6804;77.44;590.901995176496;1;1
grafo6399.55.gml;55;79;7;0.64;50.54;1297;169.6;47;3533;50.54;2.1722131147541;1;1
grafo6404.55.gml;55;69;7;4.78;37.89;829;186.9;19;1978;37.89;2.10668521637256;1;1
grafo6405.55.gml;55;69;7;3.83;37.85;909;185.2;19;2162;37.85;2.04774748505613;1;1
grafo6500.55.gml;55;75;8;0.13;19.82;0;199.18;284;21284;19.82;6.24085520316141;1;1
grafo6591.55.gml;55;76;7;6.35;56.95;2039;158.3;29;5310;56.95;1.81076594735594;1;1
grafo6592.55.gml;55;76;7;5.95;61.51;3193;153.68;29;8215;61.51;1.94325934882114;1;1
grafo6661.55.gml;55;72;6;2.79;59.04;3812;155.46;22;9387;59.04;1.46204242076816;1;1
grafo6741.55.gml;55;80;7;0.68;11.6;0;202.71;341;22104;11.6;7.14958746861174;1;1
grafo6784.55.gml;55;72;6;2.52;35.62;3235;157.98;41;7960;35.62;1.75967979088384;1;1
grafo6801.55.gml;55;78;6;3.3;40.92;1480;166.41;45;3985;40.92;1.90601289059313;1;1
grafo6864.55.gml;55;75;6;0.01;55.95;4192;154.91;30;10612;55.95;1.38954657136475;1;1
grafo7036.55.gml;55;72;8;0.04;7.71;4501;21221.25;41;11260;7.71;1948.61081009647;1;1
grafo7053.55.gml;55;73;7;0.07;66.13;1867;163.97;25;4773;66.13;1.73828212603723;1;1
grafo7054.55.gml;55;79;8;1.47;48.77;3853;157.29;56;10631;48.77;1.81100578810502;1;1
grafo7055.55.gml;55;79;8;0;14.47;6837;131046.33;96;20278;14.47;10858.2994362302;1;1
grafo7136.55.gml;55;73;7;0.06;76.99;4051;153.06;22;10713;76.99;1.3314724354501;1;1
grafo7207.55.gml;55;77;6;0.18;15.11;0;185.48;276;19807;15.11;3.58529587567244;1;1
grafo7318.55.gml;55;70;6;1.25;52.79;3798;157.65;21;9198;52.79;1.83568181818182;1;1
grafo7511.55.gml;55;76;6;0.22;60.26;1781;161.69;30;4615;60.26;1.52532355801601;1;1
grafo1205.56.gml;56;76;7;0.26;15.02;0;181.29;218;19846;15.02;4.38074074074074;1;1
grafo1335.56.gml;56;81;8;0.23;29.62;2677;164.51;67;7599;29.62;2.46299297676931;1;1
grafo1366.56.gml;56;70;8;0;46.04;4309;1480.12;41;10417;46.04;342.506574394464;1;1
grafo1428.56.gml;56;69;5;1.24;79.29;0;151.3;16;16961;79.29;1.08972950707126;1;1
grafo1450.56.gml;56;70;5;1.47;68.67;1875;166.18;21;4513;68.67;1.46960059171598;1;1
grafo1459.56.gml;56;69;6;3.7;80.7;4075;155.07;9;10112;80.7;1.25818415234291;1;1
grafo1478.56.gml;56;69;7;0.16;77.15;0;152.92;11;16664;77.15;1.17998624484182;1;1
grafo1480.56.gml;56;77;8;2.7;56.46;674;179.75;36;1792;56.46;2.77840199750312;1;1
grafo1611.56.gml;56;76;8;1.31;64.46;4526;154.83;36;11798;64.46;1.4611320754717;1;1
grafo1887.56.gml;56;72;8;0.13;68.87;1231;173.7;14;3198;68.87;1.82177136168552;1;1
grafo2411.56.gml;56;78;8;0.54;52.54;2806;157.27;54;8006;52.54;1.6397742870215;1;1
grafo3122.56.gml;56;84;9;0.08;49.64;1189;165.12;63;3508;49.64;2.54667162513946;1;1
grafo3136.56.gml;56;83;9;10.06;27.62;104;211.73;70;319;27.62;3.48476936466493;1;1
grafo3156.56.gml;56;82;8;0;50;1981;160.91;53;5697;50;2.0719442578912;1;1
grafo3188.56.gml;56;76;8;0.04;17.56;1541;63595.05;59;4106;17.56;10240.9667235495;1;1
grafo3292.56.gml;56;84;8;0.58;23.01;4729;188.76;242;15467;23.01;5.85870214035985;1;1
grafo3328.56.gml;56;76;8;0.31;42.14;4327;158.3;67;12310;42.14;1.73146992762665;1;1
grafo3338.56.gml;56;71;8;11.78;78.18;322;200.78;11;775;78.18;2.05150670383645;1;1
grafo3427.56.gml;56;81;9;0.78;51.19;3982;157.12;64;11360;51.19;1.74991485013624;1;1
grafo3453.56.gml;56;72;5;0.23;51.52;4021;155.45;29;10038;51.52;1.64958448753463;1;1
grafo3466.56.gml;56;79;7;3.52;42.22;70;215.94;32;197;42.22;2.56006809338521;1;1
grafo3479.56.gml;56;73;7;0.51;59.91;2545;160.33;28;6559;59.91;1.71168247628557;1;1
grafo3535.56.gml;56;68;5;1.6;57.48;5739;157.66;23;13316;57.48;1.29798619912688;1;1
grafo3569.56.gml;56;75;8;0;35.19;2687;2630.11;51;7051;35.19;401.22425940073;1;1
grafo3584.56.gml;56;80;6;0.23;40.02;2049;159.3;74;6010;40.02;2.04342936240159;1;1
grafo3589.56.gml;56;68;6;0.32;65.08;5806;163.42;25;13743;65.08;2.20590994371482;1;1
grafo3599.56.gml;56;80;7;0;33.15;3071;165.48;98;8690;33.15;3.65533644698149;1;1
grafo3607.56.gml;56;91;9;0.02;19.52;6895;2906.59;299;27415;19.52;652.165438373571;1;1
grafo3632.56.gml;56;88;8;0;8.31;5781;52855.48;241;22161;8.31;1451.15434674966;1;1
grafo3658.56.gml;56;78;8;3.32;42.43;2409;163.74;64;6671;42.43;2.43333900902435;1;1
grafo3698.56.gml;56;87;9;3.02;47.05;1063;170.71;58;3356;47.05;2.13273040482343;1;1
grafo3760.56.gml;56;69;6;1.82;74.28;0;153.31;13;17272;74.28;1.3447465329468;1;1
grafo3772.56.gml;56;83;8;0.06;42.36;1335;164.63;56;3897;42.36;2.39511922503726;1;1
grafo3789.56.gml;56;79;7;2.04;36.58;2918;158.55;55;8057;36.58;1.95591199193819;1;1
grafo3970.56.gml;56;77;8;0.3;33.12;0;171.43;154;19737;33.12;3.37952786007837;1;1
grafo4062.56.gml;56;87;9;0.52;15.12;0;201.84;384;26095;15.12;6.68297746144721;1;1
grafo4095.56.gml;56;79;10;2.18;37.01;254;197.54;30;706;37.01;2.72547352145342;1;1
grafo4100.56.gml;56;75;8;0.02;54.11;1748;163.85;36;4531;54.11;2.16052385406922;1;1
grafo4117.56.gml;56;73;8;4.65;62.37;1911;166.98;29;4846;62.37;1.83405069344811;1;1
grafo4175.56.gml;56;73;7;2.58;58.63;2574;157.19;31;6682;58.63;1.77879557409759;1;1
grafo4256.56.gml;56;75;8;6.22;65.1;3732;159.07;14;9474;65.1;1.52023164303215;1;1
grafo4266.56.gml;56;85;11;0.01;28.14;5283;16747.71;173;18493;28.14;1876.51744186046;1;1
grafo4275.56.gml;56;76;6;0.64;59.2;4662;153.74;35;12156;59.2;1.44854620185721;1;1
grafo4283.56.gml;56;74;6;1.62;33.9;6640;160.01;68;16922;33.9;2.01295822676897;1;1
grafo4304.56.gml;56;65;4;9.45;75.34;4080;160.05;6;8996;75.34;1.31676126649798;1;1
grafo4322.56.gml;56;78;8;1.67;42.99;460;191.7;29;1229;42.99;2.49885564819356;1;1
grafo4341.56.gml;56;73;6;2.77;43.18;1804;168.16;34;4518;43.18;1.9410228325891;1;1
grafo4391.56.gml;56;70;8;0.21;34.06;5891;167.85;89;14430;34.06;2.25206410879067;1;1
grafo4400.56.gml;56;86;9;0.25;23.48;1982;176.75;170;6406;23.48;3.49112360789503;1;1
grafo4409.56.gml;56;67;6;1.15;80.87;5714;158.48;7;13250;80.87;1.43636363636364;1;1
