graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo2968.32.graphml;1100;265;89.9585;32;41;29.6225;10.2912843974533;1;89.9585;400;75;89.7874;28.7011;2.09609309064467;1;89.7874;400;112;89.2886;34.5166;1.46172129714564;2;89.2886
grafo3008.32.graphml;2200;437;79.5761;32;47;6.4588;62.1048600284208;27;79.5761;2000;493;70.5071;4.1326;1.96153987763112;28;70.5071;400;163;53.6511;15.0841;1.90156868915034;24;53.6403
grafo3061.32.graphml;2900;531;83.5541;32;46;9.4369;7.02615671234224;10;83.5541;1600;327;66.2496;6.8142;2.3439362521282;10;66.2496;100;38;62.6102;12.9676;1.84031621296931;14;62.5481
grafo3066.32.graphml;1300;297;59.9805;32;48;5.2174;24.7629223680811;16;59.9805;2400;508;72.6353;6.4049;2.80694693582483;15;72.6353;300;127;54.5931;16.2449;1.8890761327418;20;54.542
grafo3107.32.graphml;1900;515;87.7761;32;48;18.6659;25.8723337111896;12;87.7761;1000;257;67.0921;18.699;1.87897018921747;19;67.0921;100;42;53.369;18.6963;1.94382994440119;20;52.9124
grafo3230.32.graphml;200;46;89.254;32;40;28.2419;7.26088545756676;4;89.254;1100;181;75.3052;28.757;1.74210441254211;5;75.3052;11400;3087;78.3682;30.4959;1.71486397902131;4;78.3682
grafo3901.32.graphml;700;156;89.1824;32;38;21.3646;14.9771914162052;4;89.1824;900;98;88.0842;11.849;1.56157130301666;4;88.0842;400;123;83.7075;32.6743;1.51932621817169;4;83.5908
grafo5235.32.graphml;600;109;89.8231;32;38;25.882;25.5782469269455;2;89.8231;1100;150;88.9066;27.271;1.75586623583585;3;88.9066;200;62;85.469;38.2007;1.9201078763054;3;85.4023
grafo5335.32.graphml;600;141;89.8629;32;37;35.7443;11.4684354334422;2;89.8629;1000;129;89.6472;38.3025;1.5608360349895;2;89.6472;200;53;87.331;42.1614;1.67645614637764;3;87.331
grafo5478.32.graphml;800;172;87.5863;32;42;15.4978;6.51782554571703;5;87.5863;1300;151;84.5246;17.8596;2.02780128747579;6;84.5246;1400;309;78.0068;25.291;1.7465664985476;5;78.0068
grafo5807.32.graphml;500;156;89.8549;32;41;31.0771;8.28840352126736;4;89.8549;600;101;85.8691;35.5377;2.16436544877873;4;85.8691;300;88;85.6915;42.7174;1.45939484941959;4;85.6537
grafo5848.32.graphml;1600;405;89.8975;32;39;38.7278;5.39061005289633;4;89.8975;900;136;89.4952;43.3672;1.75000144359297;4;89.4952;1500;434;86.2163;44.0477;1.50119918148624;4;86.2163
grafo6072.32.graphml;300;63;89.7556;32;38;45.062;10.3907777453567;3;89.7556;1200;163;89.6029;42.0764;1.67933214466853;3;89.6029;400;108;85.8681;41.5467;1.43309633152513;3;85.7937
grafo743.32.graphml;1300;203;87.2121;32;37;16.5948;6.02641365335384;2;87.2121;800;115;89.7284;19.5973;1.92993117862201;2;89.7284;200;60;86.4533;32.925;1.49531817994493;2;86.1408
grafo9872.32.graphml;2000;375;86.9367;32;43;5.055;28.4225744902626;18;86.9367;1400;292;78.1955;10.0965;2.03246080366548;13;78.1955;1500;376;53.8329;11.4239;1.95212619057571;19;53.1346
grafo9910.32.graphml;900;218;89.1339;32;37;31.7426;16.080013404497;8;89.1339;600;85;58.9499;34.371;1.41137178661005;5;58.9499;500;151;68.6309;36.4706;1.46880475303917;5;68.6309
grafo9956.32.graphml;700;172;89.1468;32;39;12.6285;20.648211742679;4;89.1468;2100;275;81.2828;19.5245;1.80654866201438;5;81.2828;100;41;78.4121;19.9474;2.12924015149218;5;76.9933
grafo9975.32.graphml;1400;265;88.1735;32;39;7.575;40.5137793510899;11;88.1735;300;65;87.9084;15.3856;2.49158155182321;4;87.9084;100;22;69.0146;10.9282;2.15934140043346;4;69.0146
grafo9980.32.graphml;700;172;89.8372;32;37;15.3821;14.0395450181375;2;89.8372;1200;191;88.9751;14.94;1.72495869975547;3;88.9751;1100;307;79.1558;21.0807;1.55145806665304;4;79.1484
grafo10702.33.graphml;2100;483;89.6018;33;41;14.2537;28.3663228511189;5;89.6018;1200;219;88.6332;6.3293;2.56705707066409;6;88.6332;6600;2128;71.7146;11.4182;2.58865299452901;6;71.7146
grafo10766.33.graphml;1400;187;89.9739;33;38;31.4695;13.7768028943032;2;89.9739;1600;200;88.331;29.2088;1.66251605497768;3;88.331;600;178;83.537;36.4558;1.30879132207616;3;83.537
grafo10902.33.graphml;1600;281;87.4129;33;42;16.336;10.3125969143967;10;87.4129;900;147;83.3196;20.3323;2.12829865677113;9;83.3196;300;123;47.4932;24.0272;1.67670572106615;13;46.8314
grafo10981.33.graphml;600;109;89.9121;33;39;23.1391;34.1777822646354;4;89.9121;600;69;89.198;24.4177;1.99368834791458;4;89.198;500;150;76.4832;18.9651;1.63651890899441;5;69.122
grafo11292.33.graphml;700;250;82.2849;33;46;16.0785;15.5416822234409;12;82.2849;300;72;52.3594;13.2329;2.17904059832968;13;52.3594;0;0;54.8398;16.4482;2.20374179291429;10;54.8398
grafo11434.33.graphml;2000;375;88.5206;33;43;12.9946;18.1514485532254;10;88.5206;1600;338;59.6498;9.7824;2.10686963720341;12;59.6498;600;159;63.9748;23.851;1.94693310779574;11;63.9623
grafo11574.33.graphml;900;187;89.1325;33;44;2.8721;37.1966462369383;8;89.1325;1300;241;89.0491;13.515;2.1837231144784;7;89.0491;300;113;69.6011;15.054;1.72704553042386;9;69.1553
grafo11674.33.graphml;1100;218;89.394;33;39;23.7711;15.2925225633162;3;89.394;1000;173;88.126;26.5934;1.79964872941165;4;88.126;500;157;70.4575;33.9878;1.51708453397393;5;70.4575
grafo1174.33.graphml;800;219;89.9027;33;41;4.8479;10.5965055339074;3;89.9027;700;134;88.9937;30.7661;2.16715308591462;3;88.9937;500;154;84.9346;33.9319;1.54477793133342;4;84.8531
grafo1423.33.graphml;1900;498;63.7037;33;55;21.4316;23.228018641702;36;63.7037;500;151;47.9317;22.9087;2.94806354741973;29;47.9317;100;48;30.2355;20.4535;2.31076478691324;34;30.2348
grafo1502.33.graphml;200;47;88.557;33;43;21.0244;15.0202297572788;3;88.557;700;124;85.3218;19.1022;1.86440366982702;3;85.3218;500;121;84.7596;21.5855;1.59032155950234;4;84.7351
grafo1541.33.graphml;1300;281;89.6559;33;44;15.5775;12.1958435873052;10;89.6559;3200;555;86.1799;24.6535;1.54850423362624;12;86.1799;0;0;47.8892;19.3898;2.03090870398805;10;47.8892
grafo1698.33.graphml;900;187;89.6399;33;43;7.9102;10.6591818427417;7;89.6399;900;172;86.2553;8.6646;2.7634198276291;8;86.2553;5600;2053;73.8662;27.9893;2.27433637545113;10;73.8656
grafo1711.33.graphml;700;140;80.4193;33;46;10.225;12.798829316903;14;80.4193;1000;224;77.1499;7.6281;2.34027622771876;10;77.1499;200;80;57.7553;9.4691;2.32936288190443;12;57.7553
grafo178.33.graphml;1700;312;84.2717;33;42;4.7143;23.3788615221755;14;84.2717;200;41;64.164;7.1395;2.1971783953701;9;64.164;200;77;64.0911;19.6161;1.87944676693847;7;64.0911
grafo1877.33.graphml;2100;390;89.0347;33;48;10.9629;7.76390780179399;12;89.0347;1900;412;83.3256;10.1343;2.03065503687931;12;83.3256;1500;573;62.7293;22.5586;1.9716974395684;16;62.7234
grafo1975.33.graphml;1700;453;84.911;33;46;5.9894;9.24031637103787;10;84.911;1000;202;65.9054;9.1182;2.3161005715657;10;65.9054;100;35;58.0078;15.1241;2.08947190044011;16;57.8729
grafo1985.33.graphml;900;234;89.4761;33;43;3.7517;13.7308813001262;5;89.4761;2500;421;89.5257;6.3769;2.26316670449527;4;89.5257;100;38;68.6647;18.6286;2.21659777984969;6;68.3128
grafo2008.33.graphml;2500;545;88.4195;33;42;18.7999;64.6459976671658;9;88.4195;2000;352;52.1214;29.2921;1.71118723886204;13;52.1214;2900;938;76.293;25.2877;1.95622323145159;6;76.293
grafo2049.33.graphml;100;32;89.9465;33;38;24.4489;3.64344404296271;1;89.9465;200;32;88.7073;27.2325;1.77323542601404;1;88.7073;100;21;89.9052;21.9315;1.79633835671615;1;88.883
grafo2064.33.graphml;1500;297;89.7993;33;42;18.9496;9.09481125642976;4;89.7993;500;85;79.8679;15.2551;2.12664567963437;4;79.8679;600;146;76.038;24.5054;1.68629506123104;4;76.0182
grafo2155.33.graphml;800;140;89.8335;33;40;26.6074;15.8362644067091;2;89.8335;1600;242;89.5802;26.6253;1.83672841095006;5;89.5802;800;247;86.9703;33.0549;1.49713617691857;3;86.9703
grafo2203.33.graphml;1200;249;89.9045;33;41;9.5947;20.5209929178089;2;89.9045;800;140;89.8691;26.7561;2.33580327280146;2;89.8691;200;61;68.2045;19.6355;1.49539075529852;4;68.2045
grafo2654.33.graphml;600;156;85.6924;33;49;4.8248;17.2413064784285;11;85.6924;200;54;58.1934;6.297;2.75638810661023;15;58.1934;1400;541;67.0543;14.545;2.26030160981171;14;67.0543
grafo2687.33.graphml;500;140;81.6859;33;46;24.1493;47.7169689984443;10;81.6859;1000;202;71.8674;14.5766;1.52814622069932;12;71.8674;9000;3709;65.889;13.1857;1.78495566536554;14;65.889
grafo2749.33.graphml;700;125;85.5632;33;40;19.5222;8.40114205929991;8;85.5632;700;112;86.3966;30.484;1.59389397924063;5;86.3966;1600;534;73.9588;31.6586;1.43686886367935;7;73.911
grafo2828.33.graphml;200;47;89.9893;33;37;45.5807;8.94169153320711;1;89.9893;900;100;89.8596;46.0051;1.63565549520015;1;89.8596;100;28;89.9578;54.1189;1.56643067204472;1;89.9476
grafo3014.33.graphml;600;124;88.436;33;44;11.7308;5.20138003205625;8;88.436;1000;196;88.716;13.0056;2.19450491043056;6;88.716;200;77;74.1027;19.2042;1.77693173404872;8;73.8514
grafo3082.33.graphml;200;63;89.9557;33;43;1.273;4.38730484862683;1;89.9557;100;22;88.1115;4.9775;2.02377367212751;3;88.1115;900;298;70.7331;20.3451;1.69474368741598;4;70.6333
grafo3214.33.graphml;1100;202;82.8452;33;44;15.8582;16.7768467728338;12;82.8452;700;153;89.5069;1.5291;2.12403714181791;6;89.5069;1000;357;73.8587;26.7996;1.76166101574632;9;73.8532
grafo3260.33.graphml;800;250;86.795;33;48;5.9061;9.90428481367597;12;86.795;700;185;82.6859;10.7995;2.71290374387349;12;82.6859;300;120;55.9584;13.9349;1.81781030783245;17;55.4169
grafo3619.33.graphml;900;328;80.6208;33;45;6.8388;22.4642205584412;9;80.6208;300;67;67.2351;11.3027;1.7500552899599;7;67.2351;300;121;59.0703;18.3205;1.59058001336485;13;59.0703
grafo3877.33.graphml;2100;468;68.3506;33;51;1.3301;16.6377928289021;30;68.3506;1000;227;52.9714;4.4067;2.60919324652981;31;52.9714;300;147;33.6186;8.1236;2.44509190363119;34;30.7649
grafo3907.33.graphml;800;187;82.1242;33;42;27.4273;13.5110286145075;12;82.1242;1000;159;77.0822;14.4703;1.66916034730231;8;68.3281;700;245;85.0831;36.6679;1.6130566925289;5;84.8351
grafo3952.33.graphml;1100;250;87.9774;33;39;8.0465;12.1774064428833;5;87.9774;600;124;77.1284;8.6486;1.95771102296991;5;77.1284;300;104;75.8182;24.3429;1.73309614894126;4;75.4542
grafo5133.33.graphml;500;110;89.5879;33;46;5.7231;9.05869106849416;7;89.5879;300;69;59.346;9.5655;2.59023158565377;10;59.346;200;82;53.1873;17.8864;1.75000037786193;11;53.1742
grafo5177.33.graphml;400;109;89.8746;33;41;26.0123;10.1987005183358;3;89.8746;200;40;89.4507;34.5716;2.11081861112878;3;89.4507;500;113;85.895;16.8652;1.70047117329785;3;85.895
grafo5203.33.graphml;600;94;89.5053;33;41;9.8016;8.04203323592958;2;89.5053;800;79;88.4147;8.6648;1.83887149875395;2;88.4147;400;124;83.9053;25.5388;1.3853408659623;2;83.8875
grafo5206.33.graphml;900;156;84.4044;33;43;17.8005;39.9795967978241;7;84.4044;1200;150;70.672;6.4962;3.05189179468562;6;70.672;200;75;61.5356;23.4118;1.96356247683332;11;61.5356
grafo5304.33.graphml;3300;904;78.2316;33;53;7.0262;7.40195636563373;28;78.2316;1700;385;59.6446;1.9749;2.38482612381835;20;59.6446;200;93;51.8175;7.0063;2.06034753257687;27;51.8175
grafo5395.33.graphml;500;156;83.2608;33;46;6.2773;241.730248304385;11;83.2608;1200;194;62.3888;18.737;2.01423700470702;13;62.3888;1000;389;60.4419;19.4649;1.83799515291225;16;60.4419
grafo5416.33.graphml;100;31;89.8663;33;38;31.9989;4.89669289622287;1;89.8663;800;109;89.4869;31.4902;1.77973258977065;1;89.4869;19500;5875;85.7173;42.7258;1.61409442919567;3;85.7173
grafo5508.33.graphml;400;94;89.9084;33;41;31.6073;4.75971582462961;2;89.9084;400;68;84.8023;23.0892;2.89928601094674;2;84.8023;500;115;87.4748;35.8484;1.45145551531976;2;87.4748
grafo5583.33.graphml;500;109;89.324;33;42;29.4894;8.81832311594641;3;89.324;2100;342;89.5735;29.7449;2.09715666456881;3;89.5735;400;95;83.1187;32.4506;1.51971328912781;3;82.8427
grafo5657.33.graphml;900;219;89.86;33;43;9.1598;9.67313661238739;4;89.86;1300;245;89.1114;18.6597;2.46117289197679;7;89.1114;1700;750;75.2753;19.2522;2.17307843951513;8;75.2753
grafo5702.33.graphml;700;203;88.3365;33;47;9.0671;44.4630026838448;15;88.3365;1000;233;70.3766;6.1157;2.19361512596853;10;70.3766;900;371;48.6626;15.1016;2.08169283267548;15;48.6626
grafo5730.33.graphml;1000;250;89.8645;33;41;29.3492;23.0993310287073;5;89.8645;700;112;87.7236;33.8626;1.70872252798772;5;87.7236;300;89;85.8222;38.8619;1.42742064437638;5;85.8199
grafo5821.33.graphml;600;140;89.9646;33;43;0.8648;8.06655576192339;1;89.9646;800;158;89.2435;19.0719;2.36416573967905;3;89.2435;400;94;78.7962;22.0572;1.850943124832;6;78.7962
grafo598.33.graphml;1700;499;83.1598;33;49;10.9917;28.4875493540591;13;83.1598;200;49;51.6266;13.6942;2.71571970997715;20;51.6266;1000;424;63.3047;19.2034;1.69175168440057;23;63.2417
grafo6001.33.graphml;800;125;89.86;33;40;37.3021;5.46473423402473;3;89.86;1200;184;89.6493;37.1137;1.75381435389035;3;89.6493;400;119;76.0652;37.1816;1.42120929715971;4;72.0314
grafo6111.33.graphml;500;125;89.8703;33;40;40.435;5.42968131415671;3;89.8703;400;70;87.6565;41.0589;1.73121162348618;4;87.6565;600;178;83.6448;39.4234;1.45279205161703;4;83.5206
grafo9869.33.graphml;200;47;89.8298;33;38;54.0617;9.01088278489726;1;89.8298;300;49;89.8969;56.1738;1.61393427926064;1;89.8969;300;61;89.5863;56.4324;1.52252135559692;1;89.461
grafo9905.33.graphml;500;124;77.3249;33;41;23.6294;9.4364163757579;8;77.3249;500;88;66.7178;29.8271;1.93461732751917;6;66.7178;15900;3958;77.3045;30.4501;1.7792565734763;6;77.3045
grafo10190.34.graphml;300;62;89.6157;34;45;18.8811;11.8539857005496;4;89.6157;1200;205;89.4745;26.9693;1.78241906222934;5;89.4745;100;43;73.6805;29.5775;1.76299318964601;6;73.4815
grafo10483.34.graphml;1200;282;89.8202;34;45;7.8722;20.8456665315247;2;89.8202;1000;165;63.4647;8.3631;1.78605167859994;8;63.4647;14800;5938;61.9438;11.9843;2.4714607885261;10;61.9438
grafo10511.34.graphml;900;234;89.8195;34;41;20.7723;20.2114523227919;3;89.8195;500;108;89.3942;22.8795;2.75706428421366;4;89.3942;0;0;54.4073;21.018;2.33900782679639;10;44.1253
grafo11166.34.graphml;800;156;89.8221;34;43;25.2392;5.91526156493738;2;89.8221;1000;168;68.6095;26.2451;1.81548707924668;4;68.6095;10700;3293;75.8807;28.1039;1.90969529760314;3;75.8807
grafo11386.34.graphml;1200;235;89.4268;34;46;19.8222;21.7364970035015;11;89.4268;1300;269;82.0637;16.2052;2.09503458320568;12;82.0637;100;46;49.8765;17.0034;1.61815653789144;11;48.9528
grafo11530.34.graphml;2200;406;86.0213;34;49;12.2777;54.2098095792266;8;86.0213;1400;278;69.0297;16.5571;2.07231580279306;8;69.0297;200;59;59.2351;21.371;1.90745674817679;8;59.2351
grafo11572.34.graphml;1100;265;88.1481;34;47;12.583;28.3020175887357;13;88.1481;1900;430;78.4287;12.8068;2.43081164421162;12;78.4287;200;82;49.6466;14.7301;1.88691298303082;22;49.3812
grafo11584.34.graphml;700;125;89.9534;34;45;17.8778;8.78648234457396;3;89.9534;900;180;89.6423;14.382;2.40817584657199;4;89.6423;0;0;67.8356;18.5546;2.64391192558872;4;67.8356
grafo11592.34.graphml;100;31;89.7057;34;39;18.8653;27.2319055918476;2;89.7057;600;140;89.7419;12.0144;1.48135707169778;3;89.7419;800;246;83.2457;36.1825;1.45268833515073;3;83.2457
grafo11604.34.graphml;1000;187;85.3249;34;43;18.061;17.3400232842106;11;85.3249;1000;157;77.1398;11.0312;1.76412548542435;9;77.1398;1000;280;58.2231;23.1633;1.62546494139605;10;57.7069
grafo11650.34.graphml;500;77;89.8983;34;41;38.1852;10.106810114059;2;89.8983;900;144;89.8259;39.9364;2.23279228560739;3;89.8259;0;0;83.2621;38.8705;2.23403055750725;3;83.2621
grafo1277.34.graphml;900;187;84.6715;34;46;20.0733;22.3279042629694;8;84.6715;2100;416;81.626;24.3818;1.79310904071045;11;81.626;1500;650;70.3479;21.2224;1.95800836876735;15;70.3479
grafo1742.34.graphml;1000;249;89.7627;34;43;23.9759;10.3048285669386;4;89.7627;1300;217;89.2765;24.1324;2.44105616442754;5;89.2765;300;103;70.5273;29.1703;1.52741572824636;5;68.293
grafo1984.34.graphml;600;172;82.3542;34;43;20.5163;25.7955264886762;8;82.3542;300;70;83.3663;7.5036;2.15822601066708;7;83.3663;100;39;62.9061;8.5906;2.00619813918259;10;62.9061
grafo2010.34.graphml;1400;360;89.8262;34;41;25.6949;16.4931954534381;7;89.8262;400;74;72.2022;25.911;1.89670162762101;7;72.2022;300;125;66.9692;24.3868;1.80643218181804;8;66.106
grafo2031.34.graphml;700;125;89.9665;34;42;26.9208;14.1260680848447;1;89.9665;400;66;89.9702;27.7962;2.53772442335033;1;89.9702;500;164;89.9987;42.4116;1.32218086828263;1;89.9987
