Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo6516.35.gml;35;46;5;2.19;56.55;6113;156.22;36;11484;56.55;1.42429851188273;1;1
grafo6517.35.gml;35;49;5;0.07;64.6;4886;152.99;16;9091;64.6;1.62959033784887;1;1
grafo6642.35.gml;35;42;7;3.81;86.59;0;151.5;4;12395;86.59;1.08180209609364;1;1
grafo6745.35.gml;35;53;9;0.66;22.88;0;165.55;78;14827;22.88;2.70994332818135;1;1
grafo681.35.gml;35;48;9;0.3;50.16;4102;155.46;24;7646;50.16;1.48060486522025;1;1
grafo6825.35.gml;35;44;7;12;42.05;0;151.79;11;12510;42.05;1.21889451662629;1;1
grafo6897.35.gml;35;47;7;0;22.99;713;31327.7;34;1317;22.99;1756.97966527197;1;1
grafo7560.35.gml;35;45;7;0.27;34.71;4221;213763.15;9;7522;34.71;21610.416095313;1;1
grafo9873.35.gml;35;47;8;0;55.78;1917;154.51;13;3614;55.78;1.32612865151962;1;1
grafo10137.36.gml;36;45;6;1.12;76.67;1630;159.02;7;2894;76.67;1.3520541621788;1;1
grafo10284.36.gml;36;48;5;0.22;52.5;4790;12391.92;17;8977;52.5;1187.84401226598;1;1
grafo10397.36.gml;36;46;6;0.34;84.89;2004;159;7;3707;84.89;1.2833556762859;1;1
grafo10450.36.gml;36;46;6;0.05;15.86;0;165.55;67;13337;15.86;2.99500870574579;1;1
grafo10461.36.gml;36;45;7;0;48.07;4270;154.69;16;7815;48.07;1.62831553565277;1;1
grafo10463.36.gml;36;50;5;0.13;27.4;0;183.37;134;14726;27.4;2.89411124217403;1;1
grafo10566.36.gml;36;48;6;1.14;67.68;2517;154.9;10;4747;67.68;1.43947303007706;1;1
grafo10569.36.gml;36;47;5;2.06;56.12;1674;160.15;16;3222;56.12;1.48170731707317;1;1
grafo10729.36.gml;36;46;8;3.32;49.21;0;159.04;48;13085;49.21;1.87432590855803;1;1
grafo10840.36.gml;36;50;5;0.43;53.9;4385;156.31;28;8360;53.9;1.63069752745083;1;1
grafo11030.36.gml;36;47;5;0.15;68.64;0;152.18;17;12772;68.64;1.40772005218326;1;1
grafo11031.36.gml;36;41;7;13.2;89.53;3703;153.42;1;6246;89.53;1.08704670145858;1;1
grafo11084.36.gml;36;44;5;0.16;80.41;3771;153.04;2;6623;80.41;1.14771934718929;1;1
grafo11126.36.gml;36;46;7;0.01;87.22;2590;155.18;6;4739;87.22;1.3289409125955;1;1
grafo11128.36.gml;36;47;5;2.34;82.39;4094;151.41;10;7530;82.39;1.15070654410756;1;1
grafo11131.36.gml;36;46;6;6.71;77.14;3260;155.27;5;5901;77.14;1.29497863996078;1;1
grafo11209.36.gml;36;45;6;0.29;55.78;3459;156.82;12;6286;55.78;1.41917536773112;1;1
grafo11240.36.gml;36;47;5;1.01;47.92;3530;154.57;26;6689;47.92;1.5377941061518;1;1
grafo11244.36.gml;36;48;5;0.21;54.66;2423;3811.18;15;4519;54.66;312.490656851642;1;1
grafo11247.36.gml;36;47;6;2.44;48.11;1108;170.17;19;2062;48.11;1.90442116023511;1;1
grafo11296.36.gml;36;44;5;0.24;73.8;2199;156.33;7;3909;73.8;1.38398813936249;1;1
grafo11309.36.gml;36;46;6;1.02;74.29;2380;154.47;8;4380;74.29;1.32354655398514;1;1
grafo11329.36.gml;36;49;5;3.45;50.77;3731;155.12;27;7192;50.77;1.61655105662204;1;1
grafo11336.36.gml;36;47;5;1.3;75.59;2241;155.25;9;4137;75.59;1.24773413897281;1;1
grafo11346.36.gml;36;49;6;1.28;65.19;3725;152.23;16;7021;65.19;1.4031727765905;1;1
grafo11377.36.gml;36;48;5;0;50.99;3905;536109.86;4;7246;50.99;59173.032711144;1;1
grafo11378.36.gml;36;47;6;0.3;67.64;1836;158.45;19;3452;67.64;1.4720429327725;1;1
grafo11385.36.gml;36;48;5;0.07;59.57;1276;160.1;12;2424;59.57;1.42287908425705;1;1
grafo11414.36.gml;36;47;5;19.33;71.61;404;183.88;9;739;71.61;1.57143817656155;1;1
grafo11418.36.gml;36;48;6;0.75;65.3;3743;154.54;16;7076;65.3;1.23525699460066;1;1
grafo11437.36.gml;36;47;5;0.18;75.86;1236;160.4;9;2278;75.86;1.45016029225378;1;1
grafo11444.36.gml;36;46;7;0.02;67.09;2363;157.47;7;4459;67.09;1.47524357131449;1;1
grafo11468.36.gml;36;47;6;6.94;42.62;3716;156.08;20;6904;42.62;1.74370297677462;1;1
grafo11477.36.gml;36;48;5;12.18;54.6;3807;153.83;17;7180;54.6;1.41088525556047;1;1
grafo11497.36.gml;36;54;8;1;24.54;0;187.65;155;16118;24.54;3.37371916508539;1;1
grafo11500.36.gml;36;44;7;2.24;69.8;4471;155.4;12;7841;69.8;1.23057936235859;1;1
grafo11529.36.gml;36;52;8;0.07;21.3;1774;10737.25;39;3648;21.3;1197.87616670284;1;1
grafo11533.36.gml;36;48;5;1.83;67.54;5027;157.13;34;9430;67.54;1.32061179898034;1;1
grafo11554.36.gml;36;50;5;6;59.69;1586;156.07;17;3110;59.69;1.35143699336772;1;1
grafo11562.36.gml;36;53;8;5.31;44.55;991;163.73;19;2110;44.55;1.95631112329769;1;1
grafo11585.36.gml;36;49;5;0.21;80.71;3025;153.07;8;5810;80.71;1.24855866243874;1;1
grafo11588.36.gml;36;46;5;0;79.24;3497;152.25;8;6407;79.24;1.20277597050531;1;1
grafo11593.36.gml;36;56;8;1.07;48.32;1931;155.96;36;4182;48.32;2.46871310507674;1;1
grafo11598.36.gml;36;46;5;2.1;72.49;813;171.35;11;1471;72.49;1.61119814726517;1;1
grafo11612.36.gml;36;48;5;0.46;48.73;3229;2546.51;26;6004;48.73;233.005398436871;1;1
grafo11629.36.gml;36;46;5;0.63;78.87;0;151.06;9;12468;78.87;1.09414670966857;1;1
grafo11642.36.gml;36;49;5;3.86;84.51;3081;151.51;13;5829;84.51;1.09576276950282;1;1
grafo11651.36.gml;36;47;8;0.69;67.14;3498;153.22;18;6571;67.14;1.38348637663706;1;1
grafo11662.36.gml;36;48;5;0.01;47.55;0;15228.04;27;13245;47.55;1366.00703946848;1;1
grafo11668.36.gml;36;44;8;0.86;53.13;6537;157.11;20;11677;53.13;1.63356164383562;1;1
grafo11677.36.gml;36;49;8;0;74.91;1582;158.69;9;3019;74.91;1.35517191563132;1;1
grafo1701.36.gml;36;41;4;0.39;87.33;0;151.73;6;11825;87.33;1.04115996258185;1;1
grafo1874.36.gml;36;48;8;0.05;75.33;4552;151.65;20;8958;75.33;1.11734241908007;1;1
grafo1948.36.gml;36;45;8;0;81.6;2061;154.18;6;3694;81.6;1.25155104342922;1;1
grafo1964.36.gml;36;51;7;4.47;48.06;2181;157.57;23;4246;48.06;1.76657868690201;1;1
grafo2093.36.gml;36;53;10;0.98;48.57;3159;155.55;32;6440;48.57;1.89432591920109;1;1
grafo2104.36.gml;36;45;7;6.98;86.25;2941;151.85;7;5306;86.25;1.110445500241;1;1
grafo2207.36.gml;36;49;7;5.1;54.83;0;157.74;27;13442;54.83;1.57251525537073;1;1
grafo2267.36.gml;36;52;8;0.03;58.41;3219;155.09;28;6440;58.41;1.88421238002994;1;1
grafo2362.36.gml;36;54;7;1.5;44.67;3490;152.5;30;7157;44.67;1.98724098234843;1;1
grafo2405.36.gml;36;47;5;0.01;38;3313;56730.89;24;6091;38;5874.17846900507;1;1
grafo2465.36.gml;36;44;8;6.36;64.35;1284;165.13;9;2288;64.35;1.77473155129084;1;1
grafo2504.36.gml;36;49;6;1.47;56.43;2934;153.25;14;5549;56.43;1.39064127362;1;1
grafo2865.36.gml;36;45;7;18.39;89.22;5879;150.43;4;10546;89.22;1.05786319487497;1;1
grafo2877.36.gml;36;53;8;1.26;52.88;1916;158.95;39;3882;52.88;1.38201412114456;1;1
grafo2974.36.gml;36;44;7;0.73;74.88;2839;156.98;5;5024;74.88;1.32340513957193;1;1
grafo3022.36.gml;36;45;6;0;71.84;5199;151.86;14;9481;71.84;1.339713639789;1;1
grafo3035.36.gml;36;50;7;1.1;35.36;0;174.38;96;14134;35.36;2.96520645566967;1;1
grafo3041.36.gml;36;53;8;3.51;40.75;3698;163.84;52;7582;40.75;2.0199966392203;1;1
grafo3055.36.gml;36;46;5;1.77;31;5051;165.62;55;9537;31;2.22319213452173;1;1
grafo3096.36.gml;36;51;9;1.45;63.47;1963;154.4;15;4071;63.47;1.35674676524954;1;1
grafo3145.36.gml;36;45;7;3.38;71.9;0;152.82;10;12707;71.9;1.17436114640689;1;1
grafo3182.36.gml;36;53;8;3.96;53.66;3701;155.64;30;7418;53.66;1.58085381630013;1;1
grafo3200.36.gml;36;47;6;5.88;50.42;3374;156;19;6214;50.42;2.17216515211379;1;1
grafo3210.36.gml;36;49;9;0.03;26.72;3217;119020.62;33;6246;26.72;13808.8485613327;1;1
grafo3220.36.gml;36;45;8;0.26;87.17;4396;150.66;10;8249;87.17;1.0593243427326;1;1
grafo3241.36.gml;36;47;8;0.14;67.66;2387;156.94;20;4419;67.66;1.49648977126897;1;1
grafo3304.36.gml;36;47;9;2.23;47.32;2634;157.15;27;5065;47.32;2.35509376583882;1;1
grafo3311.36.gml;36;47;8;2.54;66.94;3595;152.97;19;6670;66.94;1.22315460105248;1;1
grafo3317.36.gml;36;46;8;0.72;62.27;0;157.56;18;12926;62.27;1.49079613437644;1;1
grafo3336.36.gml;36;44;5;1.03;69.76;0;151.78;12;12355;69.76;1.23419055649241;1;1
grafo3379.36.gml;36;44;6;3.08;63.1;3775;153.83;8;6631;63.1;1.22656707674282;1;1
grafo3413.36.gml;36;53;7;3.05;47.6;1117;159.39;29;2301;47.6;2.15333658061374;1;1
grafo3438.36.gml;36;52;10;1.81;50.42;4698;154.13;17;9285;50.42;1.50073952341824;1;1
grafo344.36.gml;36;47;7;4.36;59.03;4193;155.03;17;7804;59.03;1.40067365269461;1;1
grafo3488.36.gml;36;45;6;2.28;65.29;5014;153.11;15;9022;65.29;1.48018519971749;1;1
grafo3518.36.gml;36;49;8;6.62;41.87;5110;156.11;31;9863;41.87;1.83410331793364;1;1
grafo3546.36.gml;36;49;8;1.97;49.77;1459;159.89;14;2789;49.77;1.67231592604606;1;1
grafo3560.36.gml;36;45;6;5.41;67.65;4417;151.72;11;8176;67.65;1.55875243664717;1;1
grafo3563.36.gml;36;46;7;4.11;65.13;3089;154.81;17;5618;65.13;1.35759633840248;1;1
grafo3566.36.gml;36;44;6;0.12;80.06;6828;151.23;6;11930;80.06;1.05014471292993;1;1
grafo3587.36.gml;36;48;6;0.72;67.43;2766;155.99;10;5237;67.43;1.45905271199389;1;1
grafo3588.36.gml;36;40;5;1.68;88;5440;151.43;4;9012;88;1.06282475200756;1;1
grafo3734.36.gml;36;46;8;8.39;65.15;1205;167;7;2205;65.15;1.80034722222222;1;1
grafo3767.36.gml;36;44;5;6.49;75.07;1145;168.72;6;2010;75.07;1.47526399537104;1;1
grafo3784.36.gml;36;46;7;0.05;81.3;6731;150.62;11;12318;81.3;1.06262445924603;1;1
grafo3862.36.gml;36;41;7;3.88;77.73;0;153.08;8;11918;77.73;1.21349580897373;1;1
grafo3905.36.gml;36;45;7;0.17;79.09;3695;152.76;6;6726;79.09;1.21535316509234;1;1
grafo3953.36.gml;36;48;8;0.45;76.8;0;150.96;7;12883;76.8;1.11437543614794;1;1
grafo4070.36.gml;36;43;6;0.13;88.21;5575;150.23;6;9654;88.21;1.02028888142425;1;1
grafo5124.36.gml;36;43;5;1.37;88.94;5689;151.04;4;9839;88.94;1.04087965461414;1;1
grafo5142.36.gml;36;48;6;1.74;34.54;0;159.33;45;13411;34.54;1.96792949940947;1;1
grafo5155.36.gml;36;47;7;0.07;64.27;3701;154.31;12;6926;64.27;1.32072380668702;1;1
grafo5175.36.gml;36;45;6;5.35;63.07;0;152.85;8;12498;63.07;1.22287241728074;1;1
grafo5184.36.gml;36;47;5;12.4;56.31;5589;152.24;17;10379;56.31;1.40610104861773;1;1
grafo5204.36.gml;36;49;5;2.66;76.04;775;168.45;11;1451;76.04;1.56343312150678;1;1
grafo5226.36.gml;36;46;5;0.11;62.2;6753;152.91;20;12411;62.2;1.37267355982275;1;1
grafo5258.36.gml;36;50;7;2.4;76.62;3803;153.29;11;7445;76.62;1.22930168207966;1;1
grafo5336.36.gml;36;49;5;2.86;60.42;1910;159.21;15;3616;60.42;1.51654411764706;1;1
grafo5360.36.gml;36;44;6;11.88;63.31;0;152.51;12;12403;63.31;1.26002430133657;1;1
grafo5372.36.gml;36;47;8;1.3;79.78;4624;151.62;10;8496;79.78;1.22441232296686;1;1
grafo5380.36.gml;36;45;5;1.82;51.74;4648;156.88;31;8405;51.74;1.66388225934765;1;1
grafo5381.36.gml;36;45;5;7.93;64.34;4722;153.25;8;8514;64.34;1.45366087095231;1;1
grafo5385.36.gml;36;47;7;4.63;73.85;2983;152.18;10;5434;73.85;1.20022769318344;1;1
grafo5388.36.gml;36;47;5;4.81;66.41;0;151.2;8;12995;66.41;1.31276989512647;1;1
grafo5409.36.gml;36;45;5;4.69;63.15;2930;154.34;12;5212;63.15;1.32213132876409;1;1
grafo5410.36.gml;36;45;6;0.16;81.55;1381;162.12;6;2424;81.55;1.40241320914479;1;1
grafo5429.36.gml;36;48;5;0.1;66.17;2737;154.99;13;5068;66.17;1.38329654157469;1;1
grafo5457.36.gml;36;43;5;2.71;87.34;5362;150.96;6;9574;87.34;1.04325388741767;1;1
grafo5482.36.gml;36;46;5;2.05;81;4897;151.42;8;8662;81;1.17230113636364;1;1
grafo5521.36.gml;36;40;4;7.47;77.36;5486;163.74;4;9298;77.36;1.3387551049148;1;1
grafo5528.36.gml;36;44;5;2.77;55.53;0;151.57;10;12349;55.53;1.26805385556916;1;1
grafo5529.36.gml;36;44;5;2.34;87.97;4944;151.35;3;8570;87.97;1.07407407407407;1;1
grafo5546.36.gml;36;52;8;0.02;18.98;6572;16539.18;70;13886;18.98;1971.38290048265;1;1
grafo5597.36.gml;36;43;4;0;20.77;6087;37308.59;24;10546;20.77;2422.46936552601;1;1
grafo5632.36.gml;36;43;4;2.18;54.52;3198;162.32;12;5762;54.52;1.39545674908235;1;1
grafo5700.36.gml;36;49;6;0.39;76.59;4557;152.27;18;8576;76.59;1.15784408084697;1;1
grafo5734.36.gml;36;52;8;1.51;52.36;3356;156.37;32;7041;52.36;1.6337140606538;1;1
grafo5764.36.gml;36;43;5;12.75;81.21;4183;152.77;7;7284;81.21;1.15022847100176;1;1
grafo5783.36.gml;36;46;5;5.47;60.12;1255;167.11;8;2273;60.12;1.68535098939132;1;1
grafo5809.36.gml;36;45;7;2.36;53.94;6153;156.52;18;11102;53.94;1.81610141587093;1;1
grafo5814.36.gml;36;43;6;0.01;29.06;2585;174240.37;19;4580;29.06;9534.03363074811;1;1
grafo5822.36.gml;36;45;6;1.11;80.56;0;151.25;7;12536;80.56;1.11583874799134;1;1
grafo5837.36.gml;36;56;8;0.05;29.6;6996;172.39;100;15953;29.6;2.53397305418242;1;1
grafo5839.36.gml;36;40;6;2.64;87.26;3955;155.69;1;6514;87.26;1.18295134700442;1;1
grafo5935.36.gml;36;42;5;15.64;87.49;5419;152.55;5;9267;87.49;1.08671216378964;1;1
grafo5999.36.gml;36;43;5;0.87;85.79;5370;151.39;5;9109;85.79;1.04255751014885;1;1
grafo6028.36.gml;36;43;4;10.88;82.64;6668;152.99;4;11467;82.64;1.10517788429083;1;1
grafo6037.36.gml;36;48;5;3;40.93;5844;154.61;28;11269;40.93;1.6496089199534;1;1
grafo6042.36.gml;36;43;4;16.02;89.91;3081;157.68;2;5413;89.91;1.34685165421558;1;1
grafo6049.36.gml;36;45;8;18.97;74.09;1483;166.07;6;2615;74.09;1.65696882837693;1;1
grafo6067.36.gml;36;43;4;0.51;84.57;0;151.89;4;12440;84.57;1.07463486533566;1;1
grafo6075.36.gml;36;53;7;0.42;43.87;2845;161.96;48;5938;43.87;2.65012169680111;1;1
grafo6093.36.gml;36;43;4;0.25;87.51;5728;150.57;5;9950;87.51;1.02008005336891;1;1
grafo6101.36.gml;36;42;6;20.14;87.29;3723;153.66;1;6280;87.29;1.10781743631108;1;1
grafo6109.36.gml;36;52;7;3.54;38.45;1656;170.61;49;3298;38.45;2.02125372146874;1;1
grafo6112.36.gml;36;48;7;4.56;48.15;5527;157.29;27;10471;48.15;1.39253852392539;1;1
grafo6227.36.gml;36;47;7;0.05;37.24;0;151.78;14;12953;37.24;1.18734827930887;1;1
grafo6283.36.gml;36;45;6;9.34;80.14;2222;156.62;6;3917;80.14;1.23006092495154;1;1
grafo6435.36.gml;36;50;5;0.49;53.72;4025;154.44;26;7705;53.72;1.68100902725049;1;1
grafo6599.36.gml;36;47;5;1.65;69.12;4657;152;12;8705;69.12;1.25616083009079;1;1
grafo6659.36.gml;36;54;8;3.77;34.38;3789;157.91;63;7969;34.38;2.55544314042898;1;1
grafo6826.36.gml;36;43;6;0;51.24;4912;158.51;24;8701;51.24;1.53591773322483;1;1
grafo695.36.gml;36;54;8;0.15;21.22;3453;2764.62;61;7425;21.22;397.830571665286;1;1
grafo7093.36.gml;36;49;6;0.05;80.47;3834;151.74;8;7226;80.47;1.11814199290731;1;1
grafo7282.36.gml;36;47;7;0.25;87.91;5136;150.59;7;9481;87.91;1.03340306363452;1;1
grafo7306.36.gml;36;48;6;4.12;53.21;4913;159.86;37;9301;53.21;2.04400459485729;1;1
grafo7364.36.gml;36;43;8;0.22;70;1440;165.16;2;2524;70;1.51710969674279;1;1
grafo7380.36.gml;36;47;6;2.67;80.52;4413;151.81;11;8223;80.52;1.10103715914555;1;1
grafo7416.36.gml;36;47;6;7.4;58.94;553;176.3;11;999;58.94;1.65237320715659;1;1
grafo7509.36.gml;36;45;6;2.72;60.37;3999;153.78;16;7074;60.37;1.22452552699769;1;1
grafo7553.36.gml;36;52;5;0.85;49.3;4204;156.07;45;8497;49.3;2.07567014147431;1;1
grafo7586.36.gml;36;50;9;1.75;69.98;2015;154.62;8;3845;69.98;1.56223552894212;1;1
grafo776.36.gml;36;52;8;1.11;76.45;1075;161.2;16;2166;76.45;1.45183925154157;1;1
grafo975.36.gml;36;48;6;3;40;4251;161.23;52;8107;40;1.95440173073723;1;1
grafo9853.36.gml;36;48;5;0;52.91;6137;9390.15;21;11448;52.91;825.606925700727;1;1
grafo9862.36.gml;36;51;8;0.16;66.63;2426;3787.46;14;4700;66.63;328.522560631698;1;1
grafo10089.37.gml;37;49;5;0.1;71.23;2738;8022.39;16;5085;71.23;728.172364457831;1;1
grafo10232.37.gml;37;49;5;2.94;48.78;2404;155.41;16;4478;48.78;1.3962867618379;1;1
grafo10280.37.gml;37;48;5;0.08;80.04;1923;157.59;7;3555;80.04;1.37161859213869;1;1
grafo10336.37.gml;37;46;5;0.09;69.29;1255;168.63;11;2283;69.29;1.92918381344307;1;1
grafo10342.37.gml;37;47;5;0.06;42.84;4805;12874.18;37;8753;42.84;1143.51588999236;1;1
grafo1035.37.gml;37;51;7;5.96;38.02;2892;159.99;35;5616;38.02;1.99133843909555;1;1
grafo10513.37.gml;37;47;7;0.04;36.83;2676;3633.09;21;4962;36.83;323.527406942045;1;1
grafo10564.37.gml;37;47;6;0.59;61.25;4392;156.5;20;8025;61.25;1.31956186135411;1;1
grafo10621.37.gml;37;49;5;0;57.66;0;152.64;8;13382;57.66;1.16919052863436;1;1
grafo10660.37.gml;37;49;6;0.82;64.26;4197;154.75;13;7977;64.26;1.31056307289393;1;1
grafo10704.37.gml;37;44;6;0.8;87.06;0;150.57;7;12201;87.06;1.02604376426366;1;1
grafo10734.37.gml;37;51;6;0.26;45.64;4837;10195.09;32;9802;45.64;1047.87679738562;1;1
grafo10798.37.gml;37;47;7;0.14;59.39;5346;155.41;9;9918;59.39;1.39315002411963;1;1
grafo10800.37.gml;37;45;5;0.85;87.22;2278;154.81;5;4049;87.22;1.14009824372519;1;1
grafo10802.37.gml;37;48;5;2.47;86.78;3856;152.73;4;7050;86.78;1.15170129063427;1;1
grafo10838.37.gml;37;45;7;0.06;19.8;3769;10314.91;24;6837;19.8;502.905935833552;1;1
grafo10892.37.gml;37;48;5;1.95;25.39;0;170.06;65;13561;25.39;2.53070851855212;1;1
grafo10941.37.gml;37;49;5;0;17.27;5124;19900.5;19;9470;17.27;1392.88038386839;1;1
grafo11083.37.gml;37;49;6;0.1;66.71;2621;158.95;12;4974;66.71;1.50924533974744;1;1
grafo11167.37.gml;37;48;5;2.29;80.25;1426;161.47;8;2663;80.25;1.48676006748331;1;1
grafo11213.37.gml;37;49;6;0.08;35.64;2846;6919.45;22;5382;35.64;677.601111656041;1;1
grafo11238.37.gml;37;47;7;0;71.61;3478;8584.96;11;6479;71.61;803.661803064884;1;1
grafo11243.37.gml;37;50;6;0.5;87.33;6151;150.32;5;11488;87.33;1.01390374331551;1;1
grafo11278.37.gml;37;47;5;0.06;59.96;0;5475.97;18;13485;59.96;1001.94467983052;1;1
grafo11284.37.gml;37;50;5;3.8;71.98;2098;156.07;10;4040;71.98;1.41506446505316;1;1
grafo11295.37.gml;37;48;6;0.21;76.12;1267;165.26;5;2387;76.12;1.60945238432149;1;1
grafo11323.37.gml;37;47;6;0.95;79.73;2467;154.81;9;4577;79.73;1.2788080407701;1;1
grafo11334.37.gml;37;49;5;5.91;61.89;205;191.96;8;392;61.89;2.15146797153025;1;1
grafo11359.37.gml;37;47;7;1.86;60.41;1612;164.3;19;3002;60.41;1.69132029339853;1;1
grafo11410.37.gml;37;45;6;1.12;38.46;0;166.56;62;12984;38.46;1.74602943319248;1;1
grafo11411.37.gml;37;47;8;0.21;83.23;1751;161.54;6;3181;83.23;1.39033168666196;1;1
grafo11417.37.gml;37;49;6;0.51;53.84;2710;156.07;11;5070;53.84;1.62634083393822;1;1
grafo11429.37.gml;37;48;5;2.51;78.22;0;151.51;7;12834;78.22;1.11526351813826;1;1
grafo11447.37.gml;37;50;6;1.42;66.36;2509;154.81;12;4796;66.36;1.41039565554694;1;1
grafo11450.37.gml;37;46;7;0.14;85.89;2311;158.09;4;4181;85.89;1.23465703971119;1;1
grafo11459.37.gml;37;45;7;2.46;57.29;2866;160.82;15;5162;57.29;1.3707087288559;1;1
grafo11460.37.gml;37;53;8;0.01;28.9;1020;30365;39;2128;28.9;5046.41554756951;1;1
grafo11493.37.gml;37;52;5;1.29;35.23;708;173.81;23;1398;35.23;1.84746019711903;1;1
grafo11541.37.gml;37;47;5;1.75;52.35;3217;158.47;21;5910;52.35;1.8718462823726;1;1
grafo11553.37.gml;37;49;5;0.46;36.87;3123;2502.52;15;5816;36.87;286.28588223768;1;1
grafo11564.37.gml;37;47;6;1.96;82.68;6098;151.15;16;11683;82.68;1.13681884108019;1;1
grafo11566.37.gml;37;53;8;0.52;18.8;0;195.49;159;15638;18.8;4.15359103385178;1;1
grafo11578.37.gml;37;49;6;0.22;85.82;909;169.96;2;1667;85.82;1.48299719339469;1;1
grafo11583.37.gml;37;46;7;0.03;16.78;3241;33436.5;27;6088;16.78;2254.8253309797;1;1
grafo11597.37.gml;37;49;5;0.17;84.46;3768;151.78;9;6910;84.46;1.14234209249116;1;1
grafo11610.37.gml;37;47;7;0.01;72.46;1847;155.05;10;3368;72.46;1.22723571719365;1;1
grafo11622.37.gml;37;49;6;1.96;77.25;4686;151.89;6;8960;77.25;1.19655147945789;1;1
grafo11625.37.gml;37;51;5;0.02;38.14;2101;165.1;26;4189;38.14;1.73239216909757;1;1
grafo11627.37.gml;37;53;8;0.05;39.32;2421;159.59;48;5089;39.32;2.00071060579144;1;1
grafo11653.37.gml;37;51;5;0.14;62.02;3084;28939.11;13;5862;62.02;3175.22408576122;1;1
grafo11666.37.gml;37;50;8;0.69;34.33;0;160.51;49;13841;34.33;1.6250936329588;1;1
grafo1555.37.gml;37;48;7;0.03;56.93;3681;154.54;13;6994;56.93;1.45546012269939;1;1
grafo2070.37.gml;37;49;6;2.2;65.05;2167;158.93;9;4143;65.05;1.40407496694922;1;1
grafo2071.37.gml;37;58;9;0;15.15;5043;121295.15;116;12517;15.15;24245.2387074357;1;1
grafo2224.37.gml;37;45;6;0.37;85.1;6859;150.49;8;12192;85.1;1.02651262187792;1;1
grafo2348.37.gml;37;46;6;11.59;62.76;4307;152.42;13;7973;62.76;1.29588041266054;1;1
grafo2398.37.gml;37;47;5;0.58;63.77;0;152.78;14;13061;63.77;1.50306555573023;1;1
grafo2457.37.gml;37;48;6;2.15;81.03;3624;152.33;9;7040;81.03;1.18330688212379;1;1
grafo2509.37.gml;37;46;6;8.53;71.18;1176;168.42;7;2506;71.18;1.53878494849695;1;1
grafo2528.37.gml;37;50;8;0.16;15.21;0;3220.88;95;13928;15.21;412.904417323685;1;1
grafo2612.37.gml;37;53;8;0.01;40.71;4509;53113.42;88;9404;40.71;6288.87349937287;1;1
grafo2713.37.gml;37;48;7;0.63;53.06;0;161.75;45;13374;53.06;1.55397533852788;1;1
grafo2732.37.gml;37;48;6;12.33;71.5;0;151.66;10;13178;71.5;1.416575705598;1;1
grafo2777.37.gml;37;47;6;3.26;87.84;3248;154.18;4;5889;87.84;1.18141135972461;1;1
grafo2786.37.gml;37;53;9;0.02;10.35;4238;227709.88;58;9330;10.35;12471.7255178908;1;1
grafo2826.37.gml;37;51;8;1.19;63.75;960;164.05;12;1854;63.75;1.6211684370258;1;1
grafo2827.37.gml;37;48;8;1.59;48.08;2685;156.34;23;5139;48.08;2.41734714200358;1;1
grafo2839.37.gml;37;47;6;0.02;34.16;5340;130730.67;17;9958;34.16;8374.13811703171;1;1
grafo2904.37.gml;37;54;8;0.08;63.77;1814;158.49;22;3655;63.77;1.59091600730371;1;1
grafo2954.37.gml;37;50;6;1.07;69.16;2069;154.05;10;3936;69.16;1.42957953543076;1;1
grafo2957.37.gml;37;52;7;4.5;28.46;3010;164.43;50;6316;28.46;2.09265061319488;1;1
grafo2973.37.gml;37;45;4;18.57;63.13;1681;161.65;7;2952;63.13;1.44983843090103;1;1
grafo2984.37.gml;37;52;8;19.47;66.24;6136;151.36;12;12109;66.24;1.38709677419355;1;1
grafo2996.37.gml;37;47;8;11.42;71.91;1837;155.09;14;3545;71.91;1.33349551678599;1;1
grafo3128.37.gml;37;49;6;0;36.35;3176;224.34;31;5912;36.35;9.55203396524487;1;1
grafo3134.37.gml;37;45;7;0;87.51;5173;150.71;7;9073;87.51;1.04732371578805;1;1
grafo3148.37.gml;37;47;7;2.48;72.16;5346;152.55;15;9801;72.16;1.37949340209313;1;1
grafo3219.37.gml;37;54;7;5.67;23.26;4023;168.89;74;8642;23.26;3.75382698469206;1;1
grafo3225.37.gml;37;53;8;0.15;56.82;1788;154.56;20;3597;56.82;1.67039800995025;1;1
grafo3288.37.gml;37;50;9;0.25;39.24;3106;164.25;63;6075;39.24;1.74403399803857;1;1
grafo3341.37.gml;37;50;8;1.93;57.39;3568;154.31;19;6816;57.39;1.40249744757716;1;1
grafo3359.37.gml;37;58;8;0.82;65.45;1772;153.95;27;3813;65.45;1.58717641008058;1;1
grafo3363.37.gml;37;47;6;15.64;71.43;276;189.66;7;506;71.43;1.92386404293381;1;1
grafo3395.37.gml;37;51;8;3.74;52.54;4970;158.36;35;9838;52.54;1.56057398259233;1;1
grafo3406.37.gml;37;49;8;12.01;61.34;5690;151.17;7;10589;61.34;1.40378770166004;1;1
grafo3433.37.gml;37;42;5;2.9;71.71;0;151.83;6;12020;71.71;1.23583757072262;1;1
grafo3445.37.gml;37;46;7;5.76;76.25;2157;155.45;7;3946;76.25;1.17185113178725;1;1
grafo3461.37.gml;37;59;7;0.59;51.57;1578;159.93;48;3542;51.57;2.02543021032505;1;1
