graph name;iterations-rm;time-rm;cr-rm;n;m;ar-rm;asp-rm;cn-rm;tr-rm;iterations-rm-1;time-rm-1;cr-rm-1;ar-rm-1;asp-rm-1;cn-rm-1;tr-rm-1;iterations-fa;time-fa;cr-fa;ar-fa;asp-fa;cn-fa;tr-fa
grafo6187.81.graphml;1100;624;47.802;81;112;2.0033;21.2013970305732;101;47.802;500;327;33.2463;2.4579;4.0387545681235;71;33.2463;300;527;37.052;3.4844;2.76440932761367;73;36.5781
grafo6538.81.graphml;1100;468;76.6827;81;99;14.1843;72.7576098715321;27;76.6827;400;182;60.8603;15.6965;2.41014032893936;27;60.8603;200;317;48.1155;19.2411;2.16722251066565;33;47.3843
grafo6711.81.graphml;600;344;81.2065;81;98;4.0585;47.5917495259224;26;81.2065;1300;592;76.8738;6.1887;3.26816624921773;24;76.8738;800;1214;60.8997;5.8308;2.04728529514354;27;60.2521
grafo6971.81.graphml;600;405;68.0377;81;108;0.79;41.4135961151131;41;68.0377;1200;667;67.4254;8.0955;3.39459932707008;38;67.4254;400;486;47.2335;19.9217;1.95871731002735;44;47.2335
grafo7464.81.graphml;800;563;72.6452;81;108;6.304;26.6858454607319;36;72.6452;700;331;54.2212;2.5515;3.61804321234428;33;54.2212;100;126;46.275;9.1837;2.51554757148286;39;46.275
grafo7515.81.graphml;1400;625;77.4942;81;97;20.709;16.4966690371814;20;77.4942;500;263;60.7803;7.9245;2.43655453534461;22;60.7803;400;528;53.8152;16.6875;2.02680997083727;18;53.7747
grafo7774.81.graphml;2000;1279;76.8976;81;104;3.4097;22.7943507904181;44;76.8976;1200;562;66.4889;13.5194;3.16943316591724;37;66.4889;400;505;59.2823;9.3108;2.13210022650066;34;53.4437
grafo7782.81.graphml;1600;905;57.6814;81;102;4.0445;132.147641532191;58;57.6814;300;147;35.514;7.0638;2.82214284958422;31;26.7919;600;764;52.3834;8.7761;1.99863287166169;33;45.1263
grafo7843.81.graphml;1100;562;56.1611;81;107;5.7643;20.7341268567873;54;56.1611;500;270;42.2378;10.1802;3.08915085095037;44;42.2378;1500;2279;45.9711;9.5547;3.07672315616245;47;45.9711
grafo7845.81.graphml;600;375;45.9849;81;114;2.2534;31.6689868295351;143;45.9849;900;609;50.2562;4.2254;2.63111004134943;88;50.2562;100;183;19.9734;4.3508;2.3149600888705;104;19.9734
grafo7919.81.graphml;1700;1107;59.8125;81;116;1.961;132.99677687914;93;59.8125;500;398;40.1349;4.3059;2.92107940614275;88;40.1349;200;363;30.374;4.273;2.38492653995301;95;27.7219
grafo7925.81.graphml;1700;968;51.7747;81;116;1.5944;117.856174243156;102;51.7747;900;631;50.2894;2.3358;3.94942775951116;82;50.2894;500;846;34.1739;3.8929;2.83704701245926;92;34.1739
grafo7945.81.graphml;700;437;39.4226;81;120;2.3252;35.3155138716128;137;39.4226;500;364;28.9079;3.7292;4.39344012682091;105;28.9079;200;289;29.9345;4.1267;2.90032882845237;111;20.0176
grafo7951.81.graphml;2300;904;80.3701;81;99;10.2863;37.0381838267487;44;80.3701;1200;379;74.2796;14.2453;2.3570110048881;25;74.2796;800;1163;42.3525;11.5099;2.20096413440717;33;41.7724
grafo7955.81.graphml;4000;2323;81.3388;81;107;4.4363;50.6293599338665;33;81.3388;2300;810;66.4073;7.4874;3.27473812657448;38;66.4073;900;1488;51.0566;8.5984;2.73260506454074;35;51.0566
grafo7975.81.graphml;900;436;86.0358;81;98;20.6327;33.449929765495;12;86.0358;400;220;59.1288;6.806;2.86882347072675;15;59.1288;38600;60261;52.3732;24.5946;3.23493269760027;16;52.3732
grafo8015.81.graphml;1500;1122;65.5477;81;112;5.6758;49.3835360351524;86;65.5477;1000;549;30.424;6.9089;3.41750781211713;59;30.424;600;773;36.8376;7.2452;2.98844418107844;70;36.8313
grafo8071.81.graphml;700;436;42.426;81;112;3.6934;51.2780803814021;182;42.426;1800;1100;55.8075;1.6796;3.12933207277783;76;55.8075;300;414;28.3033;9.154;2.44359974231288;81;28.3033
grafo8079.81.graphml;700;405;65.4237;81;114;1.4308;23.6152724381338;67;65.4237;2200;1127;76.8098;10.7952;3.19871722432958;43;76.8098;300;518;42.2328;4.8406;2.3726679079589;51;34.671
grafo8086.81.graphml;1500;1342;47.9722;81;118;4.2701;54.9293815841669;175;47.9722;1000;636;39.3052;4.9146;3.87806888797866;89;39.3052;500;861;30.3317;4.2041;2.57185243250686;112;30.3317
grafo8128.81.graphml;800;531;39.856;81;123;3.8511;53.6867429458965;168;39.856;1900;1228;51.0698;2.6324;3.30290342432115;97;51.0698;900;1227;35.1216;5.7854;3.2494598630385;95;35.1216
grafo8135.81.graphml;2100;1311;48.7346;81;119;1.6517;83.7342666878676;213;48.7346;2400;942;44.2527;2.9425;3.57029902276864;117;44.2527;400;732;39.7222;5.6229;3.09052787304946;118;39.7222
grafo8150.81.graphml;3200;2276;53.0002;81;117;1.5304;44.2314811679743;138;53.0002;600;422;27.4744;2.519;3.64309768450317;87;17.5097;200;354;30.2862;7.342;2.20933380994942;94;30.2862
grafo8157.81.graphml;900;733;38.2673;81;113;2.1571;54.5282840322449;114;38.2673;800;374;52.8384;3.1034;3.44671789824414;69;52.8384;700;1239;32.6708;5.4798;3.56504994428047;90;32.0797
grafo8158.81.graphml;2700;1794;60.979;81;113;1.2158;53.1624917828658;107;60.979;1100;579;50.822;5.7102;3.28472328544947;80;50.822;200;354;33.9862;3.6633;2.27215372226773;83;33.9862
grafo8167.81.graphml;2400;1216;75.332;81;106;4.7586;35.2061052259398;42;75.332;800;436;56.4745;6.5776;2.86368793131618;40;56.4745;300;368;36.7311;8.8904;2.22134717637338;43;36.0341
grafo8170.81.graphml;800;421;47.1947;81;107;7.0833;30.6213260334174;95;47.1947;500;328;33.5533;9.6171;2.24784462778476;56;33.5533;200;347;33.6357;9.3613;2.8851116428069;72;31.6597
grafo8203.81.graphml;1600;999;48.4507;81;112;3.102;56.5194859169589;89;48.4507;800;589;52.3651;2.1947;3.7483460765311;64;52.3651;600;777;31.869;6.7651;3.41744144710665;61;28.8808
grafo8247.81.graphml;2000;1357;58.3641;81;118;2.925;35.6441296418901;123;58.3641;1300;769;46.7135;1.0066;3.48224459182009;73;46.7135;300;401;46.4693;6.9177;2.74103157086672;76;46.4693
grafo8255.81.graphml;700;437;53.8965;81;106;18.5394;22.2743187086419;96;53.8965;1000;567;50.4331;4.9191;2.70047764103301;51;50.4331;0;0;22.3794;10.9503;3.25034164545556;59;22.3794
grafo8266.81.graphml;1900;1513;44.4068;81;115;4.3904;124.832501391215;147;44.4068;700;508;41.3158;4.5541;2.81774930629705;91;41.3158;100;182;25.5202;5.6455;2.59852876058926;102;23.3362
grafo8271.81.graphml;200;172;53.3381;81;113;1.7917;35.5312571764543;82;53.3381;1300;527;63.0292;2.0484;4.05056725363945;55;63.0292;700;940;47.6012;8.7228;2.68565931821531;68;47.002
grafo8273.81.graphml;100;78;45.365;81;107;5.3765;37.9163675442856;33;45.365;1000;400;70.0532;5.3753;2.67011339519891;26;70.0532;400;630;52.1468;17.4544;2.1568646364106;27;52.1447
grafo8279.81.graphml;200;124;25.8293;81;112;0.8258;77.188107244981;229;25.8293;200;128;28.3716;0.7441;4.55411901469428;84;21.9555;700;1066;24.6394;5.7538;2.7858110126909;87;19.4183
grafo8286.81.graphml;400;343;44.2525;81;117;6.1409;36.9858081854635;112;44.2525;1700;1182;54.9928;5.4789;5.13799224883268;61;54.9928;400;718;40.9413;5.3472;3.41980587472547;82;37.7502
grafo8290.81.graphml;2500;1497;51.7559;81;118;4.3394;100.824672932325;113;51.7559;1000;778;40.4469;3.1843;2.75728378141401;97;40.4469;0;0;13.024;6.6987;2.44307452581499;104;13.024
grafo8302.81.graphml;1600;826;67.0582;81;101;4.3838;25.9377205386087;55;67.0582;100;54;33.4124;2.2546;2.42713025249034;34;33.4124;400;636;54.4344;16.1038;1.93503818223048;34;54.4344
grafo8314.81.graphml;900;561;76.5965;81;108;2.1012;38.6806629002986;44;76.5965;500;310;62.9937;3.1507;2.49159661487873;36;62.9937;1100;1599;54.5959;5.7626;2.67746280410732;42;54.5959
grafo8400.81.graphml;1900;982;73.8933;81;114;2.4852;28.7365146489262;60;73.8933;1000;604;62.0924;4.544;2.8726353913487;45;62.0924;700;916;36.6525;13.0208;2.82112123936298;51;35.467
grafo8410.81.graphml;1200;904;67.1081;81;115;6.1812;91.1772657367814;102;67.1081;1500;877;40.256;5.9875;3.24901268469919;59;40.256;500;854;40.85;8.3881;3.01875836177863;64;40.85
grafo8420.81.graphml;1300;671;71.2953;81;105;2.7737;129.811811421348;40;71.2953;2300;1019;69.5572;6.4641;2.60356062874366;29;69.5572;300;491;42.5462;2.3801;2.3772036464763;45;42.535
grafo8425.81.graphml;700;421;50.6279;81;110;10.7126;31.4683817404838;78;50.6279;1000;652;49.4328;11.2404;3.23436132203454;39;49.4328;400;493;41.4817;10.827;2.57741009119656;49;41.4817
grafo8429.81.graphml;700;530;53.3351;81;112;1.0051;46.8982378285076;79;53.3351;800;538;50.6415;9.7231;4.73377857624253;78;50.6415;200;266;27.6527;4.526;2.57689457650791;79;26.5095
grafo8472.81.graphml;800;483;59.2393;81;109;1.5134;155.957835477774;54;59.2393;300;178;59.3911;3.4504;2.9983938590846;40;59.3911;600;1009;45.0558;11.6657;2.23491452570891;44;44.1715
grafo8694.81.graphml;1000;842;50.4805;81;122;4.3782;84.6533669678455;135;50.4805;1500;1084;44.4034;2.5103;3.38441559937175;119;44.4034;400;563;29.1204;6.4058;3.2358601890555;126;24.1775
grafo9144.81.graphml;1600;749;57.5217;81;108;4.1014;78.5536195671722;57;57.5217;600;240;46.5259;4.5203;2.45217388884749;47;46.5259;700;1272;46.2026;9.6161;2.27316397532141;58;46.1842
grafo9166.81.graphml;600;374;37.6116;81;119;5.5922;50.5769581603191;121;37.6116;500;364;45.3936;4.625;3.7122856960042;81;45.3936;400;546;27.4175;10.0679;2.50755016300062;93;25.0343
grafo9174.81.graphml;3100;1341;81.0599;81;103;0.6903;92.6106362120619;22;81.0599;1000;413;66.4461;1.0294;2.74063538836991;32;66.4461;900;1092;45.4987;5.4015;2.7440465479143;30;43.7523
grafo9196.81.graphml;1000;686;45.5309;81;121;2.7383;24.8172842250117;191;45.5309;1000;682;44.4372;2.6489;4.59971946720118;118;44.4372;800;1093;23.6549;4.2115;4.13013039726334;132;21.381
grafo9198.81.graphml;2600;1701;51.1649;81;131;2.6155;61.4541027158995;158;51.1649;1300;888;46.9343;0.5858;2.63134019444414;136;46.9343;300;482;32.6248;3.3929;3.01886878412441;148;31.4027
grafo9228.81.graphml;1300;1171;49.592;81;117;2.5802;99.8019456912406;136;49.592;1100;760;47.5583;4.8747;2.72017074079191;105;47.5583;600;825;27.7697;5.3636;2.76088105835379;116;27.7697
grafo9231.81.graphml;600;546;42.9441;81;116;5.2387;25.4337379408221;151;42.9441;500;378;34.9996;9.7195;2.90066395008994;107;34.9996;100;185;17.7057;8.6255;2.57413314868767;115;16.5639
grafo9254.81.graphml;3200;1733;73.684;81;105;13.8135;54.8971104330266;48;73.684;1200;495;50.6876;6.1742;2.61713879663628;36;50.6876;400;663;43.0948;14.0025;1.94783973334408;45;43.0948
grafo9318.81.graphml;1700;952;63.1022;81;108;4.2884;129.653175481064;68;63.1022;500;327;57.474;4.0079;2.94060577106367;53;57.474;600;742;48.7384;9.5478;2.44041253655828;51;48.6504
grafo9486.81.graphml;500;344;47.9443;81;116;4.7499;28.1116346307261;140;47.9443;800;552;52.3598;1.2967;2.90936825650187;93;52.3598;800;1515;25.3742;4.228;3.25668011145309;100;25.3742
grafo9538.81.graphml;600;623;35.0603;81;120;2.1263;55.7133052208403;285;35.0603;1300;1139;51.8681;3.3867;2.98363353527025;116;51.8681;600;1094;28.521;11.0328;3.17013769063342;118;28.1718
grafo9599.81.graphml;1100;905;57.0659;81;106;7.1151;16.041064440192;110;57.0659;1500;725;41.6073;3.855;3.06445280164249;44;41.6073;600;1003;42.9783;16.6804;2.94850110304702;55;42.841
grafo9615.81.graphml;600;328;53.2685;81;106;11.2036;52.3352212128549;85;53.2685;900;470;51.4712;9.6426;2.41055440620243;49;51.4712;400;558;38.8042;14.3966;2.28763092488863;51;33.098
grafo9628.81.graphml;500;406;49.9767;81;107;1.7096;38.647995165799;115;49.9767;1500;925;59.0598;6.0754;3.50187565780128;60;59.0598;600;752;46.3095;8.6069;2.45403284868735;54;46.3095
grafo9674.81.graphml;1000;812;54.0339;81;116;5.0299;20.0010800536488;89;54.0339;800;559;43.6538;8.1693;3.47789672708784;73;43.6538;100;155;28.9542;12.8076;2.12701306230857;80;28.9542
grafo9702.81.graphml;3100;1795;54.6307;81;109;2.4234;20.3445612520138;95;54.6307;800;357;35.2063;7.1602;2.70652073768337;70;35.2063;1100;1577;38.4987;7.4915;2.41051071031729;71;32.3879
grafo9715.81.graphml;800;671;54.9654;81;107;1.7237;91.9737966146154;57;54.9654;2200;962;57.7948;10.8922;3.59497562675675;41;57.7948;400;503;41.5167;6.0992;2.06750478991665;51;41.5163
grafo9731.81.graphml;2300;1451;81.5931;81;109;24.5941;16.2161808476824;24;81.5931;300;139;67.8753;25.1968;2.61795122155778;31;67.8753;800;1189;71.8221;24.1855;2.09599505044245;31;71.5465
grafo9759.81.graphml;1200;889;65.6198;81;113;3.6678;56.6776966511708;97;65.6198;900;613;43.4337;4.8269;3.10520763772694;88;43.4337;700;1122;28.3604;6.3314;3.34666434161597;103;28.2097
grafo9833.81.graphml;3600;2278;80.6756;81;103;13.7223;49.6874579995285;55;80.6756;1200;574;70.2947;16.6557;3.05693502947867;24;70.2947;200;314;59.9888;16.9076;2.20822915352428;26;59.9888
grafo9834.81.graphml;1000;749;76.3849;81;103;10.7239;26.1921491604337;26;76.3849;1300;596;70.9535;3.5639;2.34955024600459;29;70.9535;200;323;55.5991;17.8779;1.84565751599656;27;55.1655
grafo9846.81.graphml;2300;1389;59.1162;81;111;2.5669;44.3201794670845;106;59.1162;500;333;47.0638;6.7944;3.75271427476896;75;47.0638;500;881;43.7559;5.0919;2.26701040668251;78;43.7559
grafo332.82.graphml;1200;905;52.8803;82;106;9.1587;97.5788898395228;76;52.8803;1000;570;56.7316;12.1078;2.5076612306092;48;56.7316;300;389;41.6503;10.1156;2.15500033810018;47;40.7667
grafo4137.82.graphml;1000;858;36.6496;82;117;5.4813;33.9885311618512;219;36.6496;1400;925;39.2538;3.2866;2.81937509076955;105;39.2538;1000;1911;24.2623;6.8627;4.03668223828133;100;23.1381
grafo4247.82.graphml;1700;1342;59.9375;82;115;4.7007;254.84642164594;129;59.9375;1700;1133;67.4971;6.9295;4.62086961096822;54;67.4971;500;935;31.5106;7.4356;2.89032925043296;71;30.5489
grafo4381.82.graphml;700;561;37.2326;82;120;5.128;39.1319663613166;189;37.2326;1000;836;43.9453;4.9091;2.89719827450697;93;43.9453;500;960;39.4489;6.8268;3.41774311166924;87;39.4489
grafo4524.82.graphml;1000;718;41.7994;82;118;4.0856;47.0499764487792;145;41.7994;800;355;45.4411;5.5802;2.91622238377398;96;45.4411;300;554;34.5498;7.0354;2.56959551886965;96;29.1427
grafo4544.82.graphml;1200;781;64.3182;82;104;6.8519;55.3679805991091;56;64.3182;400;182;48.9015;4.6742;2.65464904875436;31;48.9015;100;129;37.3912;2.7191;2.22087174358501;40;35.2427
grafo4607.82.graphml;600;343;56.0817;82;108;4.1183;76.5043285849673;82;56.0817;200;121;45.0039;8.2736;2.58439490892297;53;45.0039;600;1045;41.7264;12.0744;2.22154039566863;53;41.7264
grafo4610.82.graphml;2500;1263;63.9937;82;109;4.8816;26.3051242875068;53;63.9937;400;245;52.5105;11.592;3.09542095571943;30;52.5105;400;680;41.4328;8.9573;2.71307335554991;41;26.0864
grafo4636.82.graphml;2800;1560;68.3766;82;117;2.4103;107.307958468247;82;68.3766;1100;807;50.0474;4.488;3.94718335264391;66;50.0474;0;0;23.9058;6.0598;4.11719788914959;61;18.755
grafo4639.82.graphml;3200;1577;75.6724;82;107;3.7314;46.2492040468567;43;75.6724;2300;1129;65.2128;10.9101;2.79161920788669;43;65.2128;100;182;51.4604;8.2359;1.98529831012337;51;51.4604
grafo5005.82.graphml;1000;765;53.8518;82;105;5.2471;21.6957717014487;77;53.8518;400;248;43.3398;9.5117;5.47033164459768;55;43.3398;500;854;51.9737;8.7107;2.04561581733434;57;51.9163
grafo5013.82.graphml;1200;781;72.5242;82;107;8.3443;43.2954781569545;48;72.5242;1900;849;63.8992;2.6117;3.20983415942155;31;63.8992;800;1325;57.1143;15.9112;3.24138925700915;33;57.1143
grafo5398.82.graphml;2300;1327;59.2463;82;111;3.7314;45.7127065448697;63;59.2463;1600;486;48.1794;6.2329;2.77810958868297;43;48.1794;100;181;19.7783;7.567;2.65022729886361;57;18.5543
grafo5449.82.graphml;2600;1670;71.3894;82;101;11.8677;35.1041845991781;48;71.3894;1900;780;61.9774;7.2532;2.1613729078332;27;61.9774;100;128;48.908;14.3628;2.59741631705688;35;38.5495
grafo5572.82.graphml;2100;1483;59.1232;82;118;5.9571;40.5556079557456;86;59.1232;1500;1067;40.1823;11.4222;3.24783843050127;98;40.1823;300;550;33.7983;8.5484;2.84380432459267;111;33.7983
grafo5861.82.graphml;1500;1218;59.8719;82;113;3.2859;45.2321422994866;70;59.8719;300;213;36.6166;7.9332;2.69506991997466;64;36.6166;300;529;49.1222;5.451;2.08339330815313;69;49.1222
grafo6226.82.graphml;1500;983;54.4799;82;110;9.4777;22.239723593674;90;54.4799;1400;730;59.2818;10.8423;2.86985856686091;66;59.2818;600;798;46.6392;8.7616;2.53582253249032;67;46.6392
grafo6618.82.graphml;2200;935;78.5131;82;101;2.3492;59.1086700186126;29;78.5131;1000;503;76.0698;12.4573;2.92202454516313;25;76.0698;100;155;43.7281;8.2526;2.4327199240951;29;38.1631
grafo6679.82.graphml;1100;765;74.8074;82;107;7.2817;64.740663487668;52;74.8074;2100;901;57.5244;11.1731;2.76384529035811;55;57.5244;700;1175;53.6975;12.9274;2.45365407331861;61;53.6975
grafo6743.82.graphml;1100;765;55.9945;82;104;2.9173;34.3555089234761;70;55.9945;1500;608;59.1508;8.2643;3.13638961011145;35;59.1508;700;1156;38.6541;9.7067;2.35014199850555;47;38.6541
grafo6810.82.graphml;900;421;70.7616;82;101;5.7521;37.945992119576;29;70.7616;500;221;49.3998;14.0065;2.25046399700211;33;49.3998;1300;1734;54.7038;14.9995;2.68307577169622;27;54.7036
grafo6849.82.graphml;500;296;74.5259;82;104;10.3652;31.3640362953867;38;74.5259;400;223;75.0973;6.8793;2.61596536603659;27;75.0973;1000;1367;56.4384;16.1966;2.31274355649969;33;56.4384
grafo6896.82.graphml;1000;594;56.6585;82;105;11.1595;168.383246305726;61;56.6585;700;326;51.5522;1.1928;2.57851610918817;31;51.5522;400;656;49.3383;15.8629;1.97660264620778;36;49.3308
grafo6903.82.graphml;1300;843;63.1096;82;102;0.3564;22.5892806934753;55;63.1096;1800;854;74.5874;9.9154;2.78594632813934;42;74.5874;100;129;52.0547;4.7014;2.08114956492054;35;52.0547
grafo6943.82.graphml;1700;1341;64.3534;82;116;2.7442;91.7723441212636;97;64.3534;1300;844;53.5363;4.5002;3.35762044426895;74;53.5363;900;1196;39.8658;14.0651;3.17048456471943;92;39.8658
grafo7450.82.graphml;1900;1530;56.888;82;117;2.0916;55.1170793997361;121;56.888;2100;984;54.4151;1.1483;3.6977450858388;62;54.4151;600;1077;27.5258;3.3457;3.28477673899876;83;27.5258
grafo7451.82.graphml;2700;1341;61.8654;82;117;3.65;21.970105285234;75;61.8654;400;292;39.2575;2.1275;3.40168921862799;76;39.2575;300;527;35.7022;6.7955;2.61587479491914;74;35.629
grafo7773.82.graphml;1400;1046;66.5921;82;114;4.736;33.065963094363;67;66.5921;2100;1061;67.6978;2.0373;2.5686802823589;54;67.6978;300;396;42.0459;12.8659;2.1032858734902;60;40.1776
grafo7860.82.graphml;200;110;29.9177;82;113;5.2087;28.8392273363859;114;29.9177;1900;799;49.5084;5.1876;3.85530680333594;55;49.5084;500;694;34.0885;4.2145;3.52491320393695;77;22.7004
grafo7904.82.graphml;1400;671;55.2574;82;107;3.5709;82.7202434169905;95;55.2574;400;220;51.0746;8.99;2.48262260253247;42;51.0746;100;171;31.6724;12.2732;2.33905654008887;49;31.6724
grafo7916.82.graphml;600;483;52.982;82;104;5.3727;26.278408586897;89;52.982;900;480;66.3741;10.7082;2.75531824334079;39;66.3741;800;1325;36.5692;10.0204;2.06084379516472;48;36.5692
grafo7922.82.graphml;2400;1702;56.7025;82;115;2.978;46.9017180710516;134;56.7025;500;299;27.7635;5.5993;2.80292792605834;61;27.7635;500;659;37.0273;6.041;3.08337141287925;63;37.0273
grafo7928.82.graphml;1800;1234;56.0579;82;110;3.509;25.8338983519095;65;56.0579;1000;559;48.9321;9.4986;2.60852104727067;49;48.9321;600;794;46.5075;5.0643;2.28392126682181;66;45.4735
grafo8001.82.graphml;1300;842;63.8781;82;107;1.606;109.455785463326;63;63.8781;400;233;32.8239;5.2915;2.64221905088007;46;32.8239;100;133;35.9317;6.0438;2.17839931691366;54;35.9272
grafo8025.82.graphml;500;374;50.1775;82;104;6.1199;55.7938094816522;98;50.1775;700;376;45.394;8.5558;2.44752893076186;44;45.394;1200;1917;52.7989;5.7593;2.63360469317173;48;52.5233
grafo8065.82.graphml;1600;1155;41.462;82;118;5.2043;49.2631730263339;153;41.462;900;547;46.6718;7.1975;5.67077528277151;85;46.6718;1000;1404;29.8195;7.4453;3.25186377183443;100;29.0738
grafo8073.82.graphml;1400;872;47.9967;82;122;4.8485;30.7410188775037;169;47.9967;1000;765;42.4462;1.6116;3.57849183153275;119;42.4462;500;913;37.0495;1.9739;3.00068497176857;108;30.6478
grafo8088.82.graphml;2100;1123;61.8652;82;106;0.3046;31.5553564003792;87;61.8652;2400;1061;66.7437;13.0166;2.75705655448061;52;66.7437;300;372;55.8665;5.7882;2.30091846889111;45;54.4542
grafo8101.82.graphml;1100;858;73.1644;82;110;4.3575;36.5645996739047;51;73.1644;1500;832;72.4561;6.3411;2.92741870133751;49;72.4561;400;694;55.2371;6.8294;2.26779978223813;50;55.2371
grafo8102.82.graphml;1500;1263;49.922;82;117;1.7869;154.00317879066;113;49.922;900;912;54.56;1.3997;4.16584548967351;89;54.56;200;362;29.601;8.6362;2.32732397943918;94;27.7299
