graph name;iterations;time[ms];crossing_res;n;m;ang.res;aspect. Ratio;#crossing;
graph_0.txt;100;131;61.902;32;48;9.227137595756977;1.6659979126125037;8;
graph_1.txt;100;31;75.4637;20;30;27.233276469618023;2.1492473504156435;3;
graph_10.txt;600;521;47.7281;30;45;18.472117349062156;1.5522267353156596;29;
graph_100.txt;900;801;57.9097;32;48;21.960646030035704;1.3644442531536194;13;
graph_1000.txt;100;91;77.4827;30;45;20.571754169888006;2.0968085129403407;4;
graph_1001.txt;100;161;53.3934;38;57;8.760493095450173;2.229874007167546;13;
graph_1003.txt;100;116;57.1013;34;51;8.07768305705108;4.343701440320609;18;
graph_1004.txt;100;60;63.4717;34;51;10.787413631304858;1.9677243363159884;13;
graph_1005.txt;0;0;62.5256;32;48;21.863707797685787;2.5096905975918;10;
graph_1006.txt;1100;452;63.9061;34;51;16.77393198667291;1.4333498183017368;13;
graph_1007.txt;100;49;45.0418;38;57;11.986138392086607;1.794392253372523;22;
graph_1008.txt;100;46;63.8613;32;48;28.82052824460021;1.7622441899216064;11;
graph_1010.txt;100;61;35.0763;36;54;12.321046435713466;2.1819741464682028;24;
graph_1011.txt;100;61;56.3699;28;42;8.997305660485265;2.0314014983206565;11;
graph_1012.txt;400;346;67.5749;34;51;21.45828212554828;1.4850766681743506;13;
graph_1013.txt;100;76;65.7068;32;48;10.336662827739026;2.2048242870694357;20;
graph_1014.txt;100;65;61.8563;26;39;18.790818653543916;1.7901346757596273;18;
graph_1015.txt;100;78;58.7379;30;45;18.463587497363054;2.0325896245107375;13;
graph_1017.txt;100;99;57.4789;34;51;23.662069616941352;1.996583236164873;16;
graph_1019.txt;300;462;56.6688;38;57;20.448820172876978;1.853380212770453;20;
graph_102.txt;400;347;53.8957;34;51;15.036290837709103;1.6151180996519434;19;
graph_1020.txt;100;38;58.5614;32;48;26.181064766780796;2.178110173692586;7;
graph_1021.txt;0;0;55.0706;30;45;19.12168041674574;1.9646465497828793;8;
graph_1022.txt;100;30;59.231;26;39;25.631073373368892;1.976093532851073;10;
graph_1023.txt;100;38;50.8982;32;48;15.551945507060406;2.096035727624193;21;
graph_1024.txt;700;342;45.5695;36;54;21.429233017090148;1.5366438207352224;29;
graph_1025.txt;100;48;45.4754;38;57;14.764031681811852;2.3956911331451343;19;
graph_1026.txt;100;36;52.9504;30;45;23.39042874389003;1.7354113553105954;17;
graph_1027.txt;500;233;50.8614;34;51;15.166160334740034;1.620675311545812;34;
graph_1029.txt;300;128;60.4841;34;51;13.54025631682857;1.729679550662305;17;
graph_103.txt;100;36;63.8916;30;45;25.970806132506357;1.8015242594859953;13;
graph_1030.txt;300;161;44.8008;36;54;22.547538455571598;1.754006068218951;28;
graph_1031.txt;0;0;56.2198;34;51;0.45696386554479984;1.7856692136189143;16;
graph_1032.txt;100;45;54.973;34;51;13.017677597335542;2.422820465463191;12;
graph_1033.txt;100;29;59.5747;28;42;17.630209724997748;1.984980587180077;5;
graph_1034.txt;200;86;65.802;34;51;20.806348973629245;2.078605778414567;12;
graph_1035.txt;1500;644;60.4904;34;51;17.452024310365996;1.4692688898178303;16;
graph_1036.txt;100;53;49.0735;38;57;14.982609553450425;2.012851666925356;30;
graph_1037.txt;100;51;42.8613;38;57;21.365042500831738;1.7881738085642047;22;
graph_1038.txt;200;248;39.1761;38;57;23.360972717738257;1.6316923028279886;28;
graph_1039.txt;200;191;45.8189;36;54;18.681077322117368;1.9497810944368101;35;
graph_104.txt;300;180;76.8144;28;42;17.174182927326097;1.780106591038888;4;
graph_1040.txt;100;98;39.0458;32;48;16.38349798898371;2.0431973232605554;33;
graph_1041.txt;0;0;56.2789;28;42;9.220036856614795;2.3768211079835755;7;
graph_1042.txt;100;107;60.1359;34;51;11.288876246908291;2.1259270685253018;16;
graph_1043.txt;100;95;58.1789;34;51;22.855196324961955;2.1728176558855123;15;
graph_1044.txt;100;56;66.9584;24;36;31.869328507228918;2.3923150550494894;5;
graph_1045.txt;700;633;61.7609;34;51;19.808559947383564;1.5778850175352142;14;
graph_1046.txt;300;147;57.3614;38;57;9.608302982790361;1.7782025178666854;26;
graph_1047.txt;200;84;49.7622;34;51;15.161063057291523;1.8342221240290058;24;
graph_1048.txt;100;51;46.3848;38;57;14.619243325242822;2.1934958826225084;20;
graph_1049.txt;100;18;66.7565;20;30;28.269779496085256;1.5639638665614632;6;
graph_105.txt;100;43;45.7102;28;42;16.29965404578457;1.7185516555217462;11;
graph_1050.txt;100;51;57.7484;36;54;11.591928802875108;2.3181855693473605;23;
graph_1051.txt;100;43;27.1307;32;48;6.41787250034088;2.1846220770086657;35;
graph_1052.txt;400;171;63.1315;34;51;22.448574697486848;1.6281865456998785;17;
graph_1053.txt;100;42;54.895;32;48;23.92557912538859;1.9757317267344765;15;
graph_1054.txt;0;0;51.3353;32;48;1.3639275316029233;2.3862381135548425;16;
graph_1055.txt;100;57;52.4793;34;51;7.9547592395532245;2.243557641314568;26;
graph_1056.txt;200;79;59.4412;34;51;16.866958901961105;1.7147886689037408;12;
graph_1057.txt;100;46;52.1015;34;51;16.699304723386287;2.1434940335894623;37;
graph_1059.txt;300;134;60.7359;34;51;19.597963957145712;1.8864250804662284;22;
graph_106.txt;200;98;48.5928;38;57;15.288495831523488;1.8063857180358864;26;
graph_1060.txt;100;31;32.0033;26;39;17.871180909535003;2.202489886991163;17;
graph_1061.txt;200;65;63.0147;30;45;30.669274185669412;1.845124317768988;8;
graph_1062.txt;200;60;69.5523;28;42;24.67278246459922;2.126907700725497;7;
graph_1063.txt;0;0;47.8507;32;48;15.070024981001238;1.9612241075410017;10;
graph_1064.txt;100;42;55.6364;34;51;15.670198404210696;2.4776599016367733;28;
graph_1067.txt;300;90;79.378;28;42;31.004015872001936;1.8736767577332947;5;
graph_1068.txt;0;0;52.8727;34;51;3.449727488665503;3.1715867108043794;14;
graph_1069.txt;200;78;41.2638;30;45;19.48456148898143;1.8776552309982155;26;
graph_1070.txt;300;118;63.7734;30;45;18.18067871318964;1.8979676076482028;19;
graph_1071.txt;0;0;41.402;32;48;0.4519292914887929;2.2199134136723293;18;
graph_1072.txt;100;41;60.6337;34;51;16.185003195909516;1.979876862872092;14;
graph_1073.txt;100;40;58.5547;34;51;12.253238361056505;2.0339235815013006;15;
graph_1074.txt;600;252;64.1386;34;51;18.74462516253927;1.4444622356850374;16;
graph_1077.txt;100;50;58.2022;38;57;10.989988488006325;2.20033821569537;18;
graph_1078.txt;100;50;46.9911;38;57;15.429019323519844;2.2932788222650324;28;
graph_1079.txt;0;0;63.07;30;45;32.97721428797083;1.9970063064582912;7;
graph_108.txt;100;29;58.0058;26;39;19.94879088751698;1.853077807814318;12;
graph_1080.txt;100;34;61.4316;30;45;28.48356872596239;1.6287817144265777;13;
graph_1081.txt;0;0;65.8429;20;30;1.3566788217993115;1.97638750403086;5;
graph_1082.txt;500;262;36.3406;38;57;16.47596599036818;1.6322523004239773;35;
graph_1083.txt;0;0;48.5777;38;57;21.054926911662633;2.6178122882419563;15;
graph_1084.txt;100;36;53.4667;32;48;30.286985995177197;2.021467301256434;12;
