graph name;iterations;time[ms];crossing_res;n;m;ang.res;aspect. Ratio;#crossing;
graph_1028.txt;0;0;54.5113;40;60;14.36975131636133;2.603525292568633;21;
graph_1065.txt;100;49;56.8058;40;60;14.734597349133804;2.145708908912865;12;
graph_1093.txt;300;164;39.5829;40;60;19.485075010544985;1.5865222081887331;31;
graph_1108.txt;300;161;58.1735;40;60;20.404513144324696;1.91104844050626;21;
graph_1117.txt;100;174;48.3331;44;66;9.130280242857365;3.7209126252846176;26;
graph_112.txt;100;141;54.9744;40;60;11.23046497014351;2.044068605470157;16;
graph_1157.txt;100;111;29.1918;58;87;11.898056519248538;2.2724631285049983;155;
graph_1223.txt;400;481;31.1149;58;87;16.771619443654345;2.1695676626511298;139;
graph_130.txt;100;78;41.9012;50;75;19.968907556020483;1.9666414042750475;31;
graph_1326.txt;200;242;28.7454;58;87;9.4144159674632;2.4069276010939493;142;
graph_1363.txt;2000;1033;67.5571;40;60;23.06822551814314;1.5849798293557638;12;
graph_1379.txt;300;179;36.3219;40;60;12.101475064468232;1.8461167736149802;42;
graph_1416.txt;200;124;40.71;40;60;25.462143497384737;1.6982547028710309;34;
graph_1475.txt;200;131;44.8117;40;60;19.163871540879676;2.1774494300759284;36;
graph_152.txt;1300;731;43.2049;40;60;26.031144692427063;1.4392465986737257;31;
graph_1676.txt;100;53;59.87;40;60;24.702209019039433;2.024294977226632;16;
graph_1816.txt;400;484;30.886;58;87;10.024631095026638;2.1829382731779337;136;
graph_1820.txt;0;0;41.5339;50;75;7.110382242581601;3.084459253886958;20;
graph_1831.txt;900;748;39.7672;50;75;17.558603106471633;1.8286014354339173;42;
graph_186.txt;100;127;25.5189;58;87;13.43900110230034;1.8409532407691234;123;
graph_1869.txt;900;533;51.8371;40;60;28.326522247027484;1.4260061409622078;29;
graph_1881.txt;200;119;53.1262;40;60;11.572554528684808;2.096343934773274;22;
graph_1892.txt;200;143;31.4602;40;60;23.77896920478303;1.827677670359882;34;
graph_197.txt;1200;1475;31.1511;58;87;11.751672730644696;1.8352252826967186;133;
graph_2018.txt;600;699;29.0846;58;87;17.621155880476508;2.1512501235061254;145;
graph_2073.txt;100;99;48.7925;54;81;19.7139589417911;2.1616981851851063;34;
graph_2181.txt;100;87;53.3118;56;84;6.112213988653349;2.290146772392763;40;
graph_2182.txt;100;103;26.1215;54;81;13.502874288886055;1.9236775859213715;88;
graph_222.txt;100;50;57.0737;40;60;27.748272540325306;2.090792294081502;14;
graph_2467.txt;100;57;58.6585;40;60;18.1457747969859;2.048323761648191;16;
graph_2510.txt;1100;664;54.159;40;60;22.047427854214803;1.4414823412296414;32;
graph_2567.txt;800;456;42.9869;40;60;21.09860825993065;1.5246690011061932;27;
graph_2586.txt;200;262;25.2159;58;87;11.361109323898324;2.095932383682353;157;
graph_2594.txt;100;76;48.0114;40;60;12.868765963020309;2.163474445180685;15;
graph_2613.txt;400;217;54.3263;40;60;19.602979942246957;1.6289278908669114;27;
graph_2704.txt;400;238;46.8015;40;60;21.54142779838892;1.673590646038091;35;
graph_2705.txt;300;177;26.192;40;60;19.440315888221836;1.8292777182048712;45;
graph_2707.txt;300;179;57.7406;40;60;8.682549295387624;2.1754448692237114;47;
graph_2716.txt;200;236;25.4773;58;87;10.320954362497707;3.5670025152459863;179;
graph_2801.txt;500;713;23.2482;58;87;6.5572012135850475;5.127051677758012;221;
graph_2960.txt;600;349;48.6787;40;60;18.489421167840636;1.52402383833163;32;
graph_307.txt;300;405;23.5933;58;87;14.151341036018753;1.9829395472764613;162;
graph_340.txt;200;118;32.3932;40;60;15.82354157154434;1.9132820262597348;31;
graph_374.txt;300;183;48.7608;40;60;20.60059687982371;1.8412685061708198;29;
graph_42.txt;300;378;28.179;58;87;12.653902713179752;2.0109452685829687;153;
graph_448.txt;500;598;31.3457;58;87;13.909328877372781;2.3314496114630123;132;
graph_467.txt;100;64;35.0237;40;60;21.467406060536035;1.8438954070642342;22;
graph_481.txt;100;51;53.9165;40;60;15.540402131721791;2.148937197916356;17;
graph_506.txt;500;306;42.973;40;60;20.528440593652373;1.6846065580566572;26;
graph_516.txt;500;304;47.0719;40;60;16.43524084344316;1.6900851336986953;28;
graph_549.txt;100;63;59.1414;40;60;23.013064274337292;1.9732653414108885;14;
graph_552.txt;200;105;48.1937;40;60;12.379646373304249;2.35673858738564;32;
graph_567.txt;100;55;42.186;40;60;14.731555569009963;2.459754617642556;33;
graph_569.txt;200;225;30.9655;58;87;8.775943340415127;1.9108984188716982;108;
graph_597.txt;300;179;40.3549;40;60;27.984889473063216;1.8731110359644738;38;
graph_613.txt;700;407;37.4661;40;60;16.079263122026575;1.738273053324348;28;
graph_648.txt;400;495;32.8647;58;87;9.84625951646766;2.151020400192053;136;
graph_686.txt;700;903;33.7092;58;87;15.977866010354695;2.788078695287499;152;
graph_714.txt;200;245;24.5954;58;87;20.196698446499568;2.0068684590245343;134;
graph_772.txt;400;236;61.4025;40;60;12.253912143562456;1.886397247821223;18;
graph_787.txt;900;1133;28.7194;58;87;9.206232362842844;2.079114557866185;153;
graph_807.txt;200;113;47.4332;40;60;16.874502940437626;1.825986631442808;25;
