graph name;iterations;time[ms];crossing_res;n;m;ang,res;aspect, Ratio;#crossing;
graph_1644.txt;100;30;59,6262;30;45;16,394346570889837;2,638119005710055;7;
graph_1645.txt;100;29;48,4714;26;39;8,522048915948531;2,0623881445394328;14;
graph_1646.txt;100;30;64,9969;30;45;35,350494896613625;2,0912227707380597;4;
graph_1647.txt;100;38;60,7234;34;51;21,90002452263587;2,34141341878611;15;
graph_1648.txt;100;34;50,0197;32;48;15,592599306336327;2,261756176543234;12;
graph_165.txt;0;0;72,0041;34;51;2,759107658620226;2,0988091861815357;12;
graph_1650.txt;100;19;69,5138;20;30;22,423058181321323;2,4642610091411465;9;
graph_1651.txt;100;53;51,7752;38;57;17,713049905254643;2,0687906763821595;27;
graph_1652.txt;100;24;70,1364;24;36;44,311739159560766;2,3282118111264642;4;
graph_1653.txt;100;45;63,7254;36;54;6,633531770241986;2,060981493320769;20;
graph_1654.txt;400;138;55,8716;30;45;22,87678409547157;1,9851345985626763;16;
graph_1655.txt;100;42;57,3374;36;54;24,30184297465866;1,9114701195912074;28;
graph_1656.txt;100;44;46,6355;36;54;12,158814678113737;2,061940068876918;22;
graph_1657.txt;100;19;66,536;20;30;33,462879413642575;1,6793059842228013;9;
graph_166.txt;700;192;50,9767;24;36;22,183668158778858;2,3085077113283403;21;
graph_1660.txt;200;84;68,0392;34;51;28,292537186077226;2,1383010322016087;12;
graph_1661.txt;300;115;75,3333;36;54;37,56605182045589;1,61107471667;13;
graph_1662.txt;200;88;37,6178;36;54;5,849118879852158;2,05357103389479;28;
graph_1664.txt;100;35;65,3096;30;45;12,292709143964913;2,503307643960369;13;
graph_1665.txt;100;37;68,1037;34;51;15,638140657686208;1,8638450293533342;15;
graph_1666.txt;0;0;56,1202;30;45;11,468098475325963;2,341437268501653;16;
graph_1667.txt;200;65;47,1776;30;45;29,022232862552272;1,8194318803995309;17;
graph_1669.txt;100;36;54,7354;32;48;18,230165856080436;2,0452738426342667;16;
graph_167.txt;1400;501;73,1573;32;48;32,852698256707;1,8880412034545229;13;
graph_1670.txt;100;20;65,4157;20;30;35,87693391415739;1,690786546199144;7;
graph_1671.txt;400;180;56,4628;34;51;17,26338585507958;2,0131851771961293;18;
graph_1672.txt;100;26;61,7823;26;39;28,689026433413858;1,8429375563068922;10;
graph_1673.txt;100;37;58,3505;32;48;25,97736367121576;1,6813189803048427;26;
graph_1674.txt;100;26;66,9555;26;39;35,13580716853882;1,6791505002129177;8;
graph_1677.txt;100;35;62,7142;32;48;30,34990467813567;1,8159413148867807;13;
graph_1678.txt;100;22;60,7828;20;30;25,05593506948629;1,9973994890323863;8;
graph_1679.txt;100;48;58,3169;36;54;20,66471979696483;2,247195631310769;24;
graph_168.txt;400;209;64,3083;38;57;17,120794638440984;1,7422058454349352;18;
graph_1680.txt;400;161;65,41;32;48;18,544494361244514;2,1957731187345386;10;
graph_1681.txt;100;43;59,7386;34;51;15,399056371546777;2,358380843032133;20;
graph_1682.txt;100;38;68,037;34;51;15,052030042475433;2,0091642750922865;17;
graph_1683.txt;100;37;69,0388;30;45;9,753111396843853;2,179663182984354;13;
graph_1684.txt;100;42;65,6282;32;48;10,94229315268275;2,2255511404436086;12;
graph_1685.txt;100;42;70,6801;34;51;20,104801890295835;2,3022227236376516;11;
graph_1686.txt;100;36;67,7688;34;51;20,52351121807278;2,806442133177449;14;
graph_1687.txt;100;28;65,6979;28;42;35,54640210335666;2,039999899058093;4;
graph_1688.txt;400;116;63,275;26;39;29,185304735761108;1,6420832999238977;13;
graph_1689.txt;300;140;70,663;38;57;29,54404464168898;1,8981927326047434;12;
graph_169.txt;100;42;69,4814;34;51;21,87464499149059;2,300155858369095;18;
graph_1691.txt;100;31;70,8703;30;45;20,853852610186408;2,184826189599677;7;
graph_1692.txt;2100;636;75,3213;28;42;25,156754149024326;2,1850836380751284;6;
graph_1693.txt;200;57;62,833;26;39;17,112332246495395;1,6664745087456416;14;
graph_1694.txt;100;37;64,7988;34;51;30,79897885675195;1,8453301653843508;14;
graph_1695.txt;600;240;62,9961;34;51;20,826629846104304;2,4524702632866995;12;
graph_1696.txt;100;33;58,507;32;48;23,915037515640893;1,6945844199465971;13;
graph_1697.txt;200;84;45,5412;38;57;17,981479676204458;2,168496064313289;16;
graph_1698.txt;100;27;73,9172;28;42;21,735938824952886;2,758136705036813;5;
graph_1699.txt;200;67;74,4194;30;45;26,759843955451522;2,0761246697786038;7;
graph_17.txt;100;47;57,9549;38;57;20,62774560820815;1,9572860749966137;23;
graph_170.txt;100;37;64,6868;34;51;24,37997543336706;2,5098323007345615;16;
graph_1701.txt;200;87;63,2447;34;51;24,98941078589216;2,080223314675558;15;
graph_1703.txt;100;39;63,8134;34;51;31,84226814925063;1,9252075786597918;15;
graph_1704.txt;4100;1373;75,8668;30;45;25,473843774003402;2,1013224211004267;14;
graph_1705.txt;100;34;66,6464;32;48;25,453223469421502;1,7456638974811975;11;
graph_1707.txt;100;27;57,2939;26;39;27,413752086730764;1,8852629083960055;11;
graph_1708.txt;200;67;72,2411;32;48;29,61678803173888;1,9910297148115519;10;
graph_171.txt;100;19;65,0881;20;30;34,397113451759004;2,149282097509974;6;
graph_1710.txt;200;75;51,3449;32;48;16,59212530205339;1,710366998793026;20;
graph_1711.txt;200;116;56,8022;34;51;25,345235154544117;2,0766980278043343;16;
graph_1712.txt;300;120;73,3411;34;51;26,60023580847472;2,2834964477460424;12;
graph_1713.txt;100;39;65,4944;32;48;34,54460379783249;1,9570771009104024;9;
graph_1714.txt;700;305;53,4063;36;54;24,88258223332083;2,3174004318519645;24;
graph_1715.txt;400;141;79,1852;32;48;35,48100122356575;1,6557806690132617;11;
graph_1716.txt;200;77;58,0672;34;51;27,323630469942067;1,9885050424815773;17;
graph_1717.txt;100;45;33,0866;38;57;9,75575655165511;2,1450746501207285;29;
graph_1718.txt;100;40;64,8197;34;51;13,957327748008295;2,4855518636118847;13;
graph_1719.txt;200;80;68,9891;34;51;28,940860763977113;2,346227456345484;12;
graph_172.txt;300;95;53,9121;30;45;16,622768013612774;2,310115695106751;14;
graph_1720.txt;0;0;72,3218;28;42;13,375167656341048;2,5562269126352746;5;
graph_1721.txt;300;107;58,018;32;48;27,81863207474291;1,7560968478316836;20;
graph_1722.txt;100;29;76,4342;28;42;32,91293046886323;2,4367382484121496;5;
graph_1723.txt;500;113;77,714;20;30;45,0962020536202;2,3360115412718203;4;
graph_1724.txt;900;350;60,2062;34;51;19,206061008078244;2,0445878430710565;18;
graph_1725.txt;900;291;57,0993;30;45;26,082737824814384;2,1962154298221277;10;
graph_1726.txt;0;0;76,6249;20;30;1,6249763575249163;1,6555673914715427;5;
graph_1727.txt;200;74;70,016;32;48;27,359508549246645;1,9472430031345087;10;
graph_1728.txt;100;42;55,8795;34;51;24,81525613383888;2,45516353500317;27;
graph_1729.txt;200;71;67,8488;32;48;4,415649531616668;2,1735004877415474;14;
graph_1730.txt;100;49;55,2701;38;57;18,591281231451273;1,9147249715548906;14;
graph_1732.txt;300;78;68,4247;26;39;26,741037262858868;2,0029923424760563;15;
graph_1733.txt;100;34;57,6206;32;48;34,11822807744082;2,0186374994389373;10;
graph_1735.txt;200;81;68,3787;34;51;27,221221482072014;2,1068820449351984;12;
graph_1737.txt;0;0;69,8862;28;42;12,79163054238799;1,9518551439991638;5;
graph_1738.txt;200;86;58,0368;34;51;21,597888363999378;1,9678367265978907;17;
graph_1739.txt;300;127;73,0637;34;51;27,640311482526883;2,0932400025357243;10;
graph_174.txt;200;79;56,6036;34;51;20,70777764537274;1,9013649910349466;25;
graph_1740.txt;100;33;56,4349;30;45;14,215202482768646;1,9752598438262834;15;
graph_1741.txt;200;96;54,3489;34;51;24,652685772453065;2,010378217773021;19;
graph_1742.txt;100;32;56,5432;28;42;15,601156373347916;1,894106649697474;15;
graph_1743.txt;100;32;64,9368;30;45;35,863012643010926;1,937582395244095;11;
graph_1744.txt;100;33;55,1675;30;45;24,413303057830763;1,8984521371388672;12;
graph_1745.txt;200;81;53,5139;34;51;17,815534679213222;2,1543657608080755;20;
graph_1746.txt;1000;493;58,8146;38;57;27,036424676131244;2,0184076249766907;23;
graph_1747.txt;100;39;59,6677;34;51;16,015722580112698;2,1614847038061846;15;
graph_1748.txt;400;130;53,2569;28;42;22,07764434966151;2,0335475562033327;16;
graph_175.txt;100;33;59,582;30;45;29,36683082436513;2,1196655789459418;13;
graph_1751.txt;3400;1293;78,8173;34;51;33,629295122975755;2,529451454043385;11;
graph_1752.txt;200;49;62,248;26;39;13,609898879140331;1,7370643550633396;9;
graph_1754.txt;100;24;75,7865;24;36;36,694532856591415;2,8489748019599817;5;
graph_1757.txt;100;30;76,2277;28;42;38,74034749234536;2,8142245560368506;5;
graph_1758.txt;100;39;59,1789;26;39;28,82468143101029;1,8983783247964192;10;
graph_1759.txt;100;61;49,3348;36;54;20,53817502948895;1,9887626466928618;32;
graph_176.txt;100;44;46,0312;38;57;23,16364441987056;2,0951286637224875;26;
graph_1760.txt;100;34;70,577;32;48;24,4061819079841;2,231722713536722;8;
graph_1763.txt;100;26;53,7048;26;39;6,081882768248488;1,9539855866605869;11;
graph_1764.txt;300;79;55,0598;26;39;28,56923662172078;1,820933337141884;17;
graph_1765.txt;200;93;54,4612;38;57;15,46553163880485;1,961214009995721;21;
graph_1766.txt;200;92;54,1557;38;57;15,908862902627536;2,1711206482197527;27;
graph_1767.txt;100;18;63,7293;20;30;35,470866675264766;1,793799849789155;6;
graph_1768.txt;100;41;67,4433;34;51;31,139828490759918;2,156479175018593;13;
graph_1769.txt;200;90;65,6033;34;51;15,364525003859308;2,1523905151857243;14;
graph_1770.txt;100;38;64,4506;32;48;10,058283532126662;2,077409988946777;15;
graph_1771.txt;100;44;43,0803;38;57;10,657585076221729;2,011222455068543;16;
graph_1772.txt;100;49;46,6044;38;57;23,416661977155822;2,0400675387929916;25;
graph_1773.txt;100;21;59,2907;20;30;26,267249973145926;2,0878085482280557;14;
graph_1774.txt;100;38;68,0094;34;51;24,95262977434352;2,16131911000688;12;
graph_1775.txt;100;47;46,6825;38;57;12,577069539413031;2,1779383511753263;22;
graph_1777.txt;200;94;57,1037;38;57;19,272805158518004;1,8265905572163061;20;
graph_1779.txt;100;45;56,8885;38;57;13,040879492899112;1,9459195606841642;18;
graph_178.txt;200;79;57,7178;32;48;27,28272808573845;1,938836935601054;16;
graph_1780.txt;200;78;57,4629;34;51;23,67976002228716;2,06703871324267;21;
graph_1781.txt;8600;2848;71,453;30;45;26,5374831112742;1,6952710059842238;11;
graph_1783.txt;100;19;53,6971;20;30;14,035054373919202;2,3970788258068576;7;
graph_1784.txt;100;36;58,5527;32;48;12,527750873539457;1,8994547307136238;19;
graph_1785.txt;100;28;66,4916;28;42;18,05871854040526;1,9267993949464746;18;
graph_1786.txt;300;99;66,9635;32;48;11,871971807947938;1,9946584171470696;11;
graph_1787.txt;400;147;61,4503;34;51;17,989244532410627;1,9829863030973967;12;
graph_1788.txt;300;92;71,6958;30;45;31,65353365817051;1,8401860206752356;9;
graph_1789.txt;700;250;69,3728;30;45;30,818074011643667;2,1260941719162685;12;
graph_179.txt;100;36;38,3099;30;45;26,26791359393135;1,9901112546446982;17;
graph_1790.txt;100;23;72,2509;24;36;26,400545233792148;2,7935189741383395;3;
graph_1791.txt;100;35;64,8864;34;51;31,663897584634952;2,1711824416320415;10;
graph_1793.txt;300;148;57,6798;38;57;16,466007120008978;1,9800124594608917;16;
graph_1794.txt;100;52;46,9043;38;57;18,410251236289742;2,118779997174382;18;
graph_1795.txt;200;75;69,7546;34;51;29,007026045671726;2,3448783028401654;12;
graph_1796.txt;100;29;69,0825;28;42;20,417359590555762;2,7191546567443914;5;
graph_1797.txt;100;38;65,925;32;48;29,657922032466022;1,9446205126523137;10;
graph_1798.txt;2000;696;82,6815;32;48;39,00355961934207;1,9817015622493355;8;
graph_1799.txt;300;101;65,5004;30;45;17,128286680719526;2,1195713497678;14;
graph_18.txt;200;74;53,8828;34;51;19,716732540800972;2,6019362623594997;19;
graph_1801.txt;300;114;69,1952;34;51;27,693866984044856;2,0574288735294743;12;
graph_1802.txt;400;171;65,4399;38;57;26,25894155788539;1,7081173636427867;16;
graph_1803.txt;100;42;50,3345;32;48;17,58006748010954;2,2050693251480196;13;
graph_1804.txt;100;53;51,5076;36;54;5,966200499922688;2,3599561037037042;20;
graph_1805.txt;1200;468;54,0482;34;51;23,132666497207445;2,3861860909180423;13;
graph_1806.txt;100;43;61,0988;34;51;20,1242262385134;2,926474994214786;19;
graph_1807.txt;500;197;61,6402;34;51;26,32411587639569;1,8029727986411204;13;
graph_1808.txt;100;19;63,1541;20;30;33,09525492766445;1,8606768597286842;8;
graph_1809.txt;100;41;70,2895;32;48;33,13477794577671;2,109606412216366;9;
graph_1810.txt;100;40;58,4588;34;51;13,254306573920827;2,104127301484327;26;
graph_1811.txt;100;31;58,5585;30;45;29,073994653649518;2,003663098998299;16;
graph_1812.txt;200;89;57,6554;36;54;12,193094119357;1,6941706256841549;27;
graph_1813.txt;200;73;57,7211;32;48;13,30291004835204;1,782553046183211;17;
graph_1814.txt;1000;335;78,4065;32;48;33,811722632677764;2,3143650973361303;11;
graph_1815.txt;100;36;65,0103;34;51;27,200111695195385;2,3519807920507847;11;
graph_1817.txt;400;151;65,2745;34;51;17,444342417944128;2,264708253638456;11;
graph_1818.txt;100;40;57,2329;36;54;15,579278070442294;1,9331061912216276;21;
graph_1819.txt;200;72;73,3051;32;48;16,554633946314212;2,032879609864314;9;
graph_182.txt;300;123;75,417;34;51;16,086664775921967;1,9829105958449036;9;
graph_1821.txt;100;37;66,3938;34;51;14,457883157226405;2,133675152041525;19;
graph_1822.txt;0;0;61,3895;30;45;18,671706894829118;4,297742225319489;12;
graph_1823.txt;100;26;70,1239;20;30;24,680764033290675;2,1505116972144114;8;
graph_1824.txt;300;120;57,6212;34;51;23,98070460586773;1,8149797876976907;18;
graph_1825.txt;100;43;48,2374;38;57;13,639172034592532;2,001771914116156;16;
graph_1826.txt;100;50;42,5492;38;57;21,329731275753723;1,9840651685653738;14;
graph_1827.txt;0;0;67,8469;32;48;14,87294018322134;2,1284680135863385;10;
graph_1828.txt;100;34;49,417;30;45;25,368174134668287;2,516994177903818;14;
graph_1829.txt;100;28;67,4772;28;42;19,698075591956332;2,8549341977569767;8;
graph_183.txt;100;22;66,8505;20;30;23,447944265429413;1,917189151258709;7;
graph_1832.txt;200;70;53,9773;32;48;24,989430550908743;2,243414533284427;16;
graph_1833.txt;200;70;62,5307;32;48;30,221981422135357;2,144774064777008;12;
graph_1834.txt;100;39;64,4442;32;48;26,17802470021228;1,761188619776192;20;
graph_1835.txt;100;45;59,6747;38;57;18,02635707006284;2,0958188045192827;18;
graph_1836.txt;100;51;59,6906;34;51;25,569422857390574;2,369819897741714;18;
graph_1837.txt;800;316;57,9242;34;51;13,786111279732177;2,1589628080434387;12;
graph_1838.txt;100;38;66,5116;34;51;31,774808085526693;2,059128882107425;12;
graph_1839.txt;100;37;62,0589;34;51;18,402435945799148;2,313940705501797;13;
graph_184.txt;100;38;64,4292;34;51;27,081429464097358;2,3511989304051855;16;
graph_1840.txt;100;49;71,0121;34;51;13,091065041886155;2,4463457115414835;13;
graph_1841.txt;100;31;43,4022;30;45;25,6303452528093;1,8697628474147103;13;
graph_1842.txt;200;63;71,4641;26;39;21,699080715515144;1,7414664427192275;9;
graph_1843.txt;100;49;51,1517;38;57;10,046013648515881;2,56534927136813;19;
graph_1845.txt;200;85;53,4791;38;57;22,21973469655004;1,6599453654318717;29;
graph_1846.txt;100;40;65,1062;34;51;29,51332476894248;2,347503421732867;13;
graph_1847.txt;100;51;61,1038;34;51;23,39260041251379;2,2300888285780713;13;
graph_1848.txt;100;32;71,1727;30;45;19,841946661034548;1,97535839369224;11;
graph_1849.txt;200;42;71,071;20;30;23,75995212070075;1,9148810819171194;8;
graph_185.txt;200;72;54,5621;30;45;21,420745011451615;1,9776827102762409;21;
graph_1850.txt;100;34;61,2168;32;48;21,33357186157527;1,9699424224483033;12;
graph_1851.txt;100;36;62,7766;34;51;14,98055778085475;2,708867030388108;12;
graph_1852.txt;300;116;59,8672;34;51;18,528373314274138;1,8862534530452715;12;
graph_1853.txt;200;62;61,1862;26;39;14,652669313838288;1,711466807049796;14;
graph_1854.txt;200;96;41,596;38;57;29,105027297132178;2,341470408835802;27;
graph_1855.txt;300;98;36,6577;30;45;22,905756502458452;1,5926749355774728;17;
graph_1856.txt;300;80;51,5303;24;36;20,467826778252107;2,441767834139132;19;
graph_1857.txt;100;25;65,943;20;30;35,45712401803755;1,849352811984011;6;
graph_1858.txt;100;35;60,3784;32;48;15,758373736239617;2,299358522505481;18;
graph_1859.txt;100;47;54,5269;38;57;20,474459205826435;2,1620756077917678;23;
graph_1860.txt;200;37;76,8352;20;30;33,64098520285056;1,783711459653915;7;
graph_1861.txt;100;35;69,6906;34;51;18,23600594356139;2,13180055910559;15;
graph_1862.txt;300;98;40,3404;30;45;23,857323955040982;1,8965245388548866;20;
graph_1863.txt;100;23;69,6442;20;30;14,061316516120309;2,2891606487702876;9;
graph_1865.txt;200;68;52,4769;30;45;28,746236673384296;1,5899083345759422;9;
graph_1866.txt;100;38;62,3544;34;51;19,693945321816695;1,8914677665075537;22;
graph_1867.txt;200;83;70,0037;36;54;10,577808153120106;1,8380327068911775;17;
graph_1868.txt;200;54;59,3216;26;39;30,247505947653288;1,6479783426193808;10;
graph_187.txt;100;45;42,5331;38;57;18,231241513000604;1,8608707361347603;25;
graph_1870.txt;200;63;53,7597;26;39;26,009843210403403;1,7773314651314085;14;
graph_1871.txt;100;47;67,011;34;51;29,551029386602224;2,1922583399898716;17;
graph_1873.txt;300;140;58,2124;38;57;17,29357450927988;2,1741784366386296;16;
graph_1874.txt;100;37;61,4342;34;51;15,67509229449213;2,69732789496386;16;
graph_1875.txt;200;56;75,4837;28;42;27,214716752585556;2,0050078296007565;7;
graph_1877.txt;100;38;59,7605;34;51;11,519853882939778;2,2452992878055618;19;
graph_1878.txt;100;40;67,7451;34;51;19,503884200574706;2,277031125305992;13;
graph_1879.txt;200;68;65,267;30;45;31,397590389368773;2,0966082378320237;10;
graph_188.txt;200;69;71,1394;34;51;31,8463060582197;2,220033748822983;9;
graph_1880.txt;100;36;44,722;30;45;7,866142579715587;2,2713057930663707;13;
graph_1882.txt;100;31;68,3964;30;45;26,9208220476014;1,8036417324387914;11;
graph_1883.txt;500;238;57,5781;38;57;9,95525841111235;1,843211096680702;31;
graph_1884.txt;200;73;62,9295;34;51;34,266026210615586;1,836617275422583;14;
graph_1885.txt;100;33;52,4854;30;45;26,304881941288578;1,902456212504142;14;
graph_1886.txt;100;44;50,8494;38;57;10,896454368002871;2,0685843403525577;23;
graph_1887.txt;100;35;49,9296;32;48;22,436111399376365;1,9149714582590434;19;
graph_1889.txt;200;66;46,579;30;45;28,335153783441903;2,0778065714652016;15;
graph_189.txt;200;89;69,7299;34;51;34,1296533456229;2,002732677512931;12;
graph_1890.txt;100;34;70,7935;32;48;30,50828267830056;2,081312831157728;13;
graph_1891.txt;200;84;62,3704;36;54;19,65869074203643;1,8641894947970472;14;
graph_1893.txt;200;78;57,0737;34;51;24,51641863661684;1,9822614472840203;23;
graph_1894.txt;400;197;66,1921;38;57;13,929368420247;2,401798138656954;19;
graph_1895.txt;100;19;65,3936;20;30;21,294681950693008;2,2034477601955205;10;
graph_1897.txt;100;40;65,7482;34;51;32,74196104749263;2,1597238004678405;12;
graph_1898.txt;3700;1042;70,9664;28;42;34,002011135702084;2,2160016773726565;6;
graph_1899.txt;100;39;41,1139;32;48;15,573295242191163;2,165329604031629;19;
graph_19.txt;100;34;53,211;30;45;13,783009387645933;1,726948699091665;21;
graph_1900.txt;500;197;57,2842;34;51;34,30386332340748;1,6878962967498488;17;
graph_1901.txt;100;45;54,8371;38;57;17,47819595568844;2,13467078548024;21;
graph_1902.txt;300;139;42,1399;36;54;29,06547009246185;1,9874002614925446;22;
graph_1903.txt;0;0;69,9615;20;30;4,007804542372353;1,8973665961010275;4;
graph_1904.txt;100;36;70,0488;34;51;26,907101569584157;2,1787058025895303;11;
graph_1905.txt;200;93;63,15;38;57;19,946235683742913;1,8933535702772237;16;
graph_1906.txt;300;138;57,3976;36;54;14,029803205774735;1,8217607088475403;20;
graph_1907.txt;100;26;71,7438;26;39;33,398599809541146;2,1673888277503317;9;
graph_1908.txt;100;34;67,3493;30;45;31,49210961879901;2,0848771380162017;11;
graph_1909.txt;100;36;65,8084;34;51;8,808587882099909;2,235869450158984;13;
graph_191.txt;100;52;53,0064;38;57;18,573470030811936;1,9494545460832338;21;
graph_1910.txt;100;26;65,7405;26;39;35,01666411851664;1,9257463139303914;10;
graph_1911.txt;100;42;68,5742;34;51;20,536069238650633;2,3732293266528965;14;
graph_1912.txt;100;43;65,5846;38;57;10,656296750345351;2,1007435866728392;16;
graph_1913.txt;100;38;60,315;34;51;16,491137873689308;2,6582038382143334;22;
graph_1914.txt;100;44;48,1896;38;57;20,56670489936988;1,7321733638209582;20;
graph_1915.txt;200;75;67,1829;34;51;22,800655189995517;2,2423544705878067;15;
graph_1916.txt;100;31;64,3366;28;42;32,81928994438729;1,8146143537466262;12;
graph_1917.txt;500;187;68,5817;34;51;31,305061011575265;2,409190640661675;12;
graph_1918.txt;2400;801;58,0811;30;45;14,602025092925132;2,057350386730933;14;
graph_1919.txt;100;34;55,6664;30;45;21,13603252091042;1,891531720153882;19;
graph_192.txt;500;176;58,6898;30;45;35,48910686127419;2,082338381815255;17;
graph_1921.txt;300;114;67,7478;34;51;27,80705214101232;1,732756262026183;13;
graph_1922.txt;200;70;68,8461;34;51;16,322996267963713;1,9095147669327124;14;
graph_1923.txt;1100;515;62,9258;38;57;23,60653146320361;2,4626514347804918;22;
graph_1925.txt;100;33;61,5383;32;48;10,183658736436705;2,118811973043427;19;
graph_1926.txt;100;45;70,1399;38;57;15,724681659818286;1,760796547614788;17;
graph_1927.txt;500;133;65,2637;26;39;26,38504850710708;2,0235855752890286;11;
graph_1928.txt;100;39;59,2497;34;51;14,203556664755526;2,997671082456407;13;
graph_193.txt;100;40;53,1605;34;51;20,664056026023797;2,8799061027656743;19;
graph_1930.txt;100;25;52,7549;22;33;14,7773282089552;1,9675186493029575;17;
graph_1932.txt;100;35;45,3993;32;48;15,688969180040539;1,8917836423240504;13;
graph_1933.txt;500;162;60,7301;32;48;32,47564566315471;2,075569903651139;9;
graph_1934.txt;100;32;63,7246;30;45;17,578325035065724;2,8094030579711142;9;
graph_1935.txt;200;81;67,8422;32;48;30,64374955913645;1,794325286571158;14;
graph_1936.txt;100;27;71,4435;28;42;25,40855986875182;2,688286941573271;5;
graph_1937.txt;300;120;74,1541;34;51;35,234148051054454;1,8840114284833502;11;
graph_1938.txt;4200;1171;64,9324;26;39;31,33025128683423;1,805757425562347;15;
graph_1939.txt;200;94;57,1158;38;57;14,7938489763103;2,043858910259727;22;
graph_1941.txt;100;42;53,8623;34;51;21,87579573109298;2,3921538984697377;23;
graph_1943.txt;100;35;48,5827;32;48;33,4735904385566;2,3343333981966614;19;
graph_1946.txt;100;35;70,9279;34;51;30,386711679779108;2,197510123365068;13;
graph_1947.txt;100;33;69,7913;30;45;27,416736146510747;2,394869516637871;12;
graph_1949.txt;300;124;67,4832;34;51;25,05711736655337;2,1325290556657817;14;
graph_195.txt;200;90;60,1781;34;51;23,95893575767747;1,962887902584769;18;
graph_1950.txt;100;37;67,0185;34;51;13,752713104080714;2,377818747284007;12;
graph_1951.txt;200;59;74,1993;28;42;28,803703178597264;2,169599790705778;6;
graph_1952.txt;200;59;73,6077;30;45;36,23419090904134;1,847348938522297;5;
graph_1953.txt;100;52;57,7519;38;57;9,189947881800265;2,0570894963497928;25;
graph_1954.txt;100;34;63,9299;32;48;27,241337331310962;2,065764835896271;11;
graph_1955.txt;100;35;66,3916;32;48;31,122596012566227;1,8899086902983202;14;
graph_1956.txt;200;55;59,4866;26;39;27,570667343852204;2,047151407332833;12;
graph_1957.txt;200;68;57,8709;34;51;23,57644607809171;1,9811985044685783;12;
graph_1958.txt;200;84;64,9554;34;51;24,733666061678615;1,8737911090244372;12;
graph_1959.txt;200;76;67,769;34;51;30,508631151198923;2,3282668628103744;15;
graph_196.txt;100;26;56,3245;26;39;12,36832183584102;1,911182970017324;14;
graph_1960.txt;300;123;61,8633;34;51;27,431396433321428;1,714001345981573;16;
graph_1961.txt;200;74;52,7183;32;48;25,66817452598612;1,9698567184261793;9;
graph_1962.txt;400;96;75,2266;20;30;32,495656755421976;2,125422799556815;5;
graph_1963.txt;300;100;64,7304;30;45;28,825025689884264;2,4547104533399597;17;
graph_1964.txt;100;28;69,466;28;42;31,125382070417423;2,0099472112796852;6;
graph_1965.txt;500;170;67,3899;32;48;28,9450652675737;1,939384323285818;10;
graph_1966.txt;100;42;59,3096;36;54;17,21374964217754;2,131676332102427;19;
graph_1967.txt;200;74;68,5993;32;48;33,189829771053645;1,8393502696733033;12;
graph_1968.txt;100;37;69,2863;34;51;29,695633112896342;1,8800754545657286;12;
graph_1969.txt;200;46;56,7593;20;30;26,74176365695143;1,624063239974343;13;
graph_1970.txt;100;19;74,1115;20;30;34,497457339537355;2,610955660019141;4;
graph_1971.txt;100;37;63,9704;34;51;15,856385841792088;1,9613865065982177;13;
graph_1972.txt;1300;352;84,6092;26;39;34,420142050257496;2,4546376992827894;7;
graph_1973.txt;300;114;54,6703;34;51;27,28738571202018;2,3661579932545815;16;
graph_1974.txt;200;87;55,2337;34;51;16,801989290679952;1,8799553297969411;27;
graph_1975.txt;200;72;64,5877;32;48;31,604065543546046;1,7855053842611235;13;
graph_1976.txt;400;175;47,2306;36;54;11,85078822331779;2,0681865958416603;28;
graph_1977.txt;100;38;58,896;34;51;16,04007272640122;2,128864087811253;16;
graph_1978.txt;100;42;57,4686;32;48;18,238687901718382;1,5397861795444017;20;
graph_1979.txt;100;33;67,9673;30;45;37,33654521742732;1,885608133896162;7;
graph_198.txt;100;42;80,4836;32;48;38,69045439677166;1,8889033037339196;9;
graph_1980.txt;400;150;68,2517;34;51;19,020340975255824;2,1746008851816994;13;
graph_1981.txt;400;142;59,6;32;48;28,879058759338204;1,7076614961539465;22;
graph_1983.txt;200;76;64,847;34;51;27,97668349709532;2,638471298984121;13;
graph_1984.txt;200;75;68,8459;34;51;20,380250776396874;1,9512554932288597;14;
graph_1985.txt;200;106;51,9037;38;57;24,948306103262922;1,7783210758307135;23;
graph_1987.txt;500;187;76,5464;34;51;33,395491204911686;1,9141744859525205;11;
graph_1988.txt;100;36;70,37;34;51;34,62725552775732;2,2431574812584127;11;
graph_1989.txt;300;121;56,7659;34;51;18,333331429678;2,313961368297247;17;
graph_199.txt;600;216;44,0298;32;48;25,145698100699406;2,1959442014627424;19;
graph_1992.txt;0;0;23,3205;30;45;13,438188158350664;2,2322705199433477;10;
graph_1994.txt;100;35;60,3447;32;48;23,574374577723972;2,308521460120575;19;
graph_1995.txt;100;35;56,5543;32;48;23,87005473900944;2,27921637787817;11;
graph_1996.txt;100;36;60,5476;34;51;24,939678907904334;2,2158823152782188;14;
graph_1999.txt;100;53;54,83;38;57;21,446335922227675;2,18757768960576;12;
graph_2.txt;300;99;65,0058;30;45;29,43955061964141;1,7532373171495355;12;
graph_20.txt;200;79;66,375;34;51;14,082122886926285;2,3506521704932717;13;
graph_200.txt;200;71;61,4018;30;45;24,1567837314797;1,716321350852325;21;
graph_2001.txt;100;33;59,2226;30;45;18,404241293481086;2,412714202366454;13;
graph_2002.txt;100;29;69,3463;30;45;28,34958156946619;2,533898374432313;9;
graph_2003.txt;300;117;44,648;32;48;9,899724278682323;1,568582227257172;15;
