graph name;iterations;time[ms];crossing_res;n;m;ang.res;aspect. Ratio;#crossing;
graph_1016.txt;0;0;48.1435;18;27;3.672808793822575;2.1065704826134497;7;
graph_1016.txt;100;16;68.7065;18;27;27.566330703093733;2.2707063653899286;7;
graph_1016.txt;200;34;68.7065;18;27;28.953109511545126;2.0471961938114887;8;
graph_1016.txt;300;51;68.7065;18;27;30.679960076850683;1.9917208874331913;7;
graph_1016.txt;100000;9223372036854775807;68.7065;18;27;30.679960076850683;1.9917208874331913;7;
graph_1018.txt;0;0;74.8584;16;24;5.0146228492360025;2.0783470901701993;3;
graph_1018.txt;100;14;89.0639;16;24;27.588554580831566;2.162670324430309;3;
graph_1018.txt;200;27;89.0639;16;24;35.32074729891222;2.0700546762890575;3;
graph_1018.txt;300;42;89.0639;16;24;37.634672871345515;2.066767982610376;3;
graph_1018.txt;100000;9223372036854775807;89.0639;16;24;37.634672871345515;2.066767982610376;3;
graph_1096.txt;0;0;32.9998;18;27;4.064518913669617;1.9981123167101191;15;
graph_1096.txt;100;18;34.4897;18;27;10.380209821117692;1.992976208563647;16;
graph_1096.txt;200;36;43.9133;18;27;13.138082538167483;2.2551055723581843;14;
graph_1096.txt;300;55;47.9681;18;27;16.04311507357309;2.4108603507859385;14;
graph_1096.txt;400;79;48.75;18;27;16.63616831694303;2.482266313610007;14;
graph_1096.txt;500;101;48.8675;18;27;16.63616831694303;2.506715339395476;14;
graph_1096.txt;600;123;48.8675;18;27;16.63616831694303;2.516553032860389;14;
graph_1096.txt;700;142;48.8675;18;27;16.63616831694303;2.519448154797665;14;
graph_1096.txt;100000;9223372036854775807;48.8675;18;27;16.63616831694303;2.519448154797665;14;
graph_1111.txt;0;0;73.2845;18;27;2.861018691264198;1.72898710553115;5;
graph_1111.txt;100;23;79.4784;18;27;20.855240280744777;1.7193780953686744;5;
graph_1111.txt;200;47;79.4784;18;27;28.673626434813166;1.5338444596734504;6;
graph_1111.txt;300;67;79.4784;18;27;31.090443693865858;1.5070778476066538;6;
graph_1111.txt;100000;9223372036854775807;79.4784;18;27;31.090443693865858;1.5070778476066538;6;
graph_114.txt;0;0;50.3558;18;27;34.26110289909455;2.294274235464436;7;
graph_114.txt;100;21;56.777;18;27;39.05093851579069;1.6413729218147255;8;
graph_114.txt;200;40;59.7824;18;27;40.57372131717619;1.674929133612621;8;
graph_114.txt;300;58;60.1305;18;27;40.7583134122085;1.706170702993272;8;
graph_114.txt;400;76;60.1305;18;27;40.7583134122085;1.7510953750119809;8;
graph_114.txt;500;93;60.1305;18;27;40.7583134122085;1.773834490779139;8;
graph_114.txt;100000;9223372036854775807;60.1305;18;27;40.7583134122085;1.773834490779139;8;
graph_1270.txt;0;0;22.3918;12;18;30.0432941169371;1.5786079457732665;9;
graph_1270.txt;100;14;58.8748;12;18;31.15095635496725;1.4272247125621302;9;
graph_1270.txt;200;26;58.8748;12;18;31.15095635496725;1.5186715293902828;9;
graph_1270.txt;300;37;58.8748;12;18;31.15095635496725;1.550979522076054;9;
graph_1270.txt;100000;9223372036854775807;58.8748;12;18;31.15095635496725;1.550979522076054;9;
graph_1419.txt;0;0;38.8108;14;21;17.894279249738474;1.9198366528945472;4;
graph_1419.txt;100;13;66.6905;14;21;27.212591009912284;1.8716920298896413;4;
graph_1419.txt;200;26;70.3632;14;21;27.212591009912284;1.8963738754462787;5;
graph_1419.txt;300;39;70.3632;14;21;28.920973015902643;1.9430748118584944;5;
graph_1419.txt;400;53;70.3632;14;21;33.28661478766683;1.9574353751959468;5;
graph_1419.txt;100000;9223372036854775807;70.3632;14;21;33.28661478766683;1.9574353751959468;5;
graph_1485.txt;0;0;74.2646;8;12;14.47543596306144;2.1019362550161063;1;
graph_1485.txt;100;8;80.8591;8;12;18.94573406073149;1.8835717789617628;1;
graph_1485.txt;200;16;83.6361;8;12;22.127814083225903;1.9685595663372402;1;
graph_1485.txt;300;25;84.6641;8;12;25.43243232058693;2.030583280676032;1;
graph_1485.txt;400;34;85.0371;8;12;28.354207939744715;2.0675579437848204;1;
graph_1485.txt;500;43;85.141;8;12;29.290252256592517;2.0876711702652817;1;
graph_1485.txt;600;51;85.1465;8;12;30.00785319166773;2.097735250708217;1;
graph_1485.txt;700;58;85.1465;8;12;30.577796988575006;2.1021135229725965;1;
graph_1485.txt;800;67;85.1465;8;12;31.045510496824694;2.103381032317979;1;
graph_1485.txt;100000;9223372036854775807;85.1465;8;12;31.045510496824694;2.103381032317979;1;
graph_1575.txt;0;0;19.9403;18;27;6.9294683726309625;1.713042111080835;12;
graph_1575.txt;100;27;51.5372;18;27;22.448312660040074;1.781502131672175;12;
graph_1575.txt;200;46;56.4942;18;27;26.77021896944983;1.7084697743730375;11;
graph_1575.txt;300;65;56.5948;18;27;26.77021896944983;1.6892753761456192;11;
graph_1575.txt;400;83;56.5948;18;27;26.77021896944983;1.6860622115161432;11;
graph_1575.txt;500;101;56.5948;18;27;26.77021896944983;1.7449392720054542;11;
graph_1575.txt;100000;9223372036854775807;56.5948;18;27;26.77021896944983;1.7449392720054542;11;
graph_1658.txt;0;0;54.2828;14;21;13.106366568462963;1.7246056667778733;10;
graph_1658.txt;100;17;54.2828;14;21;25.061994690821614;1.9333829290565652;9;
graph_1658.txt;200;32;57.4016;14;21;28.825481054736066;1.9635589286624655;9;
graph_1658.txt;300;46;59.109;14;21;30.705820325667016;1.9557450904071574;9;
graph_1658.txt;400;61;59.6535;14;21;31.712642578005497;1.9694098755753566;9;
graph_1658.txt;500;75;59.9493;14;21;32.2784205956447;1.9797112977391673;9;
graph_1658.txt;600;89;60.1773;14;21;32.6124902007935;1.9831584585248798;9;
graph_1658.txt;700;103;60.3671;14;21;32.81872730961039;1.9838551767349903;9;
graph_1658.txt;800;116;60.5216;14;21;32.95045587913865;1.9835246977193495;9;
graph_1658.txt;900;129;60.6424;14;21;33.03656807478003;1.9828756534483196;9;
graph_1658.txt;1000;142;60.7336;14;21;33.09371751755991;1.9821868399621378;9;
graph_1658.txt;1100;156;60.8006;14;21;33.13203825300665;1.981558027723912;9;
graph_1658.txt;1200;170;60.8486;14;21;33.15794035266644;1.9810168221948328;9;
graph_1658.txt;1300;184;60.8825;14;21;33.175576200974334;1.980563438740077;9;
graph_1658.txt;1400;198;60.9061;14;21;33.18767228206709;1.9801889207964405;9;
graph_1658.txt;1500;214;60.9224;14;21;33.1960327959807;1.9798822039232855;9;
graph_1658.txt;1600;229;60.9334;14;21;33.201857976990226;1.9796326356196403;9;
graph_1658.txt;1700;247;60.9409;14;21;33.20595009315417;1.9794307297349605;9;
graph_1658.txt;1800;264;60.9459;14;21;33.2088482359149;1.9792682847190384;9;
graph_1658.txt;1900;278;60.9492;14;21;33.210916908986135;1.9791383008297718;9;
graph_1658.txt;2000;292;60.9514;14;21;33.2124043572841;1.9790348503253148;9;
graph_1658.txt;2100;306;60.9529;14;21;33.213481025019;1.9789529476906227;9;
graph_1658.txt;2200;320;60.9538;14;21;33.21426496616363;1.9788884303013325;9;
graph_1658.txt;2300;333;60.9544;14;21;33.21483869140333;1.978837849718349;9;
graph_1658.txt;2400;347;60.9548;14;21;33.21526039259047;1.9787983723134925;9;
graph_1658.txt;2500;361;60.9551;14;21;33.215571469263324;1.9787676885504428;9;
graph_1658.txt;100000;9223372036854775807;60.9551;14;21;33.215571469263324;1.9787676885504428;9;
graph_1668.txt;0;0;39.4695;18;27;27.144752604581864;1.9737916362515444;7;
graph_1668.txt;100;17;67.3462;18;27;29.757142396056686;1.877511394444219;7;
graph_1668.txt;200;33;67.8686;18;27;29.757142396056686;1.8836417632626339;7;
graph_1668.txt;300;49;67.8686;18;27;29.757142396056686;1.9857424225137998;7;
graph_1668.txt;400;66;67.8686;18;27;29.757142396056686;2.0619876584357817;7;
graph_1668.txt;100000;9223372036854775807;67.8686;18;27;29.757142396056686;2.0619876584357817;7;
graph_1755.txt;0;0;24.2731;16;24;17.102728969052368;1.8731429811764726;13;
graph_1755.txt;100;17;56.1567;16;24;26.18795169469082;1.9351393592950847;11;
graph_1755.txt;200;45;57.0147;16;24;27.743609257945856;1.9862235477532628;11;
graph_1755.txt;300;68;57.0905;16;24;28.4625013559852;1.9746522044351347;11;
graph_1755.txt;400;85;57.0905;16;24;28.4625013559852;1.9583825280407552;11;
graph_1755.txt;500;101;57.0905;16;24;28.4625013559852;1.9445891094432535;11;
graph_1755.txt;100000;9223372036854775807;57.0905;16;24;28.4625013559852;1.9445891094432535;11;
graph_1756.txt;0;0;56.4743;18;27;16.70622471391923;2.170829334609241;8;
graph_1756.txt;100;18;67.9442;18;27;29.134755201765724;2.034084332216009;9;
graph_1756.txt;200;35;67.9442;18;27;29.204278250961952;2.0240825388282504;9;
graph_1756.txt;300;54;67.9442;18;27;29.204278250961952;2.0268111322702564;9;
graph_1756.txt;100000;9223372036854775807;67.9442;18;27;29.204278250961952;2.0268111322702564;9;
graph_1761.txt;0;0;46.9092;18;27;16.07357416474638;1.7287000375768333;6;
graph_1761.txt;100;19;72.0815;18;27;28.268719117675815;1.977787804570998;5;
graph_1761.txt;200;35;76.4167;18;27;33.42221279914581;1.9916587463343554;5;
graph_1761.txt;300;52;77.715;18;27;33.69828660811123;1.9798698608514338;5;
graph_1761.txt;400;72;78.4203;18;27;33.69828660811123;1.9528567140198998;5;
graph_1761.txt;500;93;78.8733;18;27;33.69828660811123;1.9528660382989658;5;
graph_1761.txt;600;111;79.1835;18;27;33.69828660811123;1.9661843100226282;5;
graph_1761.txt;700;127;79.4044;18;27;33.69828660811123;1.9713428212684732;5;
graph_1761.txt;800;142;79.5657;18;27;33.69828660811123;1.9721933202484834;5;
graph_1761.txt;900;158;79.6857;18;27;33.69828660811123;1.9709218660355503;5;
graph_1761.txt;1000;174;79.7762;18;27;33.69828660811123;1.9687298884648685;5;
graph_1761.txt;1100;191;79.8453;18;27;33.69828660811123;1.9662588941292636;5;
graph_1761.txt;1200;208;79.8987;18;27;33.69828660811123;1.963837277531938;5;
graph_1761.txt;1300;223;79.9405;18;27;33.69828660811123;1.9616199639428298;5;
graph_1761.txt;1400;239;79.9736;18;27;33.69828660811123;1.9596669875229067;5;
graph_1761.txt;1500;255;80.0001;18;27;33.69828660811123;1.957987835229036;5;
graph_1761.txt;1600;272;80.0215;18;27;33.69828660811123;1.9565665315970209;5;
graph_1761.txt;1700;289;80.0391;18;27;33.69828660811123;1.955375760199729;5;
graph_1761.txt;1800;307;80.0535;18;27;33.69828660811123;1.9543846673219414;5;
graph_1761.txt;1900;330;80.0654;18;27;33.69828660811123;1.9535629993593076;5;
graph_1761.txt;2000;349;80.0754;18;27;33.69828660811123;1.9528831175491368;5;
graph_1761.txt;2100;367;80.0837;18;27;33.69828660811123;1.9523208022911318;5;
graph_1761.txt;2200;383;80.0907;18;27;33.69828660811123;1.9518553899776518;5;
graph_1761.txt;2300;399;80.0966;18;27;33.69828660811123;1.951469564499951;5;
graph_1761.txt;2400;416;80.1015;18;27;33.69828660811123;1.9511489918574196;5;
graph_1761.txt;2500;432;80.1057;18;27;33.69828660811123;1.950881904921097;5;
graph_1761.txt;2600;451;80.1093;18;27;33.69828660811123;1.9506586961375947;5;
graph_1761.txt;2700;469;80.1123;18;27;33.69828660811123;1.95047154657379;5;
graph_1761.txt;2800;484;80.1148;18;27;33.69828660811123;1.9503141026308684;5;
graph_1761.txt;2900;500;80.117;18;27;33.69828660811123;1.950181202255478;5;
graph_1761.txt;3000;517;80.1188;18;27;33.69828660811123;1.9500686475579383;5;
graph_1761.txt;3100;533;80.1203;18;27;33.69828660811123;1.9499730185369533;5;
graph_1761.txt;3200;550;80.1217;18;27;33.69828660811123;1.9498915219402388;5;
graph_1761.txt;3300;571;80.1228;18;27;33.69828660811123;1.949821869447407;5;
graph_1761.txt;3400;590;80.1237;18;27;33.69828660811123;1.949762179918134;5;
graph_1761.txt;3500;606;80.1246;18;27;33.69828660811123;1.9497109011581997;5;
graph_1761.txt;3600;623;80.1252;18;27;33.69828660811123;1.949666747382271;5;
graph_1761.txt;3700;640;80.1258;18;27;33.69828660811123;1.9496286492262878;5;
graph_1761.txt;3800;656;80.1263;18;27;33.69828660811123;1.9495957137539985;5;
graph_1761.txt;3900;672;80.1268;18;27;33.69828660811123;1.949567192403725;5;
graph_1761.txt;100000;9223372036854775807;80.1268;18;27;33.69828660811123;1.949567192403725;5;
graph_1762.txt;0;0;44.9396;18;27;11.635627380963516;1.747654135030389;8;
graph_1762.txt;100;19;62.1701;18;27;15.269462515215011;1.8861733231581312;8;
graph_1762.txt;200;36;64.6789;18;27;15.269462515215011;1.7603988448293397;6;
graph_1762.txt;300;52;71.5162;18;27;24.268621046343696;1.7627602329748986;6;
graph_1762.txt;400;68;74.6497;18;27;29.646698663895293;1.8580429091788817;5;
graph_1762.txt;500;84;75.1162;18;27;29.80351165980636;1.8962213086688302;5;
graph_1762.txt;600;100;75.1162;18;27;29.895786629249578;1.8876883406069394;5;
graph_1762.txt;700;121;75.1162;18;27;30.003239584254683;1.877254400663234;5;
graph_1762.txt;100000;9223372036854775807;75.1162;18;27;30.003239584254683;1.877254400663234;5;
graph_180.txt;0;0;43.5232;12;18;25.093232671716716;1.4723958758144717;7;
graph_180.txt;100;11;61.6207;12;18;27.66102008568321;1.5804582159714673;7;
graph_180.txt;200;25;61.6207;12;18;27.66102008568321;1.5149708139134623;7;
graph_180.txt;300;39;61.6207;12;18;27.66102008568321;1.4930544177173188;7;
graph_180.txt;100000;9223372036854775807;61.6207;12;18;27.66102008568321;1.4930544177173188;7;
graph_1844.txt;0;0;39.371;18;27;23.814521831620137;1.8533381734915788;5;
graph_1844.txt;100;17;69.2639;18;27;30.577602276828657;2.1028184729828023;5;
graph_1844.txt;200;34;74.9627;18;27;30.577602276828657;2.0875055788583654;5;
graph_1844.txt;300;51;75.5161;18;27;30.577602276828657;2.1262328751940625;5;
graph_1844.txt;400;68;75.5161;18;27;30.577602276828657;2.1463824731706262;5;
graph_1844.txt;500;84;75.5161;18;27;30.577602276828657;2.1716186113956564;5;
graph_1844.txt;100000;9223372036854775807;75.5161;18;27;30.577602276828657;2.1716186113956564;5;
graph_1864.txt;0;0;81.3844;14;21;26.379928139485006;2.134909978656379;4;
